"m11124","year","bula_h","sampreg","n","percent","lower_confidence","upper_confidence","value"
"Disabled","2017","Bavaria","East Germany","","","","","1"
"Disabled","2017","Berlin","West Germany","75","0.162508776640386","0.131980998057594","0.193036555223179","1"
"Disabled","2017","Berlin","East Germany","58","0.164989259581355","0.129866121379659","0.200112397783052","1"
"Not disabled","2017","Schleswig-Holstein","West Germany","845","0.877173361851204","0.856311799399056","0.898034924303353","0"
"Not disabled","2017","Schleswig-Holstein","East Germany","","","","","0"
"Not disabled","2017","Hamburg","West Germany","422","0.872619673728357","0.842381655165636","0.902857692291077","0"
"Not disabled","2017","Hamburg","East Germany","","","","","0"
"Not disabled","2017","Bremen","West Germany","207","0.895516521294013","0.855096423147195","0.935936619440832","0"
"Not disabled","2017","Bremen","East Germany","","","","","0"
"Not disabled","2017","Lower Saxony","West Germany","2429","0.855844238090298","0.842595345555415","0.869093130625181","0"
"Not disabled","2017","Lower Saxony","East Germany","","","","","0"
"Not disabled","2017","North Rhine-Westphalia","West Germany","4885","0.847292597197414","0.837826613340118","0.856758581054709","0"
"Not disabled","2017","North Rhine-Westphalia","East Germany","","","","","0"
"Not disabled","2017","Hesse","West Germany","1600","0.88194120937754","0.867009626312641","0.896872792442438","0"
"Not disabled","2017","Hesse","East Germany","","","","","0"
"Not disabled","2017","Bavaria","West Germany","3797","0.879526215977307","0.869715517716451","0.889336914238163","0"
"Not disabled","2017","Bavaria","East Germany","","","","","0"
"Not disabled","2017","Berlin","West Germany","486","0.837491223359614","0.806963444776821","0.868019001942406","0"
"Not disabled","2017","Berlin","East Germany","371","0.835010740418645","0.799887602216948","0.870133878620341","0"
"Not disabled","2017","Rhineland-Palatinate,Saarland","West Germany","1364","0.87599536479074","0.859475206208081","0.892515523373399","0"
"Not disabled","2017","Rhineland-Palatinate,Saarland","East Germany","","","","","0"
"Not disabled","2017","Baden-Württemberg","West Germany","2763","0.885653525656395","0.874344848566241","0.896962202746549","0"
"Not disabled","2017","Brandenburg","West Germany","","","","","0"
"Not disabled","2017","Baden-Württemberg","East Germany","","","","","0"
"Not disabled","2017","Brandenburg","East Germany","916","0.875192159299053","0.855105668727004","0.895278649871103","0"
"Not disabled","2017","Mecklenburg-Western Pomerania","West Germany","","","","","0"
"Not disabled","2017","Saxony","West Germany","","","","","0"
"Not disabled","2017","Mecklenburg-Western Pomerania","East Germany","501","0.815438503165309","0.783920930878853","0.846956075451765","0"
"Not disabled","2017","Saxony","East Germany","1494","0.889308639730301","0.874211036214134","0.904406243246468","0"
"Not disabled","2017","Saxony-Anhalt","West Germany","","","","","0"
"Not disabled","2017","Saxony-Anhalt","East Germany","852","0.918906536459049","0.901314917076807","0.936498155841291","0"
"Not disabled","2017","Thuringia","East Germany","862","0.870564993584833","0.849654852246963","0.891475134922703","0"
"Not disabled","2017","Thuringia","West Germany","","","","","0"
"Disabled","2018","Schleswig-Holstein","West Germany","107","0.137023857788735","0.114923255631596","0.159124459945874","1"
"Disabled","2018","Schleswig-Holstein","East Germany","","","","","1"
"Disabled","2018","Hamburg","West Germany","46","0.114263196799512","0.0860375624979992","0.142488831101025","1"
"Disabled","2018","Hamburg","East Germany","","","","","1"
"Disabled","2018","Lower Saxony","West Germany","264","0.140225894464578","0.126735939877431","0.153715849051724","1"
"Disabled","2018","Lower Saxony","East Germany","","","","","1"
"Disabled","2018","Bremen","West Germany","14","","","","1"
"Disabled","2018","Bremen","East Germany","","","","","1"
"Disabled","2018","North Rhine-Westphalia","West Germany","691","0.151764909983972","0.142229653855997","0.161300166111948","1"
"Disabled","2018","North Rhine-Westphalia","East Germany","","","","","1"
"Disabled","2018","Hesse","West Germany","204","0.123224483108878","0.107645369463088","0.138803596754668","1"
"Disabled","2018","Hesse","East Germany","","","","","1"
"Disabled","2018","Brandenburg","West Germany","","","","","1"
"Disabled","2018","Brandenburg","East Germany","140","0.134726071686175","0.113915191247048","0.155536952125302","1"
"Disabled","2018","Mecklenburg-Western Pomerania","West Germany","","","","","1"
"Disabled","2018","Mecklenburg-Western Pomerania","East Germany","77","0.170551796248935","0.140406449523748","0.200697142974123","1"
"Disabled","2018","Saxony","West Germany","","","","","1"
"Disabled","2018","Saxony","East Germany","175","0.110477930565142","0.0952360856829567","0.125719775447327","1"
"Disabled","2018","Saxony-Anhalt","West Germany","","","","","1"
"Disabled","2018","Saxony-Anhalt","East Germany","85","0.103386127712133","0.0836586570768523","0.123113598347414","1"
"Disabled","2018","Thuringia","West Germany","","","","","1"
"Disabled","2018","Thuringia","East Germany","125","0.132437936526333","0.110791863518117","0.154084009534549","1"
"Disabled","2018","Rhineland-Palatinate,Saarland","West Germany","176","0.138694100253327","0.121150570648496","0.156237629858159","1"
"Disabled","2018","Rhineland-Palatinate,Saarland","East Germany","","","","","1"
"Disabled","2018","Baden-Württemberg","West Germany","279","0.116775590087757","0.104884392584788","0.128666787590725","1"
"Disabled","2018","Baden-Württemberg","East Germany","","","","","1"
"Disabled","2018","Bavaria","West Germany","437","0.118384485301517","0.108366584971346","0.128402385631687","1"
"Disabled","2018","Bavaria","East Germany","","","","","1"
"Disabled","2018","Berlin","West Germany","71","0.137094996245533","0.109665241950113","0.164524750540953","1"
"Disabled","2018","Berlin","East Germany","50","0.164223061137671","0.127359737283178","0.201086384992164","1"
"Not disabled","2018","Schleswig-Holstein","West Germany","823","0.862976142211265","0.840875540054126","0.885076744368404","0"
"Not disabled","2018","Schleswig-Holstein","East Germany","","","","","0"
"Not disabled","2018","Hamburg","West Germany","442","0.885736803200488","0.857511168898975","0.913962437502001","0"
"Not disabled","2018","Hamburg","East Germany","","","","","0"
"Not disabled","2018","Bremen","West Germany","213","0.943954513204471","0.914033174598059","0.973875851810884","0"
"Not disabled","2018","Bremen","East Germany","","","","","0"
"Not disabled","2018","Lower Saxony","West Germany","2281","0.859774105535422","0.846284150948276","0.873264060122569","0"
"Not disabled","2018","North Rhine-Westphalia","West Germany","4748","0.848235090016028","0.838699833888052","0.857770346144003","0"
"Not disabled","2018","Lower Saxony","East Germany","","","","","0"
"Not disabled","2018","North Rhine-Westphalia","East Germany","","","","","0"
"Not disabled","2018","Hesse","West Germany","1506","0.876775516891122","0.861196403245332","0.892354630536912","0"
"Not disabled","2018","Hesse","East Germany","","","","","0"
"Not disabled","2018","Bavaria","West Germany","3558","0.881615514698483","0.871597614368313","0.891633415028653","0"
"Not disabled","2018","Bavaria","East Germany","","","","","0"
"Not disabled","2018","Berlin","East Germany","338","0.835776938862329","0.798913615007836","0.872640262716822","0"
"Not disabled","2018","Berlin","West Germany","533","0.862905003754467","0.835475249459047","0.890334758049887","0"
"Not disabled","2018","Rhineland-Palatinate,Saarland","West Germany","1315","0.861305899746673","0.843762370141841","0.878849429351504","0"
"Not disabled","2018","Rhineland-Palatinate,Saarland","East Germany","","","","","0"
"Not disabled","2018","Baden-Württemberg","West Germany","2523","0.883224409912243","0.871333212409275","0.895115607415212","0"
"Not disabled","2018","Brandenburg","West Germany","","","","","0"
"Not disabled","2018","Baden-Württemberg","East Germany","","","","","0"
"Not disabled","2018","Brandenburg","East Germany","894","0.865273928313825","0.844463047874698","0.886084808752952","0"
"Not disabled","2018","Mecklenburg-Western Pomerania","West Germany","","","","","0"
"Not disabled","2018","Mecklenburg-Western Pomerania","East Germany","521","0.829448203751065","0.799302857025877","0.859593550476252","0"
"Not disabled","2018","Saxony","West Germany","","","","","0"
"Not disabled","2018","Saxony","East Germany","1450","0.889522069434858","0.874280224552673","0.904763914317043","0"
"Not disabled","2018","Thuringia","East Germany","817","0.867562063473667","0.845915990465451","0.889208136481883","0"
"Not disabled","2018","Saxony-Anhalt","West Germany","","","","","0"
"Not disabled","2018","Saxony-Anhalt","East Germany","830","0.896613872287867","0.876886401652586","0.916341342923148","0"
"Not disabled","2018","Thuringia","West Germany","","","","","0"
"Disabled","2019","Schleswig-Holstein","West Germany","96","0.110400692137202","0.0905971137731424","0.130204270501261","1"
"Disabled","2019","Schleswig-Holstein","East Germany","","","","","1"
"Disabled","2019","Hamburg","West Germany","47","0.111826808790662","0.0850717270341485","0.138581890547176","1"
"Disabled","2019","Hamburg","East Germany","","","","","1"
"Disabled","2019","Lower Saxony","West Germany","256","0.139947173237608","0.126350399383302","0.153543947091913","1"
"Disabled","2019","Lower Saxony","East Germany","","","","","1"
"Disabled","2019","Bremen","West Germany","14","","","","1"
"Disabled","2019","Bremen","East Germany","","","","","1"
"Disabled","2019","North Rhine-Westphalia","West Germany","657","0.144705940060581","0.135340907433574","0.154070972687587","1"
"Disabled","2019","North Rhine-Westphalia","East Germany","","","","","1"
"Disabled","2019","Hesse","West Germany","189","0.120205293666363","0.104809745691729","0.135600841640997","1"
"Disabled","2019","Hesse","East Germany","","","","","1"
"Disabled","2019","Rhineland-Palatinate,Saarland","West Germany","165","0.142176760168043","0.124318037057941","0.160035483278145","1"
"Disabled","2019","Rhineland-Palatinate,Saarland","East Germany","","","","","1"
"Disabled","2019","Baden-Württemberg","West Germany","268","0.115021669756265","0.103231518486809","0.126811821025721","1"
"Disabled","2019","Baden-Württemberg","East Germany","","","","","1"
"Disabled","2019","Bavaria","West Germany","411","0.116733190899538","0.106735972289949","0.126730409509128","1"
"Disabled","2019","Bavaria","East Germany","","","","","1"
"Disabled","2019","Berlin","West Germany","70","0.148701543724071","0.119670754278902","0.17773233316924","1"
"Disabled","2019","Berlin","East Germany","48","0.160800369720312","0.12376826852806","0.197832470912564","1"
"Disabled","2019","Brandenburg","West Germany","","","","","1"
"Disabled","2019","Brandenburg","East Germany","156","0.140972164292532","0.120564570247547","0.161379758337517","1"
"Disabled","2019","Mecklenburg-Western Pomerania","West Germany","","","","","1"
"Disabled","2019","Mecklenburg-Western Pomerania","East Germany","72","0.178571430752346","0.148228098617535","0.208914762887157","1"
"Disabled","2019","Saxony","West Germany","","","","","1"
"Disabled","2019","Saxony","East Germany","179","0.120357497079072","0.104624227431769","0.136090766726375","1"
"Disabled","2019","Saxony-Anhalt","West Germany","","","","","1"
"Disabled","2019","Saxony-Anhalt","East Germany","83","0.0993611534076745","0.0797518131981895","0.118970493617159","1"
"Disabled","2019","Thuringia","West Germany","","","","","1"
"Disabled","2019","Thuringia","East Germany","121","0.128525226824961","0.106981054041786","0.150069399608137","1"
"Not disabled","2019","Schleswig-Holstein","West Germany","866","0.889599307862798","0.869795729498739","0.909402886226858","0"
"Not disabled","2019","Schleswig-Holstein","East Germany","","","","","0"
"Not disabled","2019","Hamburg","West Germany","486","0.888173191209338","0.861418109452824","0.914928272965852","0"
"Not disabled","2019","Hamburg","East Germany","","","","","0"
"Not disabled","2019","Lower Saxony","West Germany","2245","0.860052826762392","0.846456052908087","0.873649600616698","0"
"Not disabled","2019","Bremen","West Germany","207","0.954667822140107","0.927240627504488","0.982095016775726","0"
"Not disabled","2019","Bremen","East Germany","","","","","0"
"Not disabled","2019","Lower Saxony","East Germany","","","","","0"
"Not disabled","2019","North Rhine-Westphalia","West Germany","4764","0.855294059939419","0.845929027312413","0.864659092566426","0"
"Not disabled","2019","North Rhine-Westphalia","East Germany","","","","","0"
"Not disabled","2019","Hesse","West Germany","1525","0.879794706333637","0.864399158359002","0.895190254308271","0"
"Not disabled","2019","Bavaria","West Germany","3552","0.883266809100462","0.873269590490872","0.893264027710051","0"
"Not disabled","2019","Hesse","East Germany","","","","","0"
"Not disabled","2019","Bavaria","East Germany","","","","","0"
"Not disabled","2019","Berlin","West Germany","507","0.851298456275929","0.82226766683076","0.880329245721098","0"
"Not disabled","2019","Rhineland-Palatinate,Saarland","West Germany","1304","0.857823239831957","0.839964516721855","0.875681962942059","0"
