"pgnation","year","e11102","hgtyp1hh","n","percent","lower_confidence","upper_confidence"
"38","2016","Not Employed","Couple + C. GT 16 ","1","","",""
"38","2016","Not Employed","Couple + C. LE and GT 16","","","",""
"38","2016","Employed","1-pers.-HH","","","",""
"38","2016","Employed","(Married) couple without C. ","1","","",""
"38","2016","Employed","Single parent ","","","",""
"38","2016","Employed","Couple + C. LE 16 ","2","","",""
"38","2016","Employed","Couple + C. GT 16 ","1","","",""
"38","2016","Employed","Couple + C. LE and GT 16","","","",""
"39","2016","Not Employed","1-pers.-HH","","","",""
"39","2016","Not Employed","(Married) couple without C. ","","","",""
"39","2016","Not Employed","Single parent ","","","",""
"39","2016","Not Employed","Couple + C. LE 16 ","","","",""
"39","2016","Not Employed","Couple + C. GT 16 ","","","",""
"39","2016","Not Employed","Couple + C. LE and GT 16","","","",""
"39","2016","Employed","1-pers.-HH","","","",""
"39","2016","Employed","(Married) couple without C. ","","","",""
"39","2016","Employed","Single parent ","","","",""
"39","2016","Employed","Couple + C. LE 16 ","1","","",""
"39","2016","Employed","Couple + C. GT 16 ","","","",""
"39","2016","Employed","Couple + C. LE and GT 16","","","",""
"40","2016","Not Employed","1-pers.-HH","","","",""
"40","2016","Not Employed","(Married) couple without C. ","","","",""
"40","2016","Not Employed","Single parent ","1","","",""
"40","2016","Not Employed","Couple + C. LE 16 ","2","","",""
"40","2016","Not Employed","Couple + C. GT 16 ","","","",""
"40","2016","Not Employed","Couple + C. LE and GT 16","","","",""
"40","2016","Employed","1-pers.-HH","","","",""
"40","2016","Employed","(Married) couple without C. ","","","",""
"40","2016","Employed","Single parent ","","","",""
"40","2016","Employed","Couple + C. LE 16 ","4","","",""
"40","2016","Employed","Couple + C. GT 16 ","","","",""
"40","2016","Employed","Couple + C. LE and GT 16","","","",""
"41","2016","Not Employed","1-pers.-HH","","","",""
"41","2016","Not Employed","(Married) couple without C. ","","","",""
"41","2016","Not Employed","Single parent ","","","",""
"41","2016","Not Employed","Couple + C. LE 16 ","","","",""
"41","2016","Not Employed","Couple + C. GT 16 ","","","",""
"41","2016","Not Employed","Couple + C. LE and GT 16","","","",""
"41","2016","Employed","1-pers.-HH","","","",""
"41","2016","Employed","(Married) couple without C. ","","","",""
"41","2016","Employed","Single parent ","","","",""
"41","2016","Employed","Couple + C. LE 16 ","","","",""
"41","2016","Employed","Couple + C. GT 16 ","","","",""
"41","2016","Employed","Couple + C. LE and GT 16","","","",""
"42","2016","Not Employed","1-pers.-HH","6","","",""
"42","2016","Not Employed","(Married) couple without C. ","2","","",""
"42","2016","Not Employed","Single parent ","","","",""
"42","2016","Not Employed","Couple + C. LE 16 ","5","","",""
"42","2016","Not Employed","Couple + C. GT 16 ","","","",""
"42","2016","Not Employed","Couple + C. LE and GT 16","","","",""
"42","2016","Employed","1-pers.-HH","1","","",""
"42","2016","Employed","(Married) couple without C. ","4","","",""
"42","2016","Employed","Single parent ","1","","",""
"42","2016","Employed","Couple + C. LE 16 ","9","","",""
"42","2016","Employed","Couple + C. GT 16 ","","","",""
"42","2016","Employed","Couple + C. LE and GT 16","","","",""
"43","2016","Not Employed","1-pers.-HH","135","0.00488159306381446","0.00223393295689666","0.00752925317073226"
"43","2016","Not Employed","(Married) couple without C. ","10","","",""
"43","2016","Not Employed","Single parent ","48","0.00269313812952895","-0.000307402419379682","0.00569367867843757"
"43","2016","Not Employed","Couple + C. LE 16 ","278","0.0188926918304763","0.0138907824562297","0.0238946012047229"
"43","2016","Not Employed","Couple + C. GT 16 ","3","","",""
"43","2016","Not Employed","Couple + C. LE and GT 16","56","0.00471600067500019","0.000783586470279453","0.00864841487972092"
"43","2016","Employed","1-pers.-HH","2","","",""
"43","2016","Employed","(Married) couple without C. ","","","",""
"43","2016","Employed","Single parent ","","","",""
"43","2016","Employed","Couple + C. LE 16 ","5","","",""
"43","2016","Employed","Couple + C. GT 16 ","","","",""
"43","2016","Employed","Couple + C. LE and GT 16","","","",""
"44","2016","Not Employed","1-pers.-HH","","","",""
"44","2016","Not Employed","(Married) couple without C. ","","","",""
"44","2016","Not Employed","Single parent ","","","",""
"44","2016","Not Employed","Couple + C. LE 16 ","2","","",""
"44","2016","Not Employed","Couple + C. GT 16 ","","","",""
"44","2016","Not Employed","Couple + C. LE and GT 16","","","",""
"44","2016","Employed","1-pers.-HH","1","","",""
"44","2016","Employed","(Married) couple without C. ","6","","",""
"44","2016","Employed","Single parent ","1","","",""
"44","2016","Employed","Couple + C. LE 16 ","5","","",""
"44","2016","Employed","Couple + C. GT 16 ","1","","",""
"44","2016","Employed","Couple + C. LE and GT 16","","","",""
"45","2016","Not Employed","1-pers.-HH","","","",""
"45","2016","Not Employed","(Married) couple without C. ","","","",""
"45","2016","Not Employed","Single parent ","","","",""
"45","2016","Not Employed","Couple + C. LE 16 ","","","",""
"45","2016","Not Employed","Couple + C. GT 16 ","","","",""
"45","2016","Not Employed","Couple + C. LE and GT 16","","","",""
"45","2016","Employed","1-pers.-HH","","","",""
"45","2016","Employed","(Married) couple without C. ","","","",""
"45","2016","Employed","Single parent ","","","",""
"45","2016","Employed","Couple + C. LE 16 ","1","","",""
"45","2016","Employed","Couple + C. GT 16 ","","","",""
"45","2016","Employed","Couple + C. LE and GT 16","","","",""
"46","2016","Not Employed","1-pers.-HH","","","",""
"46","2016","Not Employed","(Married) couple without C. ","","","",""
"46","2016","Not Employed","Single parent ","","","",""
"46","2016","Not Employed","Couple + C. LE 16 ","1","","",""
"46","2016","Not Employed","Couple + C. GT 16 ","","","",""
"46","2016","Not Employed","Couple + C. LE and GT 16","","","",""
"46","2016","Employed","1-pers.-HH","","","",""
"46","2016","Employed","(Married) couple without C. ","","","",""
"46","2016","Employed","Single parent ","","","",""
"46","2016","Employed","Couple + C. LE 16 ","","","",""
"46","2016","Employed","Couple + C. GT 16 ","","","",""
"46","2016","Employed","Couple + C. LE and GT 16","","","",""
"47","2016","Not Employed","1-pers.-HH","5","","",""
"47","2016","Not Employed","(Married) couple without C. ","2","","",""
"47","2016","Not Employed","Single parent ","4","","",""
"47","2016","Not Employed","Couple + C. LE 16 ","5","","",""
"47","2016","Not Employed","Couple + C. GT 16 ","","","",""
"47","2016","Not Employed","Couple + C. LE and GT 16","","","",""
"47","2016","Employed","1-pers.-HH","","","",""
"47","2016","Employed","(Married) couple without C. ","","","",""
"47","2016","Employed","Single parent ","1","","",""
"47","2016","Employed","Couple + C. LE 16 ","","","",""
"47","2016","Employed","Couple + C. GT 16 ","","","",""
"47","2016","Employed","Couple + C. LE and GT 16","","","",""
"48","2016","Not Employed","1-pers.-HH","","","",""
"48","2016","Not Employed","(Married) couple without C. ","","","",""
"48","2016","Not Employed","Single parent ","","","",""
"48","2016","Not Employed","Couple + C. LE 16 ","","","",""
"48","2016","Not Employed","Couple + C. GT 16 ","","","",""
"48","2016","Not Employed","Couple + C. LE and GT 16","","","",""
"48","2016","Employed","1-pers.-HH","","","",""
"48","2016","Employed","(Married) couple without C. ","2","","",""
"48","2016","Employed","Single parent ","","","",""
"48","2016","Employed","Couple + C. LE 16 ","1","","",""
"48","2016","Employed","Couple + C. GT 16 ","1","","",""
"48","2016","Employed","Couple + C. LE and GT 16","","","",""
"49","2016","Not Employed","1-pers.-HH","4","","",""
"49","2016","Not Employed","(Married) couple without C. ","","","",""
"49","2016","Not Employed","Single parent ","2","","",""
"49","2016","Not Employed","Couple + C. LE 16 ","4","","",""
"49","2016","Not Employed","Couple + C. GT 16 ","","","",""
"49","2016","Not Employed","Couple + C. LE and GT 16","","","",""
"49","2016","Employed","1-pers.-HH","","","",""
"49","2016","Employed","(Married) couple without C. ","","","",""
"49","2016","Employed","Single parent ","","","",""
"49","2016","Employed","Couple + C. LE 16 ","6","","",""
"49","2016","Employed","Couple + C. GT 16 ","","","",""
"49","2016","Employed","Couple + C. LE and GT 16","","","",""
"50","2016","Not Employed","1-pers.-HH","1","","",""
"50","2016","Not Employed","(Married) couple without C. ","","","",""
"50","2016","Not Employed","Single parent ","1","","",""
"50","2016","Not Employed","Couple + C. LE 16 ","5","","",""
"50","2016","Not Employed","Couple + C. GT 16 ","","","",""
"50","2016","Not Employed","Couple + C. LE and GT 16","","","",""
"50","2016","Employed","1-pers.-HH","","","",""
"50","2016","Employed","(Married) couple without C. ","","","",""
"50","2016","Employed","Single parent ","","","",""
"50","2016","Employed","Couple + C. LE 16 ","","","",""
"50","2016","Employed","Couple + C. GT 16 ","","","",""
"50","2016","Employed","Couple + C. LE and GT 16","","","",""
"51","2016","Not Employed","1-pers.-HH","","","",""
"51","2016","Not Employed","(Married) couple without C. ","","","",""
"51","2016","Not Employed","Single parent ","","","",""
"51","2016","Not Employed","Couple + C. LE 16 ","","","",""
"51","2016","Not Employed","Couple + C. GT 16 ","","","",""
"51","2016","Not Employed","Couple + C. LE and GT 16","","","",""
"51","2016","Employed","1-pers.-HH","","","",""
"51","2016","Employed","(Married) couple without C. ","","","",""
"51","2016","Employed","Single parent ","","","",""
"51","2016","Employed","Couple + C. LE 16 ","1","","",""
"51","2016","Employed","Couple + C. GT 16 ","","","",""
"51","2016","Employed","Couple + C. LE and GT 16","","","",""
"52","2016","Not Employed","1-pers.-HH","3","","",""
"52","2016","Not Employed","(Married) couple without C. ","1","","",""
"52","2016","Not Employed","Single parent ","1","","",""
"52","2016","Not Employed","Couple + C. LE 16 ","5","","",""
"52","2016","Not Employed","Couple + C. GT 16 ","","","",""
"52","2016","Not Employed","Couple + C. LE and GT 16","","","",""
"52","2016","Employed","1-pers.-HH","1","","",""
"52","2016","Employed","(Married) couple without C. ","","","",""
"52","2016","Employed","Single parent ","","","",""
"52","2016","Employed","Couple + C. LE 16 ","2","","",""
"52","2016","Employed","Couple + C. GT 16 ","","","",""
"52","2016","Employed","Couple + C. LE and GT 16","","","",""
"53","2016","Not Employed","1-pers.-HH","","","",""
"53","2016","Not Employed","(Married) couple without C. ","","","",""
"53","2016","Not Employed","Single parent ","","","",""
"53","2016","Not Employed","Couple + C. LE 16 ","","","",""
"53","2016","Not Employed","Couple + C. GT 16 ","","","",""
"53","2016","Not Employed","Couple + C. LE and GT 16","","","",""
"53","2016","Employed","1-pers.-HH","","","",""
"53","2016","Employed","(Married) couple without C. ","","","",""
"53","2016","Employed","Single parent ","","","",""
"53","2016","Employed","Couple + C. LE 16 ","","","",""
"53","2016","Employed","Couple + C. GT 16 ","","","",""
"53","2016","Employed","Couple + C. LE and GT 16","","","",""
"54","2016","Not Employed","1-pers.-HH","14","","",""
"54","2016","Not Employed","(Married) couple without C. ","","","",""
"54","2016","Not Employed","Single parent ","12","","",""
"54","2016","Not Employed","Couple + C. LE 16 ","13","","",""
"54","2016","Not Employed","Couple + C. GT 16 ","","","",""
"54","2016","Not Employed","Couple + C. LE and GT 16","","","",""
"54","2016","Employed","1-pers.-HH","1","","",""
"54","2016","Employed","(Married) couple without C. ","2","","",""
"54","2016","Employed","Single parent ","1","","",""
"54","2016","Employed","Couple + C. LE 16 ","2","","",""
"54","2016","Employed","Couple + C. GT 16 ","","","",""
"54","2016","Employed","Couple + C. LE and GT 16","","","",""
"55","2016","Not Employed","1-pers.-HH","","","",""
"55","2016","Not Employed","(Married) couple without C. ","1","","",""
"55","2016","Not Employed","Single parent ","","","",""
"55","2016","Not Employed","Couple + C. LE 16 ","","","",""
"55","2016","Not Employed","Couple + C. GT 16 ","","","",""
"55","2016","Not Employed","Couple + C. LE and GT 16","","","",""
"55","2016","Employed","1-pers.-HH","1","","",""
"55","2016","Employed","(Married) couple without C. ","","","",""
"55","2016","Employed","Single parent ","","","",""
"55","2016","Employed","Couple + C. LE 16 ","1","","",""
"55","2016","Employed","Couple + C. GT 16 ","","","",""
"55","2016","Employed","Couple + C. LE and GT 16","1","","",""
"56","2016","Not Employed","1-pers.-HH","","","",""
"56","2016","Not Employed","(Married) couple without C. ","","","",""
"56","2016","Not Employed","Single parent ","","","",""
"56","2016","Not Employed","Couple + C. LE 16 ","","","",""
"56","2016","Not Employed","Couple + C. GT 16 ","","","",""
"56","2016","Not Employed","Couple + C. LE and GT 16","","","",""
"56","2016","Employed","1-pers.-HH","","","",""
"56","2016","Employed","(Married) couple without C. ","2","","",""
"56","2016","Employed","Single parent ","","","",""
"56","2016","Employed","Couple + C. LE 16 ","","","",""
"56","2016","Employed","Couple + C. GT 16 ","","","",""
"56","2016","Employed","Couple + C. LE and GT 16","1","","",""
"59","2016","Not Employed","1-pers.-HH","","","",""
"59","2016","Not Employed","(Married) couple without C. ","1","","",""
"59","2016","Not Employed","Single parent ","","","",""
"59","2016","Not Employed","Couple + C. LE 16 ","","","",""
"59","2016","Not Employed","Couple + C. GT 16 ","","","",""
"59","2016","Not Employed","Couple + C. LE and GT 16","","","",""
"59","2016","Employed","1-pers.-HH","","","",""
"59","2016","Employed","(Married) couple without C. ","","","",""
"59","2016","Employed","Single parent ","1","","",""
"59","2016","Employed","Couple + C. LE 16 ","","","",""
"59","2016","Employed","Couple + C. GT 16 ","","","",""
"59","2016","Employed","Couple + C. LE and GT 16","","","",""
"60","2016","Not Employed","1-pers.-HH","119","0.00295336675244504","0.00089197520053027","0.00501475830435981"
"60","2016","Not Employed","(Married) couple without C. ","15","","",""
"60","2016","Not Employed","Single parent ","50","0.00489652536012689","0.000855106092759037","0.00893794462749475"
"60","2016","Not Employed","Couple + C. LE 16 ","255","0.0184261159845661","0.0134851821191645","0.0233670498499677"
"60","2016","Not Employed","Couple + C. GT 16 ","7","","",""
"60","2016","Not Employed","Couple + C. LE and GT 16","76","0.0182299833152295","0.0105511218294945","0.0259088448009646"
