"plb0195_h","year","e11103","education","n","percent","lower_confidence","upper_confidence"
"Paid","2007","Full Time","lower secondary degree","162","0.139784845846547","0.120041420299898","0.159528271393197"
"Paid","2007","Full Time","secondary school degree","144","0.0758557354189016","0.0640981616405365","0.0876133091972667"
"Paid","2007","Full Time","college entrance qualification","56","0.035712829415639","0.0271777907490867","0.0442478680821914"
"Paid","2007","Full Time","Other degree","33","0.219352343181001","0.158561697095061","0.280142989266942"
"Paid","2007","Full Time","no degree/no degree yet","4","","",""
"Paid","2007","Part Time","lower secondary degree","75","0.214471643006184","0.171097116906462","0.257846169105905"
"Paid","2007","Part Time","secondary school degree","82","0.107938073384958","0.0848184967641697","0.131057650005746"
"Paid","2007","Part Time","college entrance qualification","47","0.130909681719039","0.101491167062133","0.160328196375946"
"Paid","2007","Part Time","Other degree","7","","",""
"Paid","2007","Part Time","no degree/no degree yet","4","","",""
"Paid","2007","Not Working","lower secondary degree","4","","",""
"Paid","2007","Not Working","secondary school degree","3","","",""
"Paid","2007","Not Working","college entrance qualification","","","",""
"Paid","2007","Not Working","Other degree","1","","",""
"Paid","2007","Not Working","no degree/no degree yet","","","",""
"Not paid","2007","Full Time","lower secondary degree","149","0.124894881201011","0.106071772615988","0.143717989786035"
"Not paid","2007","Full Time","secondary school degree","345","0.166252545677848","0.149719417711585","0.182785673644111"
"Not paid","2007","Full Time","college entrance qualification","707","0.355240906053359","0.3332293679118","0.377252444194917"
"Not paid","2007","Full Time","Other degree","32","0.196175750093807","0.137839124710029","0.254512375477584"
"Not paid","2007","Full Time","no degree/no degree yet","1","","",""
"Not paid","2007","Part Time","lower secondary degree","31","0.0620500089537467","0.0365564988587244","0.0875435190487689"
"Not paid","2007","Part Time","secondary school degree","67","0.100195810519661","0.0778243761309659","0.122567244908357"
"Not paid","2007","Part Time","college entrance qualification","115","0.185609535436622","0.151700230811344","0.219518840061901"
"Not paid","2007","Part Time","Other degree","8","","",""
"Not paid","2007","Part Time","no degree/no degree yet","1","","",""
"Not paid","2007","Not Working","lower secondary degree","3","","",""
"Not paid","2007","Not Working","secondary school degree","5","","",""
"Not paid","2007","Not Working","college entrance qualification","4","","",""
"Not paid","2007","Not Working","Other degree","1","","",""
"Not paid","2007","Not Working","no degree/no degree yet","","","",""
"Acclaimed","2008","Full Time","lower secondary degree","533","0.475582776653998","0.44680660973565","0.504358943572345"
"Acclaimed","2008","Full Time","secondary school degree","1014","0.504755524443683","0.482727499772568","0.526783549114798"
"Acclaimed","2008","Full Time","college entrance qualification","717","0.452508293973196","0.428868547689312","0.476148040257079"
"Acclaimed","2008","Full Time","Other degree","64","0.314952900576549","0.244292341536898","0.385613459616201"
"Acclaimed","2008","Full Time","no degree/no degree yet","5","","",""
"Acclaimed","2008","Part Time","lower secondary degree","184","0.516293810798315","0.463637633986818","0.568949987609813"
"Acclaimed","2008","Part Time","secondary school degree","384","0.569839784254247","0.531981850204025","0.607697718304468"
"Acclaimed","2008","Part Time","college entrance qualification","290","0.518419594408871","0.476961808965401","0.559877379852342"
"Acclaimed","2008","Part Time","Other degree","30","0.521297504477546","0.392736350233009","0.649858658722083"
"Acclaimed","2008","Part Time","no degree/no degree yet","4","","",""
"Acclaimed","2008","Not Working","lower secondary degree","6","","",""
"Acclaimed","2008","Not Working","secondary school degree","9","","",""
"Acclaimed","2008","Not Working","college entrance qualification","13","","",""
"Acclaimed","2008","Not Working","Other degree","1","","",""
"Acclaimed","2008","Not Working","no degree/no degree yet","","","",""
"Partly, partly","2008","Full Time","lower secondary degree","300","0.266418986270497","0.240945520381954","0.291892452159039"
"Partly, partly","2008","Full Time","secondary school degree","452","0.240022272655517","0.221205228760646","0.258839316550388"
"Partly, partly","2008","Full Time","college entrance qualification","256","0.165048170644532","0.147417175133352","0.182679166155712"
"Partly, partly","2008","Full Time","Other degree","32","0.21134284338849","0.149237074283235","0.273448612493745"
"Partly, partly","2008","Full Time","no degree/no degree yet","5","","",""
"Partly, partly","2008","Part Time","lower secondary degree","58","0.197080043335547","0.155165234245056","0.238994852426038"
"Partly, partly","2008","Part Time","secondary school degree","130","0.227988592928291","0.195908632486139","0.260068553370442"
"Partly, partly","2008","Part Time","college entrance qualification","86","0.150981367229152","0.121274881409594","0.180687853048711"
"Partly, partly","2008","Part Time","Other degree","10","","",""
"Partly, partly","2008","Part Time","no degree/no degree yet","2","","",""
"Partly, partly","2008","Not Working","lower secondary degree","3","","",""
"Partly, partly","2008","Not Working","secondary school degree","2","","",""
"Partly, partly","2008","Not Working","college entrance qualification","3","","",""
"Partly, partly","2008","Not Working","Other degree","","","",""
"Partly, partly","2008","Not Working","no degree/no degree yet","","","",""
"Paid","2008","Full Time","lower secondary degree","174","0.143798927685186","0.123580512105852","0.16401734326452"
"Paid","2008","Full Time","secondary school degree","170","0.092711642173616","0.0799335799151137","0.105489704432118"
"Paid","2008","Full Time","college entrance qualification","79","0.0565112740413076","0.0455445560988977","0.0674779919837176"
"Paid","2008","Full Time","Other degree","40","0.253616751997019","0.187431083932278","0.319802420061761"
"Paid","2008","Full Time","no degree/no degree yet","7","","",""
"Paid","2008","Part Time","lower secondary degree","66","0.189907320319894","0.148578953041374","0.231235687598414"
"Paid","2008","Part Time","secondary school degree","67","0.0857605371746355","0.064349429558858","0.107171644790413"
"Paid","2008","Part Time","college entrance qualification","50","0.088398707547628","0.0648451552737311","0.111952259821525"
"Paid","2008","Part Time","Other degree","10","","",""
"Paid","2008","Part Time","no degree/no degree yet","7","","",""
"Paid","2008","Not Working","lower secondary degree","2","","",""
"Paid","2008","Not Working","secondary school degree","1","","",""
"Paid","2008","Not Working","college entrance qualification","2","","",""
"Paid","2008","Not Working","Other degree","","","",""
"Paid","2008","Not Working","no degree/no degree yet","1","","",""
"Not paid","2008","Full Time","lower secondary degree","150","0.11419930939032","0.0958727407590208","0.132525878021618"
"Not paid","2008","Full Time","secondary school degree","343","0.162510560727184","0.146256732791459","0.178764388662909"
"Not paid","2008","Full Time","college entrance qualification","651","0.325932261340965","0.303670669648178","0.348193853033751"
"Not paid","2008","Full Time","Other degree","30","0.220087504037941","0.157062239244171","0.283112768831712"
"Not paid","2008","Full Time","no degree/no degree yet","3","","",""
"Not paid","2008","Part Time","lower secondary degree","38","0.0967188255462433","0.0655746364004331","0.127863014692053"
"Not paid","2008","Part Time","secondary school degree","76","0.116411085642827","0.0918872890549939","0.14093488223066"
"Not paid","2008","Part Time","college entrance qualification","132","0.242200330814348","0.206653935760124","0.277746725868573"
"Not paid","2008","Part Time","Other degree","8","","",""
"Not paid","2008","Part Time","no degree/no degree yet","","","",""
"Not paid","2008","Not Working","lower secondary degree","1","","",""
"Not paid","2008","Not Working","secondary school degree","4","","",""
"Not paid","2008","Not Working","college entrance qualification","12","","",""
"Not paid","2008","Not Working","Other degree","1","","",""
"Not paid","2008","Not Working","no degree/no degree yet","","","",""
"Acclaimed","2009","Full Time","lower secondary degree","465","0.471289612034984","0.440020928255673","0.502558295814295"
"Acclaimed","2009","Full Time","secondary school degree","924","0.527239005375499","0.503814255609728","0.55066375514127"
"Acclaimed","2009","Full Time","college entrance qualification","699","0.45036341378772","0.426098363500446","0.474628464074994"
"Acclaimed","2009","Full Time","Other degree","44","0.271029041209532","0.192476803156964","0.3495812792621"
"Acclaimed","2009","Full Time","no degree/no degree yet","7","","",""
"Acclaimed","2009","Part Time","lower secondary degree","150","0.480021545664359","0.423106737631447","0.536936353697271"
"Acclaimed","2009","Part Time","secondary school degree","336","0.53888475367469","0.498316456068633","0.579453051280747"
"Acclaimed","2009","Part Time","college entrance qualification","263","0.498064842706172","0.454585498358094","0.54154418705425"
"Acclaimed","2009","Part Time","Other degree","21","","",""
"Acclaimed","2009","Part Time","no degree/no degree yet","2","","",""
"Acclaimed","2009","Not Working","lower secondary degree","1","","",""
"Acclaimed","2009","Not Working","secondary school degree","8","","",""
"Acclaimed","2009","Not Working","college entrance qualification","6","","",""
"Acclaimed","2009","Not Working","Other degree","","","",""
"Acclaimed","2009","Not Working","no degree/no degree yet","","","",""
"Partly, partly","2009","Full Time","lower secondary degree","242","0.256569762239445","0.229212061685127","0.283927462793764"
"Partly, partly","2009","Full Time","secondary school degree","371","0.224711682790626","0.205127979471929","0.244295386109322"
"Partly, partly","2009","Full Time","college entrance qualification","251","0.192451854509704","0.173225050913839","0.211678658105568"
"Partly, partly","2009","Full Time","Other degree","25","","",""
"Partly, partly","2009","Full Time","no degree/no degree yet","6","","",""
"Partly, partly","2009","Part Time","lower secondary degree","58","0.228878615990921","0.181019329661516","0.276737902320326"
"Partly, partly","2009","Part Time","secondary school degree","128","0.248733574209813","0.213553375367097","0.283913773052529"
"Partly, partly","2009","Part Time","college entrance qualification","91","0.194413173229224","0.159999165074974","0.228827181383474"
