"plb0195_h","year","age_gr","education","n","percent","lower_confidence","upper_confidence"
"Acclaimed","2007","16-34 y.","no degree/no degree yet","9","","",""
"Acclaimed","2007","35-65 y.","lower secondary degree","635","0.526772677049261","0.498824764083646","0.554720590014877"
"Acclaimed","2007","35-65 y.","secondary school degree","1100","0.549600598653057","0.527557371347123","0.57164382595899"
"Acclaimed","2007","35-65 y.","college entrance qualification","692","0.435130269963027","0.411295202764439","0.458965337161616"
"Acclaimed","2007","35-65 y.","Other degree","84","0.405676501635628","0.337625508095514","0.473727495175741"
"Acclaimed","2007","35-65 y.","no degree/no degree yet","5","","",""
"Acclaimed","2007","66 and older","lower secondary degree","2","","",""
"Acclaimed","2007","66 and older","secondary school degree","1","","",""
"Acclaimed","2007","66 and older","college entrance qualification","3","","",""
"Acclaimed","2007","66 and older","Other degree","","","",""
"Acclaimed","2007","66 and older","no degree/no degree yet","","","",""
"Partly, partly","2007","16-34 y.","lower secondary degree","91","0.314432517761594","0.263078775320918","0.36578626020227"
"Partly, partly","2007","16-34 y.","secondary school degree","173","0.274746687658127","0.241725656721256","0.307767718594998"
"Partly, partly","2007","16-34 y.","college entrance qualification","111","0.167144902809041","0.13887226532242","0.195417540295662"
"Partly, partly","2007","16-34 y.","Other degree","5","","",""
"Partly, partly","2007","16-34 y.","no degree/no degree yet","4","","",""
"Partly, partly","2007","35-65 y.","lower secondary degree","263","0.208181741520631","0.18545501266836","0.230908470372901"
"Partly, partly","2007","35-65 y.","secondary school degree","382","0.220456933741057","0.202090086411444","0.238823781070669"
"Partly, partly","2007","35-65 y.","college entrance qualification","265","0.18194857742578","0.163400571943441","0.200496582908119"
"Partly, partly","2007","35-65 y.","Other degree","49","0.238142685896126","0.179110544498345","0.297174827293907"
"Partly, partly","2007","35-65 y.","no degree/no degree yet","","","",""
"Partly, partly","2007","66 and older","lower secondary degree","2","","",""
"Partly, partly","2007","66 and older","secondary school degree","","","",""
"Partly, partly","2007","66 and older","college entrance qualification","","","",""
"Partly, partly","2007","66 and older","Other degree","","","",""
"Partly, partly","2007","66 and older","no degree/no degree yet","","","",""
"Paid","2007","16-34 y.","lower secondary degree","53","0.165604401136502","0.124488936113077","0.206719866159927"
"Paid","2007","16-34 y.","secondary school degree","69","0.100346563550181","0.0781202002555355","0.122572926844826"
"Paid","2007","16-34 y.","college entrance qualification","42","0.0664255458563269","0.0475553208878817","0.0852957708247721"
"Paid","2007","16-34 y.","Other degree","5","","",""
"Paid","2007","16-34 y.","no degree/no degree yet","3","","",""
"Paid","2007","35-65 y.","lower secondary degree","186","0.154542843069124","0.134309245538496","0.174776440599752"
"Paid","2007","35-65 y.","secondary school degree","160","0.0781155357929853","0.066226144120481","0.0900049274654896"
"Paid","2007","35-65 y.","college entrance qualification","61","0.049848762353608","0.0393857643959815","0.0603117603112345"
"Paid","2007","35-65 y.","Other degree","36","0.190903852968155","0.136435968628953","0.245371737307357"
"Paid","2007","35-65 y.","no degree/no degree yet","5","","",""
"Paid","2007","66 and older","lower secondary degree","2","","",""
"Paid","2007","66 and older","secondary school degree","","","",""
"Paid","2007","66 and older","college entrance qualification","","","",""
"Paid","2007","66 and older","Other degree","","","",""
"Paid","2007","66 and older","no degree/no degree yet","","","",""
"Not paid","2007","16-34 y.","lower secondary degree","39","0.113830157653052","0.0787007830067661","0.148959532299338"
"Not paid","2007","16-34 y.","secondary school degree","98","0.138982081805126","0.113392391143161","0.164571772467092"
"Not paid","2007","16-34 y.","college entrance qualification","175","0.285002746508168","0.250796002185992","0.319209490830345"
"Not paid","2007","16-34 y.","Other degree","10","","",""
"Not paid","2007","16-34 y.","no degree/no degree yet","1","","",""
"Not paid","2007","35-65 y.","lower secondary degree","142","0.110502738360984","0.0929533621636156","0.128052114558353"
"Not paid","2007","35-65 y.","secondary school degree","315","0.151826931812902","0.135927949537036","0.167725914088767"
"Not paid","2007","35-65 y.","college entrance qualification","644","0.333072390257584","0.310413363795431","0.355731416719737"
"Not paid","2007","35-65 y.","Other degree","31","0.165276959500091","0.11380028874232","0.216753630257863"
"Not paid","2007","35-65 y.","no degree/no degree yet","1","","",""
"Not paid","2007","66 and older","lower secondary degree","2","","",""
"Not paid","2007","66 and older","secondary school degree","4","","",""
"Not paid","2007","66 and older","college entrance qualification","7","","",""
"Not paid","2007","66 and older","Other degree","","","",""
"Not paid","2007","66 and older","no degree/no degree yet","","","",""
"Acclaimed","2008","16-34 y.","lower secondary degree","135","0.447634240089338","0.391366109344935","0.503902370833741"
"Acclaimed","2008","16-34 y.","secondary school degree","379","0.549668242536993","0.513046282555764","0.586290202518222"
"Acclaimed","2008","16-34 y.","college entrance qualification","310","0.457709118635051","0.419080551837454","0.496337685432648"
"Acclaimed","2008","16-34 y.","Other degree","14","","",""
"Acclaimed","2008","16-34 y.","no degree/no degree yet","3","","",""
"Acclaimed","2008","35-65 y.","lower secondary degree","584","0.499697290675502","0.471442948389825","0.527951632961178"
"Acclaimed","2008","35-65 y.","secondary school degree","1027","0.507558062680035","0.485311259776597","0.529804865583472"
"Acclaimed","2008","35-65 y.","college entrance qualification","709","0.474116542699182","0.450008786185908","0.498224299212456"
"Acclaimed","2008","35-65 y.","Other degree","81","0.370441565070955","0.301954384776808","0.438928745365102"
"Acclaimed","2008","35-65 y.","no degree/no degree yet","6","","",""
"Acclaimed","2008","66 and older","lower secondary degree","4","","",""
"Acclaimed","2008","66 and older","secondary school degree","1","","",""
"Acclaimed","2008","66 and older","college entrance qualification","1","","",""
"Acclaimed","2008","66 and older","Other degree","","","",""
"Acclaimed","2008","66 and older","no degree/no degree yet","","","",""
"Partly, partly","2008","16-34 y.","lower secondary degree","83","0.299846649400443","0.247998453481873","0.351694845319014"
"Partly, partly","2008","16-34 y.","secondary school degree","161","0.214119017066452","0.18392429865877","0.244313735474133"
"Partly, partly","2008","16-34 y.","college entrance qualification","106","0.176585731583633","0.147020270212388","0.206151192954879"
"Partly, partly","2008","16-34 y.","Other degree","9","","",""
"Partly, partly","2008","16-34 y.","no degree/no degree yet","6","","",""
"Partly, partly","2008","35-65 y.","lower secondary degree","278","0.241827313814677","0.217630843327888","0.266023784301466"
"Partly, partly","2008","35-65 y.","secondary school degree","422","0.246076991248405","0.226910340516357","0.265243641980454"
"Partly, partly","2008","35-65 y.","college entrance qualification","239","0.154302848223914","0.136862148993731","0.171743547454098"
"Partly, partly","2008","35-65 y.","Other degree","33","0.181096846255607","0.126482954796095","0.235710737715118"
"Partly, partly","2008","35-65 y.","no degree/no degree yet","1","","",""
"Partly, partly","2008","66 and older","lower secondary degree","","","",""
"Partly, partly","2008","66 and older","secondary school degree","1","","",""
"Partly, partly","2008","66 and older","college entrance qualification","","","",""
"Partly, partly","2008","66 and older","Other degree","","","",""
"Partly, partly","2008","66 and older","no degree/no degree yet","","","",""
"Paid","2008","16-34 y.","lower secondary degree","49","0.139644449381708","0.100421677229704","0.178867221533713"
"Paid","2008","16-34 y.","secondary school degree","62","0.0810464367176441","0.0609583433071129","0.101134530128175"
"Paid","2008","16-34 y.","college entrance qualification","61","0.0932644646640008","0.0707170848356769","0.115811844492325"
"Paid","2008","16-34 y.","Other degree","7","","",""
"Paid","2008","16-34 y.","no degree/no degree yet","11","","",""
"Paid","2008","35-65 y.","lower secondary degree","189","0.153521116286193","0.133150348342781","0.173891884229606"
"Paid","2008","35-65 y.","secondary school degree","176","0.0949469255092691","0.0819025076235282","0.10799134339501"
"Paid","2008","35-65 y.","college entrance qualification","70","0.0509247127893076","0.040310589839813","0.0615388357388021"
"Paid","2008","35-65 y.","Other degree","42","0.20969242104838","0.15195985676927","0.267424985327491"
"Paid","2008","35-65 y.","no degree/no degree yet","4","","",""
"Paid","2008","66 and older","lower secondary degree","4","","",""
"Paid","2008","66 and older","secondary school degree","","","",""
"Paid","2008","66 and older","college entrance qualification","","","",""
"Paid","2008","66 and older","Other degree","1","","",""
"Paid","2008","66 and older","no degree/no degree yet","","","",""
"Not paid","2008","16-34 y.","lower secondary degree","33","0.11287466112851","0.0770668160846982","0.148682506172323"
"Not paid","2008","16-34 y.","secondary school degree","107","0.155166303678911","0.128515562325196","0.181817045032627"
"Not paid","2008","16-34 y.","college entrance qualification","162","0.272440685117315","0.237920918848124","0.306960451386507"
"Not paid","2008","16-34 y.","Other degree","4","","",""
"Not paid","2008","16-34 y.","no degree/no degree yet","2","","",""
"Not paid","2008","35-65 y.","lower secondary degree","152","0.104954279223628","0.087634675029313","0.122273883417944"
"Not paid","2008","35-65 y.","secondary school degree","315","0.151418020562291","0.135467204362722","0.16736883676186"
"Not paid","2008","35-65 y.","college entrance qualification","630","0.320655896287596","0.298122118482755","0.343189674092437"
"Not paid","2008","35-65 y.","Other degree","35","0.238769167625058","0.178307695772707","0.299230639477408"
"Not paid","2008","35-65 y.","no degree/no degree yet","1","","",""
"Not paid","2008","66 and older","lower secondary degree","4","","",""
"Not paid","2008","66 and older","secondary school degree","1","","",""
"Not paid","2008","66 and older","college entrance qualification","3","","",""
"Not paid","2008","66 and older","Other degree","","","",""
"Not paid","2008","66 and older","no degree/no degree yet","","","",""
"Acclaimed","2009","16-34 y.","lower secondary degree","102","0.448402942217714","0.385351599754555","0.511454284680873"
"Acclaimed","2009","16-34 y.","secondary school degree","315","0.481450915273585","0.44123558046823","0.52166625007894"
"Acclaimed","2009","16-34 y.","college entrance qualification","309","0.456033933439397","0.41660615223299","0.495461714645805"
"Acclaimed","2009","16-34 y.","Other degree","9","","",""
"Acclaimed","2009","16-34 y.","no degree/no degree yet","4","","",""
"Acclaimed","2009","35-65 y.","lower secondary degree","513","0.483039187667892","0.452565997318529","0.513512378017254"
"Acclaimed","2009","35-65 y.","secondary school degree","952","0.553514541570084","0.530136056859845","0.576893026280323"
"Acclaimed","2009","35-65 y.","college entrance qualification","658","0.468919027299009","0.443806836677023","0.494031217920995"
"Acclaimed","2009","35-65 y.","Other degree","56","0.365992207663543","0.283816331601795","0.448168083725291"
"Acclaimed","2009","35-65 y.","no degree/no degree yet","5","","",""
"Acclaimed","2009","66 and older","lower secondary degree","1","","",""
