"plb0195_h","year","education","hgtyp1hh","n","percent","lower_confidence","upper_confidence"
"Paid","2004","secondary school degree","Couple + C. LE 16 ","71","0.107844566830877","0.0846329479733915","0.131056185688363"
"Paid","2004","secondary school degree","Couple + C. GT 16 ","60","0.121414886031886","0.0953463091234655","0.147483462940306"
"Paid","2004","secondary school degree","Couple + C. LE and GT 16","27","","",""
"Paid","2004","college entrance qualification","1-pers.-HH","25","","",""
"Paid","2004","college entrance qualification","(Married) couple without C. ","40","0.0675991784343503","0.0494615201072802","0.0857368367614204"
"Paid","2004","college entrance qualification","Single parent ","7","","",""
"Paid","2004","college entrance qualification","Couple + C. LE 16 ","42","0.0890287848078109","0.0666482505992799","0.111409319016342"
"Paid","2004","college entrance qualification","Couple + C. GT 16 ","24","","",""
"Paid","2004","college entrance qualification","Couple + C. LE and GT 16","7","","",""
"Paid","2004","Other degree","1-pers.-HH","3","","",""
"Paid","2004","Other degree","(Married) couple without C. ","10","","",""
"Paid","2004","Other degree","Single parent ","5","","",""
"Paid","2004","Other degree","Couple + C. LE 16 ","18","","",""
"Paid","2004","Other degree","Couple + C. GT 16 ","10","","",""
"Paid","2004","Other degree","Couple + C. LE and GT 16","13","","",""
"Paid","2004","no degree/no degree yet","1-pers.-HH","1","","",""
"Paid","2004","no degree/no degree yet","(Married) couple without C. ","3","","",""
"Paid","2004","no degree/no degree yet","Single parent ","3","","",""
"Paid","2004","no degree/no degree yet","Couple + C. LE 16 ","2","","",""
"Paid","2004","no degree/no degree yet","Couple + C. GT 16 ","4","","",""
"Paid","2004","no degree/no degree yet","Couple + C. LE and GT 16","5","","",""
"Not paid","2004","lower secondary degree","1-pers.-HH","21","","",""
"Not paid","2004","lower secondary degree","(Married) couple without C. ","68","0.11515133349791","0.087031387797069","0.143271279198751"
"Not paid","2004","lower secondary degree","Single parent ","6","","",""
"Not paid","2004","lower secondary degree","Couple + C. LE 16 ","40","0.09235505818027","0.0652096915607955","0.119500424799744"
"Not paid","2004","lower secondary degree","Couple + C. GT 16 ","44","0.100444859435977","0.068863107238807","0.132026611633148"
"Not paid","2004","lower secondary degree","Couple + C. LE and GT 16","25","","",""
"Not paid","2004","secondary school degree","1-pers.-HH","54","0.196306669048026","0.152161762094472","0.240451576001579"
"Not paid","2004","secondary school degree","(Married) couple without C. ","148","0.174096463502739","0.147066414642371","0.201126512363107"
"Not paid","2004","secondary school degree","Single parent ","13","","",""
"Not paid","2004","secondary school degree","Couple + C. LE 16 ","103","0.154415129565184","0.127374950693724","0.181455308436644"
"Not paid","2004","secondary school degree","Couple + C. GT 16 ","102","0.134910989227771","0.10764360386693","0.162178374588613"
"Not paid","2004","secondary school degree","Couple + C. LE and GT 16","33","0.115331438343693","0.0752523966290079","0.155410480058378"
"Not paid","2004","college entrance qualification","1-pers.-HH","96","0.282205563846651","0.232503360266907","0.331907767426394"
"Not paid","2004","college entrance qualification","(Married) couple without C. ","272","0.331503205727219","0.297493512496279","0.365512898958158"
"Not paid","2004","college entrance qualification","Single parent ","22","","",""
"Not paid","2004","college entrance qualification","Couple + C. LE 16 ","245","0.337658391252526","0.300493514967889","0.374823267537163"
"Not paid","2004","college entrance qualification","Couple + C. GT 16 ","168","0.362310277285266","0.317243924912493","0.407376629658039"
"Not paid","2004","college entrance qualification","Couple + C. LE and GT 16","60","0.322303788991062","0.249659786747536","0.394947791234588"
"Not paid","2004","Other degree","1-pers.-HH","2","","",""
"Not paid","2004","Other degree","(Married) couple without C. ","14","","",""
"Not paid","2004","Other degree","Single parent ","1","","",""
"Not paid","2004","Other degree","Couple + C. LE 16 ","9","","",""
"Not paid","2004","Other degree","Couple + C. GT 16 ","5","","",""
"Not paid","2004","Other degree","Couple + C. LE and GT 16","7","","",""
"Not paid","2004","no degree/no degree yet","1-pers.-HH","","","",""
"Not paid","2004","no degree/no degree yet","(Married) couple without C. ","1","","",""
"Not paid","2004","no degree/no degree yet","Single parent ","","","",""
"Not paid","2004","no degree/no degree yet","Couple + C. LE 16 ","","","",""
"Not paid","2004","no degree/no degree yet","Couple + C. GT 16 ","","","",""
"Not paid","2004","no degree/no degree yet","Couple + C. LE and GT 16","","","",""
"Acclaimed","2005","lower secondary degree","1-pers.-HH","93","0.483168395641857","0.412113324015423","0.554223467268291"
"Acclaimed","2005","lower secondary degree","(Married) couple without C. ","239","0.601720892528827","0.554958324692042","0.648483460365612"
"Acclaimed","2005","lower secondary degree","Single parent ","54","0.579513702508121","0.480767534071955","0.678259870944288"
"Acclaimed","2005","lower secondary degree","Couple + C. LE 16 ","175","0.43707284196011","0.38809462262254","0.48605106129768"
"Acclaimed","2005","lower secondary degree","Couple + C. GT 16 ","147","0.529110732410603","0.471661824989916","0.58655963983129"
"Acclaimed","2005","lower secondary degree","Couple + C. LE and GT 16","67","0.457732622113658","0.376919044190321","0.538546200036994"
"Acclaimed","2005","secondary school degree","1-pers.-HH","177","0.567384258301712","0.512758893538811","0.622009623064613"
"Acclaimed","2005","secondary school degree","(Married) couple without C. ","399","0.579671381037996","0.543260503113038","0.616082258962955"
"Acclaimed","2005","secondary school degree","Single parent ","99","0.62699887333628","0.548554803951071","0.705442942721489"
"Acclaimed","2005","secondary school degree","Couple + C. LE 16 ","340","0.501927425668461","0.462507061591028","0.541347789745894"
"Acclaimed","2005","secondary school degree","Couple + C. GT 16 ","286","0.522939702299376","0.481272820824798","0.564606583773954"
"Acclaimed","2005","secondary school degree","Couple + C. LE and GT 16","129","0.483926296749201","0.419895981721634","0.547956611776767"
"Acclaimed","2005","college entrance qualification","1-pers.-HH","153","0.489991962758885","0.435559426035316","0.544424499482453"
"Acclaimed","2005","college entrance qualification","(Married) couple without C. ","302","0.431603846466309","0.394780444638708","0.46842724829391"
"Acclaimed","2005","college entrance qualification","Single parent ","37","0.622791055303524","0.510835920473433","0.734746190133615"
"Acclaimed","2005","college entrance qualification","Couple + C. LE 16 ","252","0.448873217076362","0.408464579899692","0.489281854253031"
"Acclaimed","2005","college entrance qualification","Couple + C. GT 16 ","156","0.435942405344422","0.385000676151782","0.486884134537061"
"Acclaimed","2005","college entrance qualification","Couple + C. LE and GT 16","62","0.431482366801646","0.34973156318226","0.513233170421032"
"Acclaimed","2005","Other degree","1-pers.-HH","6","","",""
"Acclaimed","2005","Other degree","(Married) couple without C. ","29","","",""
"Acclaimed","2005","Other degree","Single parent ","9","","",""
"Acclaimed","2005","Other degree","Couple + C. LE 16 ","25","","",""
"Acclaimed","2005","Other degree","Couple + C. GT 16 ","25","","",""
"Acclaimed","2005","Other degree","Couple + C. LE and GT 16","11","","",""
"Acclaimed","2005","no degree/no degree yet","1-pers.-HH","","","",""
"Acclaimed","2005","no degree/no degree yet","(Married) couple without C. ","4","","",""
"Acclaimed","2005","no degree/no degree yet","Single parent ","1","","",""
"Acclaimed","2005","no degree/no degree yet","Couple + C. LE 16 ","4","","",""
"Acclaimed","2005","no degree/no degree yet","Couple + C. GT 16 ","2","","",""
"Acclaimed","2005","no degree/no degree yet","Couple + C. LE and GT 16","2","","",""
"Partly, partly","2005","lower secondary degree","1-pers.-HH","44","0.184498851039128","0.129344419583056","0.239653282495199"
"Partly, partly","2005","lower secondary degree","(Married) couple without C. ","73","0.17513451742855","0.138828009149372","0.211441025707727"
"Partly, partly","2005","lower secondary degree","Single parent ","23","","",""
"Partly, partly","2005","lower secondary degree","Couple + C. LE 16 ","109","0.296184237937609","0.2511014831388","0.341266992736419"
"Partly, partly","2005","lower secondary degree","Couple + C. GT 16 ","58","0.205377023718728","0.158882095753067","0.251871951684389"
"Partly, partly","2005","lower secondary degree","Couple + C. LE and GT 16","40","0.301109424543204","0.226698203759249","0.37552064532716"
"Partly, partly","2005","secondary school degree","1-pers.-HH","66","0.192715886630796","0.149227178032407","0.236204595229185"
"Partly, partly","2005","secondary school degree","(Married) couple without C. ","119","0.172273929387073","0.144419206808116","0.200128651966029"
"Partly, partly","2005","secondary school degree","Single parent ","26","","",""
"Partly, partly","2005","secondary school degree","Couple + C. LE 16 ","130","0.223068997723098","0.190247024466366","0.25589097097983"
"Partly, partly","2005","secondary school degree","Couple + C. GT 16 ","124","0.232947586873417","0.197684511909549","0.268210661837284"
"Partly, partly","2005","secondary school degree","Couple + C. LE and GT 16","55","0.232151106376262","0.178055321966766","0.286246890785758"
"Partly, partly","2005","college entrance qualification","1-pers.-HH","68","0.221424536797426","0.176214088363242","0.26663498523161"
"Partly, partly","2005","college entrance qualification","(Married) couple without C. ","103","0.154347828937529","0.127488087024919","0.181207570850138"
"Partly, partly","2005","college entrance qualification","Single parent ","14","","",""
"Partly, partly","2005","college entrance qualification","Couple + C. LE 16 ","89","0.165900477185534","0.135678745001874","0.196122209369195"
"Partly, partly","2005","college entrance qualification","Couple + C. GT 16 ","63","0.163489676779482","0.125498895994478","0.201480457564487"
"Partly, partly","2005","college entrance qualification","Couple + C. LE and GT 16","20","","",""
"Partly, partly","2005","Other degree","1-pers.-HH","1","","",""
"Partly, partly","2005","Other degree","(Married) couple without C. ","13","","",""
"Partly, partly","2005","Other degree","Single parent ","1","","",""
"Partly, partly","2005","Other degree","Couple + C. LE 16 ","23","","",""
"Partly, partly","2005","Other degree","Couple + C. GT 16 ","15","","",""
"Partly, partly","2005","Other degree","Couple + C. LE and GT 16","8","","",""
"Partly, partly","2005","no degree/no degree yet","1-pers.-HH","2","","",""
"Partly, partly","2005","no degree/no degree yet","(Married) couple without C. ","4","","",""
"Partly, partly","2005","no degree/no degree yet","Single parent ","","","",""
"Partly, partly","2005","no degree/no degree yet","Couple + C. LE 16 ","","","",""
"Partly, partly","2005","no degree/no degree yet","Couple + C. GT 16 ","","","",""
"Partly, partly","2005","no degree/no degree yet","Couple + C. LE and GT 16","2","","",""
"Paid","2005","lower secondary degree","1-pers.-HH","25","","",""
"Paid","2005","lower secondary degree","(Married) couple without C. ","61","0.130919739191672","0.0986986993553778","0.163140779027966"
"Paid","2005","lower secondary degree","Single parent ","14","","",""
"Paid","2005","lower secondary degree","Couple + C. LE 16 ","72","0.160510128666409","0.124264224999589","0.196756032333229"
"Paid","2005","lower secondary degree","Couple + C. GT 16 ","54","0.182532522722738","0.138074057937739","0.226990987507736"
"Paid","2005","lower secondary degree","Couple + C. LE and GT 16","24","","",""
"Paid","2005","secondary school degree","1-pers.-HH","22","","",""
"Paid","2005","secondary school degree","(Married) couple without C. ","66","0.0992816139518145","0.0772231803821968","0.121340047521432"
"Paid","2005","secondary school degree","Single parent ","7","","",""
"Paid","2005","secondary school degree","Couple + C. LE 16 ","61","0.129257030119878","0.102807014769086","0.15570704547067"
"Paid","2005","secondary school degree","Couple + C. GT 16 ","54","0.118407316858635","0.0914546458213861","0.145359987895885"
"Paid","2005","secondary school degree","Couple + C. LE and GT 16","24","","",""
