"plb0195_h","year","pgcasmin","pgisced97","n","percent","lower_confidence","upper_confidence"
"Paid","1988","(2c_gen) general maturity certificate","higher vocational","","","",""
"Paid","1988","(2c_gen) general maturity certificate","higher education","","","",""
"Paid","1988","(2c_voc) vocational maturity certificate","in school","","","",""
"Paid","1988","(2c_voc) vocational maturity certificate","inadequately","","","",""
"Paid","1988","(2c_voc) vocational maturity certificate","general elemantary","","","",""
"Paid","1988","(2c_voc) vocational maturity certificate","middle vocational","","","",""
"Paid","1988","(2c_voc) vocational maturity certificate","vocational + Abi","37","0.225086877491718","0.147040393217447","0.303133361765989"
"Paid","1988","(2c_voc) vocational maturity certificate","higher vocational","11","","",""
"Paid","1988","(2c_voc) vocational maturity certificate","higher education","","","",""
"Paid","1988","(3a) lower tertiary education","in school","","","",""
"Paid","1988","(3a) lower tertiary education","inadequately","","","",""
"Paid","1988","(3a) lower tertiary education","general elemantary","","","",""
"Paid","1988","(3a) lower tertiary education","middle vocational","","","",""
"Paid","1988","(3a) lower tertiary education","vocational + Abi","","","",""
"Paid","1988","(3a) lower tertiary education","higher vocational","","","",""
"Paid","1988","(3a) lower tertiary education","higher education","17","","",""
"Paid","1988","(3b) higher tertiary education","in school","","","",""
"Paid","1988","(3b) higher tertiary education","inadequately","","","",""
"Paid","1988","(3b) higher tertiary education","general elemantary","","","",""
"Paid","1988","(3b) higher tertiary education","middle vocational","","","",""
"Paid","1988","(3b) higher tertiary education","vocational + Abi","","","",""
"Paid","1988","(3b) higher tertiary education","higher vocational","","","",""
"Paid","1988","(3b) higher tertiary education","higher education","22","","",""
"Not paid","1988","(0) in school","in school","","","",""
"Not paid","1988","(0) in school","inadequately","","","",""
"Not paid","1988","(0) in school","general elemantary","","","",""
"Not paid","1988","(0) in school","middle vocational","","","",""
"Not paid","1988","(0) in school","vocational + Abi","","","",""
"Not paid","1988","(0) in school","higher vocational","","","",""
"Not paid","1988","(0) in school","higher education","","","",""
"Not paid","1988","(1a) inadequately completed","in school","","","",""
"Not paid","1988","(1a) inadequately completed","inadequately","4","","",""
"Not paid","1988","(1a) inadequately completed","general elemantary","","","",""
"Not paid","1988","(1a) inadequately completed","middle vocational","","","",""
"Not paid","1988","(1a) inadequately completed","vocational + Abi","","","",""
"Not paid","1988","(1a) inadequately completed","higher vocational","","","",""
"Not paid","1988","(1a) inadequately completed","higher education","","","",""
"Not paid","1988","(1b) general elementary school","in school","","","",""
"Not paid","1988","(1b) general elementary school","inadequately","","","",""
"Not paid","1988","(1b) general elementary school","general elemantary","35","0.0692511912336741","0.0481103104406493","0.0903920720266988"
"Not paid","1988","(1b) general elementary school","middle vocational","","","",""
"Not paid","1988","(1b) general elementary school","vocational + Abi","","","",""
"Not paid","1988","(1b) general elementary school","higher vocational","","","",""
"Not paid","1988","(1b) general elementary school","higher education","","","",""
"Not paid","1988","(1c) basic vocational qualification","in school","","","",""
"Not paid","1988","(1c) basic vocational qualification","inadequately","","","",""
"Not paid","1988","(1c) basic vocational qualification","general elemantary","","","",""
"Not paid","1988","(1c) basic vocational qualification","middle vocational","134","0.107282970587677","0.0902826859037832","0.124283255271572"
"Not paid","1988","(1c) basic vocational qualification","vocational + Abi","","","",""
"Not paid","1988","(1c) basic vocational qualification","higher vocational","28","","",""
"Not paid","1988","(1c) basic vocational qualification","higher education","","","",""
"Not paid","1988","(2b) intermediate general qualification","in school","","","",""
"Not paid","1988","(2b) intermediate general qualification","inadequately","","","",""
"Not paid","1988","(2b) intermediate general qualification","general elemantary","23","","",""
"Not paid","1988","(2b) intermediate general qualification","middle vocational","","","",""
"Not paid","1988","(2b) intermediate general qualification","vocational + Abi","","","",""
"Not paid","1988","(2b) intermediate general qualification","higher vocational","","","",""
"Not paid","1988","(2b) intermediate general qualification","higher education","","","",""
"Not paid","1988","(2a) intermediate vocational","in school","","","",""
"Not paid","1988","(2a) intermediate vocational","inadequately","","","",""
"Not paid","1988","(2a) intermediate vocational","general elemantary","","","",""
"Not paid","1988","(2a) intermediate vocational","middle vocational","98","0.213000726271826","0.177077484092817","0.248923968450835"
"Not paid","1988","(2a) intermediate vocational","vocational + Abi","","","",""
"Not paid","1988","(2a) intermediate vocational","higher vocational","12","","",""
"Not paid","1988","(2a) intermediate vocational","higher education","","","",""
"Not paid","1988","(2c_gen) general maturity certificate","in school","","","",""
"Not paid","1988","(2c_gen) general maturity certificate","inadequately","","","",""
"Not paid","1988","(2c_gen) general maturity certificate","general elemantary","","","",""
"Not paid","1988","(2c_gen) general maturity certificate","middle vocational","12","","",""
"Not paid","1988","(2c_gen) general maturity certificate","vocational + Abi","","","",""
"Not paid","1988","(2c_gen) general maturity certificate","higher vocational","","","",""
"Not paid","1988","(2c_gen) general maturity certificate","higher education","","","",""
"Not paid","1988","(2c_voc) vocational maturity certificate","in school","","","",""
"Not paid","1988","(2c_voc) vocational maturity certificate","inadequately","","","",""
"Not paid","1988","(2c_voc) vocational maturity certificate","general elemantary","","","",""
"Not paid","1988","(2c_voc) vocational maturity certificate","middle vocational","","","",""
"Not paid","1988","(2c_voc) vocational maturity certificate","vocational + Abi","23","","",""
"Not paid","1988","(2c_voc) vocational maturity certificate","higher vocational","16","","",""
"Not paid","1988","(2c_voc) vocational maturity certificate","higher education","","","",""
"Not paid","1988","(3a) lower tertiary education","in school","","","",""
"Not paid","1988","(3a) lower tertiary education","inadequately","","","",""
"Not paid","1988","(3a) lower tertiary education","general elemantary","","","",""
"Not paid","1988","(3a) lower tertiary education","middle vocational","","","",""
"Not paid","1988","(3a) lower tertiary education","vocational + Abi","","","",""
"Not paid","1988","(3a) lower tertiary education","higher vocational","","","",""
"Not paid","1988","(3a) lower tertiary education","higher education","52","0.488088054412049","0.396330382353836","0.579845726470261"
"Not paid","1988","(3b) higher tertiary education","in school","","","",""
"Not paid","1988","(3b) higher tertiary education","inadequately","","","",""
"Not paid","1988","(3b) higher tertiary education","general elemantary","","","",""
"Not paid","1988","(3b) higher tertiary education","middle vocational","","","",""
"Not paid","1988","(3b) higher tertiary education","vocational + Abi","","","",""
"Not paid","1988","(3b) higher tertiary education","higher vocational","","","",""
"Not paid","1988","(3b) higher tertiary education","higher education","150","0.633805188696666","0.57384593219516","0.693764445198172"
"Acclaimed","1989","(0) in school","in school","","","",""
"Acclaimed","1989","(0) in school","inadequately","","","",""
"Acclaimed","1989","(0) in school","general elemantary","","","",""
"Acclaimed","1989","(0) in school","middle vocational","","","",""
"Acclaimed","1989","(0) in school","vocational + Abi","","","",""
"Acclaimed","1989","(0) in school","higher vocational","","","",""
"Acclaimed","1989","(0) in school","higher education","","","",""
"Acclaimed","1989","(1a) inadequately completed","in school","","","",""
"Acclaimed","1989","(1a) inadequately completed","inadequately","23","","",""
"Acclaimed","1989","(1a) inadequately completed","general elemantary","","","",""
"Acclaimed","1989","(1a) inadequately completed","middle vocational","4","","",""
"Acclaimed","1989","(1a) inadequately completed","vocational + Abi","","","",""
"Acclaimed","1989","(1a) inadequately completed","higher vocational","1","","",""
"Acclaimed","1989","(1a) inadequately completed","higher education","","","",""
"Acclaimed","1989","(1b) general elementary school","in school","","","",""
"Acclaimed","1989","(1b) general elementary school","inadequately","2","","",""
"Acclaimed","1989","(1b) general elementary school","general elemantary","110","0.253243319948397","0.218271887159686","0.288214752737107"
"Acclaimed","1989","(1b) general elementary school","middle vocational","","","",""
"Acclaimed","1989","(1b) general elementary school","vocational + Abi","","","",""
