"hlf0094","year","hgtyp1hh","migback","n","percent","lower_confidence","upper_confidence","value"
"Reasonable","2011","Couple + C. LE and GT 16","no migration background","608","0.505789423035396","0.477757468662789","0.533821377408002","3"
"Reasonable","2011","1-pers.-HH","no migration background","458","0.454635023521114","0.423554759446166","0.485715287596062","3"
"Reasonable","2011","1-pers.-HH","direct migration background","27","","","","3"
"Reasonable","2011","Couple + C. LE and GT 16","indirect migration background","61","0.738766396905829","0.657041442217197","0.820491351594462","3"
"Reasonable","2011","Couple + C. LE and GT 16","direct migration background","102","0.729196728487868","0.661186305474066","0.797207151501669","3"
"Slightly Expensive","2011","1-pers.-HH","no migration background","82","0.0933721564286322","0.0752114451366066","0.111532867720658","4"
"Slightly Expensive","2011","Single parent ","indirect migration background","4","","","","4"
"Slightly Expensive","2011","1-pers.-HH","direct migration background","2","","","","4"
"Slightly Expensive","2011","(Married) couple without C. ","no migration background","305","0.0714136895779866","0.0637567525612372","0.079070626594736","4"
"Slightly Expensive","2011","(Married) couple without C. ","direct migration background","27","","","","4"
"Slightly Expensive","2011","Single parent ","direct migration background","2","","","","4"
"Slightly Expensive","2011","Couple + C. LE 16 ","indirect migration background","39","0.143147587178527","0.0950882213874319","0.191206952969623","4"
"Slightly Expensive","2011","Couple + C. GT 16 ","no migration background","236","0.0919093892040382","0.0796692674735617","0.104149510934515","4"
"Slightly Expensive","2011","Couple + C. LE and GT 16","indirect migration background","11","","","","4"
"Slightly Expensive","2011","1-pers.-HH","indirect migration background","2","","","","4"
"Slightly Expensive","2011","Couple + C. LE and GT 16","direct migration background","15","","","","4"
"Slightly Expensive","2011","(Married) couple without C. ","indirect migration background","5","","","","4"
"Slightly Expensive","2011","Single parent ","no migration background","60","0.0740082095909462","0.0544469242126246","0.0935694949692679","4"
"Slightly Expensive","2011","Couple + C. LE 16 ","no migration background","303","0.0997501956814485","0.0897040271885287","0.109796364174368","4"
"Slightly Expensive","2011","Couple + C. LE 16 ","direct migration background","55","0.14590770281118","0.112385325962155","0.179430079660206","4"
"Slightly Expensive","2011","Couple + C. GT 16 ","direct migration background","15","","","","4"
"Slightly Expensive","2011","Couple + C. LE and GT 16","no migration background","112","0.0780040598586382","0.0629679463395917","0.0930401733776848","4"
"Slightly Expensive","2011","Couple + C. GT 16 ","indirect migration background","10","","","","4"
"Too Expensive","2011","1-pers.-HH","no migration background","16","","","","5"
"Too Expensive","2011","1-pers.-HH","direct migration background","","","","","5"
"Too Expensive","2011","1-pers.-HH","indirect migration background","1","","","","5"
"Too Expensive","2011","(Married) couple without C. ","no migration background","45","0.0119517466699881","0.00872059036205763","0.0151829029779186","5"
"Too Expensive","2011","(Married) couple without C. ","direct migration background","2","","","","5"
"Too Expensive","2011","(Married) couple without C. ","indirect migration background","2","","","","5"
"Too Expensive","2011","Single parent ","no migration background","15","","","","5"
"Too Expensive","2011","Single parent ","direct migration background","","","","","5"
"Too Expensive","2011","Single parent ","indirect migration background","1","","","","5"
"Too Expensive","2011","Couple + C. LE 16 ","no migration background","44","0.0134751435533553","0.00960984736760193","0.0173404397391088","5"
"Too Expensive","2011","Couple + C. LE 16 ","direct migration background","8","","","","5"
"Too Expensive","2011","Couple + C. LE 16 ","indirect migration background","1","","","","5"
"Too Expensive","2011","Couple + C. GT 16 ","no migration background","31","0.00933491327171213","0.00526054973106614","0.0134092768123581","5"
"Too Expensive","2011","Couple + C. GT 16 ","direct migration background","","","","","5"
"Too Expensive","2011","Couple + C. GT 16 ","indirect migration background","","","","","5"
"Too Expensive","2011","Couple + C. LE and GT 16","no migration background","33","0.0300056543144264","0.0204403533302161","0.0395709552986366","5"
"Too Expensive","2011","Couple + C. LE and GT 16","direct migration background","6","","","","5"
"Too Expensive","2011","Couple + C. LE and GT 16","indirect migration background","7","","","","5"
"Very Inexpensive","2011","1-pers.-HH","no migration background","122","0.11204294921026","0.0923551179025097","0.13173078051801","1"
"Very Inexpensive","2011","1-pers.-HH","direct migration background","6","","","","1"
"Very Inexpensive","2011","1-pers.-HH","indirect migration background","","","","","1"
"Very Inexpensive","2011","(Married) couple without C. ","no migration background","454","0.102887547949245","0.0938540062927201","0.11192108960577","1"
"Very Inexpensive","2011","(Married) couple without C. ","direct migration background","33","0.154578668967216","0.109767170251161","0.199390167683272","1"
"Very Inexpensive","2011","(Married) couple without C. ","indirect migration background","2","","","","1"
"Very Inexpensive","2011","Single parent ","no migration background","78","0.10245586368152","0.0797963706902891","0.125115356672751","1"
"Very Inexpensive","2011","Single parent ","direct migration background","3","","","","1"
"Very Inexpensive","2011","Couple + C. LE 16 ","no migration background","257","0.0682179752839953","0.0597657972065006","0.0766701533614901","1"
"Very Inexpensive","2011","Couple + C. LE 16 ","direct migration background","25","","","","1"
"Very Inexpensive","2011","Couple + C. LE 16 ","indirect migration background","12","","","","1"
"Very Inexpensive","2011","Couple + C. GT 16 ","no migration background","210","0.0928748304231754","0.0805771322473678","0.105172528598983","1"
"Very Inexpensive","2011","Couple + C. GT 16 ","direct migration background","21","","","","1"
"Very Inexpensive","2011","Couple + C. GT 16 ","indirect migration background","20","","","","1"
"Very Inexpensive","2011","Couple + C. LE and GT 16","no migration background","109","0.0930719624154004","0.0767824405207818","0.109361484310019","1"
"Very Inexpensive","2011","Single parent ","indirect migration background","","","","","1"
"Very Inexpensive","2011","Couple + C. LE and GT 16","direct migration background","5","","","","1"
"Very Inexpensive","2011","Couple + C. LE and GT 16","indirect migration background","6","","","","1"
"Inexpensive","2012","1-pers.-HH","direct migration background","16","","","","2"
"Inexpensive","2012","(Married) couple without C. ","no migration background","1310","0.299411605782007","0.285829329489347","0.312993882074667","2"
"Inexpensive","2012","(Married) couple without C. ","direct migration background","79","0.313686216781322","0.256285104369089","0.371087329193555","2"
"Inexpensive","2012","(Married) couple without C. ","indirect migration background","13","","","","2"
"Inexpensive","2012","Single parent ","no migration background","212","0.302412082614519","0.267555547160236","0.337268618068803","2"
"Inexpensive","2012","Single parent ","indirect migration background","9","","","","2"
"Inexpensive","2012","Couple + C. LE 16 ","no migration background","933","0.277650279415777","0.262016002548388","0.293284556283166","2"
"Inexpensive","2012","Couple + C. LE 16 ","direct migration background","93","0.195478980820781","0.157952470906856","0.233005490734706","2"
"Inexpensive","2012","Couple + C. LE 16 ","indirect migration background","40","0.207156413561971","0.14875744491778","0.265555382206163","2"
"Inexpensive","2012","Couple + C. GT 16 ","no migration background","578","0.271352560346009","0.252482280240975","0.290222840451044","2"
"Inexpensive","2012","Couple + C. GT 16 ","direct migration background","49","0.371189530610334","0.295376556700046","0.447002504520622","2"
"Inexpensive","2012","Couple + C. GT 16 ","indirect migration background","31","0.295506241596169","0.212114878092605","0.378897605099734","2"
"Inexpensive","2012","Couple + C. LE and GT 16","no migration background","400","0.304205166511321","0.278388981287702","0.330021351734941","2"
"Inexpensive","2012","Couple + C. LE and GT 16","direct migration background","50","0.286002865133011","0.214163956909481","0.357841773356541","2"
"Inexpensive","2012","Single parent ","direct migration background","2","","","","2"
"Inexpensive","2012","1-pers.-HH","no migration background","292","0.288833818605526","0.261061007316057","0.316606629894994","2"
"Inexpensive","2012","1-pers.-HH","indirect migration background","3","","","","2"
"Inexpensive","2012","Couple + C. LE and GT 16","indirect migration background","36","0.340366134396871","0.254139042423268","0.426593226370474","2"
"Reasonable","2012","Single parent ","indirect migration background","12","","","","3"
"Reasonable","2012","1-pers.-HH","indirect migration background","2","","","","3"
"Reasonable","2012","(Married) couple without C. ","no migration background","2195","0.517246360870967","0.502427382087933","0.532065339654","3"
"Reasonable","2012","(Married) couple without C. ","indirect migration background","32","0.594790729842526","0.467342899952096","0.722238559732957","3"
"Reasonable","2012","Single parent ","no migration background","313","0.483756720454524","0.445831694621637","0.52168174628741","3"
"Reasonable","2012","Single parent ","direct migration background","17","","","","3"
"Reasonable","2012","Couple + C. LE 16 ","no migration background","1688","0.549802448421428","0.532434045492159","0.567170851350698","3"
"Reasonable","2012","Couple + C. LE 16 ","direct migration background","236","0.540888711453629","0.493733207626538","0.588044215280719","3"
"Reasonable","2012","Couple + C. LE 16 ","indirect migration background","107","0.582040564736296","0.510967356419238","0.653113773053353","3"
"Reasonable","2012","Couple + C. GT 16 ","no migration background","1113","0.509787415936069","0.488572591285068","0.531002240587071","3"
