"hlf0071_h","year","pgcasmin","sampreg","n","percent","lower_confidence","upper_confidence"
"1","1996","(2c_gen) general maturity certificate","West Germany","11","","",""
"1","1996","(2c_gen) general maturity certificate","East Germany","1","","",""
"1","1996","(2c_voc) vocational maturity certificate","West Germany","24","","",""
"1","1996","(2c_voc) vocational maturity certificate","East Germany","7","","",""
"1","1996","(3a) lower tertiary education","West Germany","5","","",""
"1","1996","(3a) lower tertiary education","East Germany","16","","",""
"1","1996","(3b) higher tertiary education","West Germany","17","","",""
"1","1996","(3b) higher tertiary education","East Germany","13","","",""
"2","1996","(0) in school","West Germany","56","0.264102034608683","0.201905797419827","0.326298271797539"
"2","1996","(0) in school","East Germany","17","","",""
"2","1996","(1a) inadequately completed","West Germany","119","0.256257213980558","0.218842133836288","0.293672294124828"
"2","1996","(1a) inadequately completed","East Germany","9","","",""
"2","1996","(1b) general elementary school","West Germany","237","0.100542855720397","0.0862895407652453","0.114796170675549"
"2","1996","(1b) general elementary school","East Germany","26","","",""
"2","1996","(1c) basic vocational qualification","West Germany","458","0.132543102575289","0.120447735501891","0.144638469648687"
"2","1996","(1c) basic vocational qualification","East Germany","111","0.107330559328782","0.0877706163196498","0.126890502337915"
"2","1996","(2b) intermediate general qualification","West Germany","65","0.175976140912142","0.134318721493706","0.217633560330577"
"2","1996","(2b) intermediate general qualification","East Germany","31","0.198681873546906","0.133284293351398","0.264079453742414"
"2","1996","(2a) intermediate vocational","West Germany","261","0.158006890732223","0.139226432677333","0.176787348787113"
"2","1996","(2a) intermediate vocational","East Germany","278","0.247299346400507","0.222703488030119","0.271895204770894"
"2","1996","(2c_gen) general maturity certificate","West Germany","73","0.187789574423693","0.147446698047971","0.228132450799414"
"2","1996","(2c_gen) general maturity certificate","East Germany","21","","",""
"2","1996","(2c_voc) vocational maturity certificate","West Germany","109","0.21107554332323","0.175763237578032","0.246387849068427"
"2","1996","(2c_voc) vocational maturity certificate","East Germany","22","","",""
"2","1996","(3a) lower tertiary education","West Germany","58","0.166525545679011","0.126268980059199","0.206782111298824"
"2","1996","(3a) lower tertiary education","East Germany","112","0.196780622382971","0.163279626922312","0.23028161784363"
"2","1996","(3b) higher tertiary education","West Germany","123","0.201906791057596","0.169597828332112","0.23421575378308"
"2","1996","(3b) higher tertiary education","East Germany","78","0.259420697761946","0.209487390470513","0.309354005053379"
"3","1996","(0) in school","West Germany","120","0.636026876881121","0.568146877727574","0.703906876034668"
"3","1996","(0) in school","East Germany","65","0.768957873273917","0.681876815240425","0.856038931307409"
"3","1996","(1a) inadequately completed","West Germany","345","0.637119421486266","0.595910662937362","0.678328180035171"
"3","1996","(1a) inadequately completed","East Germany","15","","",""
"3","1996","(1b) general elementary school","West Germany","1257","0.771080942226291","0.75116774499021","0.790994139462372"
"3","1996","(1b) general elementary school","East Germany","187","0.843733923098781","0.79660193303391","0.890865913163653"
"3","1996","(1c) basic vocational qualification","West Germany","2261","0.751277223689464","0.735857576951207","0.766696870427721"
"3","1996","(1c) basic vocational qualification","East Germany","732","0.769164705349571","0.742537760711409","0.795791649987733"
"3","1996","(2b) intermediate general qualification","West Germany","222","0.735484090854435","0.687232891250632","0.783735290458238"
"3","1996","(2b) intermediate general qualification","East Germany","100","0.727334542534173","0.654344731288627","0.80032435377972"
"3","1996","(2a) intermediate vocational","West Germany","983","0.684778070751512","0.660856095778471","0.708700045724553"
"3","1996","(2a) intermediate vocational","East Germany","788","0.641101821162831","0.613756156402746","0.668447485922915"
"3","1996","(2c_gen) general maturity certificate","West Germany","252","0.696713152547395","0.649228787655268","0.744197517439521"
"3","1996","(2c_gen) general maturity certificate","East Germany","50","0.67545388341032","0.570876255103239","0.780031511717401"
"3","1996","(2c_voc) vocational maturity certificate","West Germany","334","0.659346064097289","0.618334831424465","0.700357296770113"
"3","1996","(2c_voc) vocational maturity certificate","East Germany","49","0.538064531803028","0.432697025309383","0.643432038296673"
"3","1996","(3a) lower tertiary education","West Germany","220","0.662546423739688","0.611452963393063","0.713639884086313"
"3","1996","(3a) lower tertiary education","East Germany","369","0.688525422820448","0.649502414075678","0.727548431565218"
"3","1996","(3b) higher tertiary education","West Germany","389","0.626992058368186","0.588068655304229","0.665915461432142"
"3","1996","(3b) higher tertiary education","East Germany","188","0.658029770552697","0.603989295691763","0.712070245413631"
"4","1996","(0) in school","West Germany","13","","",""
"4","1996","(0) in school","East Germany","4","","",""
"4","1996","(1a) inadequately completed","West Germany","15","","",""
"4","1996","(1a) inadequately completed","East Germany","2","","",""
"4","1996","(1b) general elementary school","West Germany","115","0.0911935821188143","0.077548760383902","0.104838403853727"
"4","1996","(1b) general elementary school","East Germany","9","","",""
"4","1996","(1c) basic vocational qualification","West Germany","233","0.0998824392015682","0.0891867020487435","0.110578176354393"
"4","1996","(1c) basic vocational qualification","East Germany","93","0.103638243606619","0.0843779795672746","0.122898507645964"
"4","1996","(2b) intermediate general qualification","West Germany","23","","",""
"4","1996","(2b) intermediate general qualification","East Germany","9","","",""
"4","1996","(2a) intermediate vocational","West Germany","155","0.134141760064163","0.116594096645858","0.151689423482467"
"4","1996","(2a) intermediate vocational","East Germany","61","0.0579265569607335","0.044609121793456","0.0712439921280111"
"4","1996","(2c_gen) general maturity certificate","West Germany","23","","",""
"4","1996","(2c_gen) general maturity certificate","East Germany","5","","",""
"4","1996","(2c_voc) vocational maturity certificate","West Germany","44","0.0829815026754633","0.0591105856076433","0.106852419743283"
"4","1996","(2c_voc) vocational maturity certificate","East Germany","8","","",""
"4","1996","(3a) lower tertiary education","West Germany","44","0.147241825946586","0.108952415027945","0.185531236865227"
"4","1996","(3a) lower tertiary education","East Germany","42","0.0866222892221713","0.0629200437506009","0.110324534693742"
"4","1996","(3b) higher tertiary education","West Germany","57","0.133765921265733","0.106368409663307","0.161163432868159"
"4","1996","(3b) higher tertiary education","East Germany","17","","",""
"5","1996","(0) in school","West Germany","","","",""
"5","1996","(0) in school","East Germany","","","",""
"5","1996","(1a) inadequately completed","West Germany","2","","",""
"5","1996","(1a) inadequately completed","East Germany","","","",""
"5","1996","(1b) general elementary school","West Germany","15","","",""
"5","1996","(1b) general elementary school","East Germany","3","","",""
"5","1996","(1c) basic vocational qualification","West Germany","12","","",""
"5","1996","(1c) basic vocational qualification","East Germany","10","","",""
"5","1996","(2b) intermediate general qualification","West Germany","2","","",""
"5","1996","(2b) intermediate general qualification","East Germany","","","",""
"5","1996","(2a) intermediate vocational","West Germany","6","","",""
"5","1996","(2a) intermediate vocational","East Germany","4","","",""
"5","1996","(2c_gen) general maturity certificate","West Germany","1","","",""
"5","1996","(2c_gen) general maturity certificate","East Germany","","","",""
"5","1996","(2c_voc) vocational maturity certificate","West Germany","2","","",""
"5","1996","(2c_voc) vocational maturity certificate","East Germany","","","",""
"5","1996","(3a) lower tertiary education","West Germany","2","","",""
"5","1996","(3a) lower tertiary education","East Germany","2","","",""
"5","1996","(3b) higher tertiary education","West Germany","7","","",""
"5","1996","(3b) higher tertiary education","East Germany","","","",""
"1","1997","(0) in school","West Germany","16","","",""
"1","1997","(0) in school","East Germany","6","","",""
"1","1997","(1a) inadequately completed","West Germany","31","0.0470414211343406","0.0283137155305731","0.0657691267381081"
"1","1997","(1a) inadequately completed","East Germany","2","","",""
"1","1997","(1b) general elementary school","West Germany","49","0.0135307463905501","0.00797637090917735","0.0190851218719228"
"1","1997","(1b) general elementary school","East Germany","1","","",""
"1","1997","(1c) basic vocational qualification","West Germany","49","0.0126146078500973","0.0085893232337755","0.0166398924664191"
"1","1997","(1c) basic vocational qualification","East Germany","8","","",""
"1","1997","(2b) intermediate general qualification","West Germany","8","","",""
"1","1997","(2b) intermediate general qualification","East Germany","5","","",""
"1","1997","(2a) intermediate vocational","West Germany","33","0.0164994363248987","0.00991542592281668","0.0230834467269807"
"1","1997","(2a) intermediate vocational","East Germany","39","0.0312112504932539","0.0212303679725908","0.0411921330139171"
"1","1997","(2c_gen) general maturity certificate","West Germany","13","","",""
"1","1997","(2c_gen) general maturity certificate","East Germany","","","",""
"1","1997","(2c_voc) vocational maturity certificate","West Germany","21","","",""
"1","1997","(2c_voc) vocational maturity certificate","East Germany","5","","",""
"1","1997","(3a) lower tertiary education","West Germany","4","","",""
