"hlf0071_h","year","hgtyp1hh","sex","n","percent","lower_confidence","upper_confidence"
"A little too big","2017","Couple + C. LE 16 ","Male","165","0.0514662754071882","0.044453297891295","0.0584792529230815"
"A little too big","2017","Couple + C. LE 16 ","Female","182","0.0614995312365524","0.0540534882579244","0.0689455742151803"
"A little too big","2017","Couple + C. GT 16 ","Male","188","0.108075884396309","0.0935790395372676","0.122572729255351"
"A little too big","2017","Couple + C. GT 16 ","Female","199","0.116175997832252","0.100948202339371","0.131403793325132"
"A little too big","2017","Couple + C. LE and GT 16","Male","62","0.0461372038751551","0.0356597364067484","0.0566146713435619"
"A little too big","2017","Couple + C. LE and GT 16","Female","67","0.0422592159814915","0.0322887736656817","0.0522296582973013"
"Much too big","2017","1-pers.-HH","Male","48","0.0275655915019475","0.0206337149123047","0.0344974680915904"
"Much too big","2017","1-pers.-HH","Female","78","0.0381049901179678","0.03022754101924","0.0459824392166956"
"Much too big","2017","(Married) couple without C. ","Male","95","0.0224848976128453","0.0179835398050807","0.0269862554206099"
"Much too big","2017","(Married) couple without C. ","Female","98","0.0231916228406732","0.0186548100442719","0.0277284356370745"
"Much too big","2017","Single parent ","Male","9","","",""
"Much too big","2017","Single parent ","Female","20","","",""
"Much too big","2017","Couple + C. LE 16 ","Male","12","","",""
"Much too big","2017","Couple + C. LE 16 ","Female","11","","",""
"Much too big","2017","Couple + C. GT 16 ","Male","10","","",""
"Much too big","2017","Couple + C. GT 16 ","Female","9","","",""
"Much too big","2017","Couple + C. LE and GT 16","Male","2","","",""
"Much too big","2017","Couple + C. LE and GT 16","Female","1","","",""
"Much too small","2018","1-pers.-HH","Male","60","0.0184694513891983","0.0128559884158832","0.0240829143625134"
"Much too small","2018","1-pers.-HH","Female","30","0.0122657747121663","0.00781176017475412","0.0167197892495784"
"Much too small","2018","(Married) couple without C. ","Male","37","0.00640742439551518","0.00394153852600277","0.00887331026502758"
"Much too small","2018","(Married) couple without C. ","Female","38","0.00611724670938503","0.00373343057276049","0.00850106284600957"
"Much too small","2018","Single parent ","Male","45","0.0451300320937438","0.0300089195329078","0.0602511446545798"
"Much too small","2018","Single parent ","Female","123","0.061773669273456","0.0510192186016678","0.0725281199452441"
"Much too small","2018","Couple + C. LE 16 ","Male","252","0.0413644791378424","0.0347711222984088","0.047957835977276"
"Much too small","2018","Couple + C. LE 16 ","Female","251","0.042629225097818","0.0360473808415574","0.0492110693540787"
"Much too small","2018","Couple + C. GT 16 ","Male","19","","",""
"Much too small","2018","Couple + C. GT 16 ","Female","21","","",""
"Much too small","2018","Couple + C. LE and GT 16","Male","141","0.0549825311761041","0.0436601944249941","0.066304867927214"
"Much too small","2018","Couple + C. LE and GT 16","Female","119","0.0509911586729299","0.0398625642650779","0.0621197530807819"
"A little too small","2018","1-pers.-HH","Male","286","0.113786044852757","0.100546722780148","0.127025366925367"
"A little too small","2018","1-pers.-HH","Female","214","0.088042367652561","0.0765762267348805","0.0995085085702416"
"A little too small","2018","(Married) couple without C. ","Male","337","0.0947185822659864","0.0856688349045289","0.103768329627444"
"A little too small","2018","(Married) couple without C. ","Female","336","0.0896793514599407","0.080944196645896","0.0984145062739853"
"A little too small","2018","Single parent ","Male","118","0.134787385944524","0.109912284845502","0.159662487043547"
"A little too small","2018","Single parent ","Female","403","0.174844107379616","0.157876280404777","0.191811934354455"
"A little too small","2018","Couple + C. LE 16 ","Male","866","0.232390059552622","0.218405618553696","0.246374500551547"
"A little too small","2018","Couple + C. LE 16 ","Female","880","0.245946897183222","0.231916323168588","0.259977471197856"
"A little too small","2018","Couple + C. GT 16 ","Male","158","0.0796122663561625","0.0664591179810249","0.0927654147313"
"A little too small","2018","Couple + C. GT 16 ","Female","177","0.10124273599602","0.0864436535110771","0.116041818480964"
"A little too small","2018","Couple + C. LE and GT 16","Male","363","0.210792600193696","0.19053317871732","0.231052021670072"
"A little too small","2018","Couple + C. LE and GT 16","Female","332","0.197405239336383","0.177268681092208","0.217541797580558"
"Just right","2018","1-pers.-HH","Male","1566","0.724254766297426","0.705623102352557","0.742886430242294"
"Just right","2018","1-pers.-HH","Female","1695","0.716209136511075","0.697965844055336","0.734452428966813"
"Just right","2018","(Married) couple without C. ","Male","2867","0.694616196657897","0.680382342536233","0.708850050779562"
"Just right","2018","(Married) couple without C. ","Female","2936","0.696719540791829","0.682666238434199","0.710772843149458"
"Just right","2018","Single parent ","Male","485","0.69979503618511","0.666408361059406","0.733181711310814"
"Just right","2018","Single parent ","Female","1234","0.658583062421068","0.637400400542843","0.679765724299293"
"Just right","2018","Couple + C. LE 16 ","Male","2212","0.657521750590158","0.641809528774742","0.673233972405575"
"Just right","2018","Couple + C. LE 16 ","Female","2298","0.643291966513221","0.62768515057172","0.658898782454722"
"Just right","2018","Couple + C. GT 16 ","Male","1269","0.80917683604989","0.790083070671269","0.828270601428511"
"Just right","2018","Couple + C. GT 16 ","Female","1221","0.781424036816981","0.76114831934566","0.801699754288302"
"Just right","2018","Couple + C. LE and GT 16","Male","990","0.687055278089725","0.664023183233965","0.710087372945485"
"Just right","2018","Couple + C. LE and GT 16","Female","989","0.693024513800834","0.669690798682265","0.716358228919404"
"A little too big","2018","1-pers.-HH","Male","264","0.127474393008338","0.113569984419177","0.1413788015975"
"A little too big","2018","1-pers.-HH","Female","349","0.154509754458642","0.139884065300788","0.169135443616496"
"A little too big","2018","(Married) couple without C. ","Male","690","0.180491305673812","0.168605408086175","0.19237720326145"
"A little too big","2018","(Married) couple without C. ","Female","709","0.185662021217146","0.173774506653796","0.197549535780496"
"A little too big","2018","Single parent ","Male","69","0.112533006480888","0.089513560145323","0.135552452816453"
"A little too big","2018","Single parent ","Female","151","0.0961863434709189","0.083015036202783","0.109357650739055"
"A little too big","2018","Couple + C. LE 16 ","Male","161","0.0664470597331081","0.0582004887422211","0.0746936307239951"
"A little too big","2018","Couple + C. LE 16 ","Female","179","0.0660625461155825","0.0579699037256119","0.0741551885055532"
"A little too big","2018","Couple + C. GT 16 ","Male","167","0.0981345392300686","0.0836789387833034","0.112590139676834"
"A little too big","2018","Couple + C. GT 16 ","Female","162","0.100460323858071","0.0857121212153432","0.115208526500799"
"A little too big","2018","Couple + C. LE and GT 16","Male","57","0.03909924975278","0.0294714452523442","0.0487270542532157"
"A little too big","2018","Couple + C. LE and GT 16","Female","57","0.0435186679785999","0.03319738248769","0.0538399534695099"
"Much too big","2018","1-pers.-HH","Male","34","0.0160153444522804","0.0107815789646172","0.0212491099399437"
"Much too big","2018","1-pers.-HH","Female","58","0.0289729666655562","0.0221856793965572","0.0357602539345551"
"Much too big","2018","(Married) couple without C. ","Male","91","0.023766491006789","0.0190590330945511","0.0284739489190269"
"Much too big","2018","(Married) couple without C. ","Female","91","0.0218218398216996","0.0173551906466644","0.0262884889967349"
"Much too big","2018","Single parent ","Male","7","","",""
"Much too big","2018","Single parent ","Female","14","","",""
"Much too big","2018","Couple + C. LE 16 ","Male","13","","",""
"Much too big","2018","Couple + C. LE 16 ","Female","11","","",""
"Much too big","2018","Couple + C. GT 16 ","Male","14","","",""
"Much too big","2018","Couple + C. GT 16 ","Female","15","","",""
"Much too big","2018","Couple + C. LE and GT 16","Male","6","","",""
"Much too big","2018","Couple + C. LE and GT 16","Female","4","","",""
"Much too small","2019","1-pers.-HH","Male","76","0.0166567350648725","0.0115041943662265","0.0218092757635184"
"Much too small","2019","1-pers.-HH","Female","25","","",""
"Much too small","2019","(Married) couple without C. ","Male","29","","",""
"Much too small","2019","(Married) couple without C. ","Female","25","","",""
"Much too small","2019","Single parent ","Male","29","","",""
"Much too small","2019","Single parent ","Female","117","0.0508557541616818","0.0405118385506944","0.0611996697726692"
"Much too small","2019","Couple + C. LE 16 ","Male","230","0.0447496975168406","0.0378021011344384","0.0516972938992429"
"Much too small","2019","Couple + C. LE 16 ","Female","212","0.0402223753380355","0.0335520102943011","0.0468927403817699"
"Much too small","2019","Couple + C. GT 16 ","Male","35","0.0207457801802461","0.0139036252661117","0.0275879350943806"
"Much too small","2019","Couple + C. GT 16 ","Female","32","0.0116535296105183","0.00627068401671637","0.0170363752043203"
"Much too small","2019","Couple + C. LE and GT 16","Male","123","0.0802928532916358","0.0667513724248222","0.0938343341584494"
"Much too small","2019","Couple + C. LE and GT 16","Female","107","0.0783572855535953","0.0647304887223411","0.0919840823848494"
"A little too small","2019","1-pers.-HH","Male","299","0.119682851826236","0.106614841666041","0.132750861986432"
"A little too small","2019","1-pers.-HH","Female","196","0.0834228411456589","0.0722571026727325","0.0945885796185853"
"A little too small","2019","(Married) couple without C. ","Male","321","0.0816100256669042","0.0735509626884236","0.0896690886453847"
"A little too small","2019","(Married) couple without C. ","Female","307","0.0825761094801186","0.0742835710482162","0.0908686479120209"
"A little too small","2019","Single parent ","Male","110","0.149882570765061","0.123053312784734","0.176711828745388"
"A little too small","2019","Single parent ","Female","319","0.158154012526366","0.140974721369693","0.175333303683039"
"A little too small","2019","Couple + C. LE 16 ","Male","770","0.239898452912174","0.225549161080162","0.254247744744186"
"A little too small","2019","Couple + C. LE 16 ","Female","783","0.237228046034131","0.222786595793086","0.251669496275176"
"A little too small","2019","Couple + C. GT 16 ","Male","123","0.0641559735808289","0.0523934480977324","0.0759184990639254"
"A little too small","2019","Couple + C. GT 16 ","Female","118","0.0703738230320345","0.0575449556120021","0.0832026904520668"
"A little too small","2019","Couple + C. LE and GT 16","Male","306","0.189339316316861","0.169816480957647","0.208862151676074"
"A little too small","2019","Couple + C. LE and GT 16","Female","294","0.166882812131544","0.147975419442588","0.185790204820499"
"Just right","2019","1-pers.-HH","Male","1636","0.706267359561822","0.687930093326681","0.724604625796964"
"Just right","2019","1-pers.-HH","Female","1719","0.726953276614282","0.708963234426177","0.744943318802387"
"Just right","2019","(Married) couple without C. ","Male","3171","0.718600217650553","0.705362754133964","0.731837681167143"
"Just right","2019","(Married) couple without C. ","Female","3045","0.71739254640701","0.703826743673045","0.730958349140975"
"Just right","2019","Single parent ","Male","448","0.654166237081115","0.618416620155762","0.689915854006468"
"Just right","2019","Single parent ","Female","1127","0.672814117598392","0.650724223409339","0.694904011787446"
"Just right","2019","Couple + C. LE 16 ","Male","2196","0.644506377186877","0.628421770227948","0.660590984145806"
"Just right","2019","Couple + C. LE 16 ","Female","2137","0.650661835340506","0.634476149066204","0.666847521614808"
"Just right","2019","Couple + C. GT 16 ","Male","1296","0.786893289295955","0.767235404986941","0.806551173604968"
