"hlf0071_h","year","bula_h","e11103","n","percent","lower_confidence","upper_confidence"
"A little too small","2002","Baden-Württemberg","Not Working","105","0.113948176457897","0.0935375421277346","0.13435881078806"
"A little too small","2002","Bavaria","Full Time","239","0.176498893403959","0.156662624809407","0.196335161998511"
"A little too small","2002","Bavaria","Part Time","128","0.148530066926843","0.123809616852904","0.173250517000782"
"A little too small","2002","Bavaria","Not Working","106","0.0996331855962264","0.0815514741861858","0.117714897006267"
"A little too small","2002","Berlin","Full Time","88","0.279204237418842","0.232863391671398","0.325545083166285"
"A little too small","2002","Berlin","Part Time","49","0.270461556129447","0.205927455863654","0.33499565639524"
"A little too small","2002","Berlin","Not Working","39","0.118739976974369","0.08131533471934","0.156164619229398"
"A little too small","2002","Brandenburg","Full Time","77","0.207307310762645","0.167679981828788","0.246934639696502"
"A little too small","2002","Brandenburg","Part Time","38","0.271004673074391","0.204189608516214","0.337819737632569"
"A little too small","2002","Brandenburg","Not Working","33","0.0683511893196111","0.0435595234642634","0.0931428551749589"
"A little too small","2002","Mecklenburg-Western Pomerania","Full Time","43","0.206058311630292","0.154011579044562","0.258105044216022"
"A little too small","2002","Mecklenburg-Western Pomerania","Part Time","16","","",""
"A little too small","2002","Mecklenburg-Western Pomerania","Not Working","13","","",""
"A little too small","2002","Saxony","Full Time","94","0.114904410559308","0.0916103456815109","0.138198475437105"
"A little too small","2002","Saxony","Part Time","49","0.128707741602888","0.0915495083486027","0.165865974857174"
"A little too small","2002","Saxony","Not Working","50","0.0793774738119031","0.0581672509664947","0.100587696657312"
"A little too small","2002","Saxony-Anhalt","Full Time","49","0.146143206037137","0.111129220601653","0.181157191472622"
"A little too small","2002","Saxony-Anhalt","Part Time","28","","",""
"A little too small","2002","Saxony-Anhalt","Not Working","31","0.068642959391831","0.0439569057485499","0.0933290130351121"
"A little too small","2002","Thuringia","Full Time","58","0.118727877629685","0.0875314809870904","0.14992427427228"
"A little too small","2002","Thuringia","Part Time","29","","",""
"A little too small","2002","Thuringia","Not Working","20","","",""
"Just right","2002","Schleswig-Holstein","Full Time","224","0.769390055801588","0.720910191912617","0.817869919690559"
"Just right","2002","Schleswig-Holstein","Part Time","133","0.769841039457784","0.708518055840029","0.831164023075539"
"Just right","2002","Schleswig-Holstein","Not Working","190","0.741760285733479","0.688147124793169","0.79537344667379"
"Just right","2002","Hamburg","Full Time","90","0.667182585455208","0.587693668627334","0.746671502283083"
"Just right","2002","Hamburg","Part Time","46","0.51965914352186","0.409487812578913","0.629830474464808"
"Just right","2002","Hamburg","Not Working","79","0.667946506893767","0.581872099972291","0.754020913815244"
"Just right","2002","Lower Saxony","Full Time","569","0.677760375695446","0.64510999243525","0.710410758955642"
"Just right","2002","Lower Saxony","Part Time","320","0.684119108579143","0.641405139322772","0.726833077835514"
"Just right","2002","Lower Saxony","Not Working","494","0.635589147088095","0.601007513011507","0.670170781164683"
"Just right","2002","Bremen","Full Time","56","0.724967110565113","0.621825641997603","0.828108579132623"
"Just right","2002","Bremen","Part Time","32","0.811060653154824","0.68974803751221","0.932373268797439"
"Just right","2002","Bremen","Not Working","40","0.652385923713216","0.532881456042526","0.771890391383905"
"Just right","2002","North Rhine-Westphalia","Full Time","1452","0.746146089012809","0.72686389088379","0.765428287141828"
"Just right","2002","North Rhine-Westphalia","Part Time","841","0.7168399923282","0.690652438702232","0.743027545954167"
"Just right","2002","North Rhine-Westphalia","Not Working","1300","0.726226065380095","0.705581247629709","0.74687088313048"
"Just right","2002","Hesse","Full Time","449","0.64810940502423","0.612731911294542","0.683486898753917"
"Just right","2002","Hesse","Part Time","258","0.648182618491939","0.601674591500841","0.694690645483038"
"Just right","2002","Hesse","Not Working","385","0.738046896024965","0.700753561572914","0.775340230477016"
"Just right","2002","Rhineland-Palatinate,Saarland","Full Time","375","0.725053145870795","0.686341027323099","0.763765264418491"
"Just right","2002","Rhineland-Palatinate,Saarland","Part Time","235","0.705546915808535","0.656220203303796","0.754873628313275"
"Just right","2002","Rhineland-Palatinate,Saarland","Not Working","366","0.667568256649468","0.627424377429799","0.707712135869136"
"Just right","2002","Baden-Württemberg","Full Time","833","0.680681380641824","0.654159349021474","0.707203412262175"
"Just right","2002","Baden-Württemberg","Part Time","486","0.680988127075868","0.646484696685689","0.715491557466047"
"Just right","2002","Baden-Württemberg","Not Working","687","0.734926070553186","0.706574404459084","0.763277736647289"
"Just right","2002","Bavaria","Full Time","1015","0.711103934673597","0.687521195505641","0.734686673841553"
"Just right","2002","Bavaria","Part Time","579","0.745462364639928","0.715182537567001","0.775742191712855"
"Just right","2002","Bavaria","Not Working","782","0.75207907345326","0.726010568124346","0.778147578782173"
"Just right","2002","Berlin","Full Time","242","0.631907355746719","0.582087540176873","0.681727171316565"
"Just right","2002","Berlin","Part Time","120","0.679367895459206","0.611561851051844","0.747173939866569"
"Just right","2002","Berlin","Not Working","210","0.74764858450825","0.69739595714786","0.797901211868639"
"Just right","2002","Brandenburg","Full Time","292","0.70822098711565","0.663783807593875","0.752658166637424"
"Just right","2002","Brandenburg","Part Time","111","0.633763740318553","0.56134216049529","0.706185320141816"
"Just right","2002","Brandenburg","Not Working","321","0.824589886985085","0.787225929326522","0.861953844643649"
"Just right","2002","Mecklenburg-Western Pomerania","Full Time","168","0.708558531026102","0.650083880106927","0.767033181945276"
"Just right","2002","Mecklenburg-Western Pomerania","Part Time","80","0.780896730983583","0.70252175275435","0.859271709212816"
"Just right","2002","Mecklenburg-Western Pomerania","Not Working","152","0.868254368315988","0.818845666975794","0.917663069656182"
"Just right","2002","Saxony","Full Time","534","0.722341415821384","0.689629298642877","0.755053532999891"
"Just right","2002","Saxony","Part Time","225","0.703110140692623","0.652413386287479","0.753806895097767"
"Just right","2002","Saxony","Not Working","502","0.803552260416106","0.772378702104544","0.834725818727669"
"Just right","2002","Saxony-Anhalt","Full Time","312","0.779265255259697","0.738156178995648","0.820374331523747"
"Just right","2002","Saxony-Anhalt","Part Time","133","0.700643254202012","0.633364012657005","0.767922495747019"
"Just right","2002","Saxony-Anhalt","Not Working","326","0.80578795820124","0.767165133631815","0.844410782770665"
"Just right","2002","Thuringia","Full Time","324","0.803870578576331","0.765575981380152","0.84216517577251"
"Just right","2002","Thuringia","Part Time","133","0.830808603765108","0.775575291538427","0.886041915991788"
"Just right","2002","Thuringia","Not Working","323","0.867151867730807","0.833026165172126","0.901277570289489"
"A little too big","2002","Schleswig-Holstein","Full Time","23","","",""
"A little too big","2002","Schleswig-Holstein","Part Time","11","","",""
"A little too big","2002","Schleswig-Holstein","Not Working","29","","",""
"A little too big","2002","Hamburg","Full Time","8","","",""
"A little too big","2002","Hamburg","Part Time","2","","",""
"A little too big","2002","Hamburg","Not Working","8","","",""
"A little too big","2002","Lower Saxony","Full Time","90","0.132004929670131","0.108355839934489","0.155654019405774"
"A little too big","2002","Lower Saxony","Part Time","47","0.103584783413896","0.0755856246028595","0.131583942224932"
"A little too big","2002","Lower Saxony","Not Working","132","0.19074593414091","0.162514579800194","0.218977288481626"
"A little too big","2002","Bremen","Full Time","1","","",""
"A little too big","2002","Bremen","Part Time","3","","",""
"A little too big","2002","Bremen","Not Working","11","","",""
"A little too big","2002","North Rhine-Westphalia","Full Time","140","0.0694188227769101","0.0581580438514215","0.0806796017023987"
"A little too big","2002","North Rhine-Westphalia","Part Time","86","0.0835610949877096","0.0674760722658858","0.0996461177095335"
"A little too big","2002","North Rhine-Westphalia","Not Working","231","0.140414695605154","0.124329369838902","0.156500021371406"
"A little too big","2002","Hesse","Full Time","82","0.111214896885492","0.0879243902293643","0.134505403541619"
"A little too big","2002","Hesse","Part Time","45","0.111840149835859","0.0811453349987561","0.142534964672963"
"A little too big","2002","Hesse","Not Working","69","0.127412366211867","0.0991318208548026","0.155692911568931"
"A little too big","2002","Rhineland-Palatinate,Saarland","Full Time","51","0.0902660966624868","0.0654200576740334","0.11511213565094"
"A little too big","2002","Rhineland-Palatinate,Saarland","Part Time","31","0.0859968455159784","0.055656097963596","0.116337593068361"
"A little too big","2002","Rhineland-Palatinate,Saarland","Not Working","96","0.176931787935668","0.14441249437099","0.209451081500346"
"A little too big","2002","Baden-Württemberg","Full Time","92","0.0740870743822888","0.0591873228013653","0.0889868259632123"
"A little too big","2002","Baden-Württemberg","Part Time","66","0.0976949181943142","0.0757162298661547","0.119673606522474"
"A little too big","2002","Baden-Württemberg","Not Working","107","0.130137092554612","0.108524881178143","0.15174930393108"
"A little too big","2002","Bavaria","Full Time","113","0.0714227963287424","0.0580234279533269","0.0848221647041578"
"A little too big","2002","Bavaria","Part Time","67","0.0773017216613743","0.0587369776499689","0.0958664656727798"
"A little too big","2002","Bavaria","Not Working","136","0.126798265913413","0.106710032895418","0.146886498931409"
"A little too big","2002","Berlin","Full Time","21","","",""
"A little too big","2002","Berlin","Part Time","8","","",""
"A little too big","2002","Berlin","Not Working","16","","",""
"A little too big","2002","Brandenburg","Full Time","24","","",""
"A little too big","2002","Brandenburg","Part Time","16","","",""
"A little too big","2002","Brandenburg","Not Working","34","0.0904972816800872","0.0623117440790947","0.11868281928108"
"A little too big","2002","Mecklenburg-Western Pomerania","Full Time","17","","",""
"A little too big","2002","Mecklenburg-Western Pomerania","Part Time","6","","",""
"A little too big","2002","Mecklenburg-Western Pomerania","Not Working","12","","",""
"A little too big","2002","Saxony","Full Time","67","0.115664865693117","0.0923038881672889","0.139025843218945"
"A little too big","2002","Saxony","Part Time","27","","",""
"A little too big","2002","Saxony","Not Working","61","0.0953601571293146","0.0723151349272851","0.118405179331344"
"A little too big","2002","Saxony-Anhalt","Full Time","29","","",""
"A little too big","2002","Saxony-Anhalt","Part Time","14","","",""
"A little too big","2002","Saxony-Anhalt","Not Working","44","0.1228577853954","0.0908074989201774","0.154908071870623"
"A little too big","2002","Thuringia","Full Time","29","","",""
"A little too big","2002","Thuringia","Part Time","13","","",""
"A little too big","2002","Thuringia","Not Working","34","0.0887190725105155","0.0601306014408797","0.117307543580151"
"Much too big","2002","Schleswig-Holstein","Full Time","4","","",""
"Much too big","2002","Schleswig-Holstein","Part Time","1","","",""
"Much too big","2002","Schleswig-Holstein","Not Working","4","","",""
"Much too big","2002","Hamburg","Full Time","","","",""
"Much too big","2002","Hamburg","Part Time","","","",""
"Much too big","2002","Hamburg","Not Working","1","","",""
