"hlf0071_h","year","age_gr","pgcasmin","n","percent","lower_confidence","upper_confidence"
"2","2019","16-34 y.","(0) in school","114","0.189798504514679","0.158704948053186","0.220892060976172"
"2","2019","16-34 y.","(1a) inadequately completed","163","0.212535459393054","0.182999876277334","0.242071042508774"
"2","2019","16-34 y.","(1b) general elementary school","175","0.177666193797306","0.151771437179745","0.203560950414866"
"2","2019","16-34 y.","(1c) basic vocational qualification","76","0.245185374397356","0.200180250013933","0.290190498780779"
"2","2019","16-34 y.","(2b) intermediate general qualification","100","0.153969073594848","0.123328678977089","0.184609468212608"
"2","2019","16-34 y.","(2a) intermediate vocational","121","0.173900041042207","0.145721284084903","0.20207879799951"
"2","2019","16-34 y.","(2c_gen) general maturity certificate","209","0.15094810822752","0.130530536193385","0.171365680261655"
"2","2019","16-34 y.","(2c_voc) vocational maturity certificate","115","0.197690578585576","0.164587024178081","0.230794132993071"
"2","2019","16-34 y.","(3a) lower tertiary education","55","0.254155054408605","0.198489336959029","0.30982077185818"
"2","2019","16-34 y.","(3b) higher tertiary education","225","0.194793732228631","0.170642516734739","0.218944947722523"
"2","2019","35-65 y.","(0) in school","","","",""
"2","2019","35-65 y.","(1a) inadequately completed","218","0.146758070065226","0.124704087044421","0.168812053086032"
"2","2019","35-65 y.","(1b) general elementary school","183","0.108705770846417","0.0900812513338057","0.127330290359029"
"2","2019","35-65 y.","(1c) basic vocational qualification","287","0.0970819336553603","0.0853584028426727","0.108805464468048"
"2","2019","35-65 y.","(2b) intermediate general qualification","40","0.185876348026302","0.139389596103588","0.232363099949016"
"2","2019","35-65 y.","(2a) intermediate vocational","485","0.112086874494183","0.1025922766939","0.121581472294466"
"2","2019","35-65 y.","(2c_gen) general maturity certificate","143","0.160740685506008","0.132719460575199","0.188761910436816"
"2","2019","35-65 y.","(2c_voc) vocational maturity certificate","280","0.135492833338461","0.12027103586122","0.150714630815701"
"2","2019","35-65 y.","(3a) lower tertiary education","172","0.143816252990943","0.125692241897267","0.161940264084618"
"2","2019","35-65 y.","(3b) higher tertiary education","533","0.155152211836788","0.143004015533296","0.167300408140279"
"2","2019","66 and older","(0) in school","","","",""
"2","2019","66 and older","(1a) inadequately completed","5","","",""
"2","2019","66 and older","(1b) general elementary school","16","","",""
"2","2019","66 and older","(1c) basic vocational qualification","59","0.0322890661498049","0.024042440081502","0.0405356922181078"
"2","2019","66 and older","(2b) intermediate general qualification","4","","",""
"2","2019","66 and older","(2a) intermediate vocational","50","0.0531609858252935","0.0391855590517826","0.0671364125988044"
"2","2019","66 and older","(2c_gen) general maturity certificate","8","","",""
"2","2019","66 and older","(2c_voc) vocational maturity certificate","7","","",""
"2","2019","66 and older","(3a) lower tertiary education","16","","",""
"2","2019","66 and older","(3b) higher tertiary education","45","0.0445218071594174","0.0313156920804743","0.0577279222383605"
"3","2019","16-34 y.","(0) in school","425","0.686019719974837","0.649219791711644","0.722819648238029"
"3","2019","16-34 y.","(1a) inadequately completed","430","0.560634118574827","0.524802430093079","0.596465807056575"
"3","2019","16-34 y.","(1b) general elementary school","565","0.740299348621493","0.710594621638913","0.770004075604074"
"3","2019","16-34 y.","(1c) basic vocational qualification","235","0.65337286755446","0.603586968086658","0.703158767022261"
"3","2019","16-34 y.","(2b) intermediate general qualification","369","0.755370687291653","0.71887691163373","0.791864462949576"
"3","2019","16-34 y.","(2a) intermediate vocational","491","0.713934466851464","0.680336141557445","0.747532792145482"
"3","2019","16-34 y.","(2c_gen) general maturity certificate","810","0.710953526724106","0.68509953615391","0.736807517294302"
"3","2019","16-34 y.","(2c_voc) vocational maturity certificate","368","0.67257465661198","0.633568147007772","0.711581166216187"
"3","2019","16-34 y.","(3a) lower tertiary education","142","0.598541393608016","0.535868226543838","0.661214560672194"
"3","2019","16-34 y.","(3b) higher tertiary education","649","0.659187996552635","0.630283858912877","0.688092134192393"
"3","2019","35-65 y.","(0) in school","1","","",""
"3","2019","35-65 y.","(1a) inadequately completed","582","0.73343946601119","0.705882588374239","0.760996343648142"
"3","2019","35-65 y.","(1b) general elementary school","746","0.750314964406682","0.724416960539867","0.776212968273497"
"3","2019","35-65 y.","(1c) basic vocational qualification","1809","0.740233829403744","0.722870187951596","0.757597470855892"
"3","2019","35-65 y.","(2b) intermediate general qualification","186","0.684652500498553","0.629125815530398","0.740179185466709"
"3","2019","35-65 y.","(2a) intermediate vocational","3101","0.721491570437098","0.708000427062829","0.734982713811367"
"3","2019","35-65 y.","(2c_gen) general maturity certificate","426","0.7084538503899","0.673781318136363","0.743126382643437"
"3","2019","35-65 y.","(2c_voc) vocational maturity certificate","1385","0.705139851352235","0.684859795432249","0.725419907272222"
"3","2019","35-65 y.","(3a) lower tertiary education","985","0.663704530943251","0.639303130938852","0.68810593094765"
"3","2019","35-65 y.","(3b) higher tertiary education","2278","0.659472461608553","0.643571696147571","0.675373227069535"
"3","2019","66 and older","(0) in school","","","",""
"3","2019","66 and older","(1a) inadequately completed","66","0.894848100406008","0.82762998698906","0.962066213822955"
"3","2019","66 and older","(1b) general elementary school","357","0.756549629689796","0.717750400893017","0.795348858486575"
"3","2019","66 and older","(1c) basic vocational qualification","1327","0.748149569192989","0.727898810423779","0.768400327962199"
"3","2019","66 and older","(2b) intermediate general qualification","68","0.804126059414039","0.722132972950026","0.886119145878051"
"3","2019","66 and older","(2a) intermediate vocational","709","0.724021896191908","0.696177124766472","0.751866667617345"
"3","2019","66 and older","(2c_gen) general maturity certificate","59","0.731028496708792","0.639922349024415","0.822134644393169"
"3","2019","66 and older","(2c_voc) vocational maturity certificate","185","0.689899718090819","0.632449394165275","0.747350042016363"
"3","2019","66 and older","(3a) lower tertiary education","399","0.762973777974763","0.726803334479597","0.799144221469928"
"3","2019","66 and older","(3b) higher tertiary education","631","0.659797877372041","0.62946230021803","0.690133454526053"
"4","2019","16-34 y.","(0) in school","44","0.0770433242384051","0.0558993972604434","0.0981872512163667"
"4","2019","16-34 y.","(1a) inadequately completed","16","","",""
"4","2019","16-34 y.","(1b) general elementary school","16","","",""
"4","2019","16-34 y.","(1c) basic vocational qualification","18","","",""
"4","2019","16-34 y.","(2b) intermediate general qualification","30","0.0560242568175413","0.0365009690410277","0.0755475445940549"
"4","2019","16-34 y.","(2a) intermediate vocational","58","0.0708554668090947","0.0517796119887053","0.0899313216294841"
"4","2019","16-34 y.","(2c_gen) general maturity certificate","88","0.0802546144609215","0.0647596010165292","0.0957496279053137"
"4","2019","16-34 y.","(2c_voc) vocational maturity certificate","50","0.106029301594062","0.080438417624283","0.131620185563842"
"4","2019","16-34 y.","(3a) lower tertiary education","30","0.128694378325593","0.0858810288325423","0.171507727818645"
"4","2019","16-34 y.","(3b) higher tertiary education","87","0.100336849721155","0.082015050183895","0.118658649258415"
"4","2019","35-65 y.","(0) in school","","","",""
"4","2019","35-65 y.","(1a) inadequately completed","21","","",""
"4","2019","35-65 y.","(1b) general elementary school","48","0.0732220651748898","0.05763526170426","0.0888088686455197"
"4","2019","35-65 y.","(1c) basic vocational qualification","261","0.124040548803663","0.110988193428206","0.137092904179119"
"4","2019","35-65 y.","(2b) intermediate general qualification","32","0.0960660741986352","0.0608512669281546","0.131280881469116"
"4","2019","35-65 y.","(2a) intermediate vocational","512","0.141538561561582","0.131047685908096","0.152029437215068"
"4","2019","35-65 y.","(2c_gen) general maturity certificate","42","0.0935135995477629","0.0713012675075485","0.115725931587977"
"4","2019","35-65 y.","(2c_voc) vocational maturity certificate","206","0.12578242545909","0.111034082533471","0.140530768384709"
"4","2019","35-65 y.","(3a) lower tertiary education","243","0.170042676413821","0.150639461602929","0.189445891224712"
"4","2019","35-65 y.","(3b) higher tertiary education","457","0.158645289722432","0.146386524260788","0.170904055184075"
"4","2019","66 and older","(0) in school","","","",""
"4","2019","66 and older","(1a) inadequately completed","5","","",""
"4","2019","66 and older","(1b) general elementary school","85","0.187860966476238","0.152548127802459","0.223173805150017"
"4","2019","66 and older","(1c) basic vocational qualification","319","0.181043292820571","0.163079525208128","0.199007060433014"
"4","2019","66 and older","(2b) intermediate general qualification","15","","",""
"4","2019","66 and older","(2a) intermediate vocational","191","0.188832024840804","0.1644525853236","0.213211464358008"
"4","2019","66 and older","(2c_gen) general maturity certificate","16","","",""
"4","2019","66 and older","(2c_voc) vocational maturity certificate","51","0.268377803444867","0.213339485719393","0.323416121170342"
"4","2019","66 and older","(3a) lower tertiary education","91","0.148129116364622","0.117915136610778","0.178343096118465"
"4","2019","66 and older","(3b) higher tertiary education","220","0.247845435258494","0.220200071698766","0.275490798818223"
"5","2019","16-34 y.","(0) in school","","","",""
"5","2019","16-34 y.","(1a) inadequately completed","3","","",""
"5","2019","16-34 y.","(1b) general elementary school","2","","",""
"5","2019","16-34 y.","(1c) basic vocational qualification","1","","",""
"5","2019","16-34 y.","(2b) intermediate general qualification","3","","",""
"5","2019","16-34 y.","(2a) intermediate vocational","6","","",""
"5","2019","16-34 y.","(2c_gen) general maturity certificate","7","","",""
"5","2019","16-34 y.","(2c_voc) vocational maturity certificate","3","","",""
"5","2019","16-34 y.","(3a) lower tertiary education","5","","",""
"5","2019","16-34 y.","(3b) higher tertiary education","6","","",""
"5","2019","35-65 y.","(0) in school","","","",""
"5","2019","35-65 y.","(1a) inadequately completed","7","","",""
"5","2019","35-65 y.","(1b) general elementary school","6","","",""
"5","2019","35-65 y.","(1c) basic vocational qualification","36","0.0196599289604775","0.0141626927536402","0.0251571651673147"
"5","2019","35-65 y.","(2b) intermediate general qualification","4","","",""
"5","2019","35-65 y.","(2a) intermediate vocational","75","0.0122510333800699","0.00894030456774607","0.0155617621923937"
"5","2019","35-65 y.","(2c_gen) general maturity certificate","4","","",""
"5","2019","35-65 y.","(2c_voc) vocational maturity certificate","31","0.0108788228337046","0.00626523088583916","0.01549241478157"
"5","2019","35-65 y.","(3a) lower tertiary education","23","","",""
"5","2019","35-65 y.","(3b) higher tertiary education","52","0.00940565829037748","0.0061668436063933","0.0126444729743617"
"5","2019","66 and older","(0) in school","","","",""
"5","2019","66 and older","(1a) inadequately completed","3","","",""
"5","2019","66 and older","(1b) general elementary school","12","","",""
"5","2019","66 and older","(1c) basic vocational qualification","56","0.0365798482063859","0.0278218561138983","0.0453378402988735"
"5","2019","66 and older","(2b) intermediate general qualification","3","","",""
"5","2019","66 and older","(2a) intermediate vocational","40","0.0339850931419943","0.0226984020195022","0.0452717842644863"
"5","2019","66 and older","(2c_gen) general maturity certificate","8","","",""
"5","2019","66 and older","(2c_voc) vocational maturity certificate","5","","",""
