"hlf0071_h","year","pgisced97","sex","n","percent","lower_confidence","upper_confidence"
"A little too big","2018","vocational + Abi","Male","66","0.105939603219404","0.0851148573381155","0.126764349100693"
"A little too big","2018","vocational + Abi","Female","104","0.125939878834448","0.108313166496544","0.143566591172352"
"A little too big","2018","higher vocational","Male","135","0.190369313432389","0.164401057359343","0.216337569505435"
"A little too big","2018","higher vocational","Female","87","0.159249009536506","0.129288938153154","0.189209080919857"
"A little too big","2018","higher education","Male","493","0.165612904524731","0.153369110809159","0.177856698240304"
"A little too big","2018","higher education","Female","462","0.158949300027607","0.14667561458948","0.171222985465735"
"Much too big","2018","in school","Male","2","","",""
"Much too big","2018","in school","Female","3","","",""
"Much too big","2018","inadequately","Male","5","","",""
"Much too big","2018","inadequately","Female","5","","",""
"Much too big","2018","general elemantary","Male","14","","",""
"Much too big","2018","general elemantary","Female","22","","",""
"Much too big","2018","middle vocational","Male","74","0.0158818129583859","0.012588867809206","0.0191747581075658"
"Much too big","2018","middle vocational","Female","98","0.0202405566497446","0.0168354057588337","0.0236457075406556"
"Much too big","2018","vocational + Abi","Male","8","","",""
"Much too big","2018","vocational + Abi","Female","13","","",""
"Much too big","2018","higher vocational","Male","17","","",""
"Much too big","2018","higher vocational","Female","10","","",""
"Much too big","2018","higher education","Male","49","0.0152079846137437","0.0111771663357043","0.0192388028917832"
"Much too big","2018","higher education","Female","45","0.0145751987912065","0.0105521659485002","0.0185982316339129"
"Much too small","2019","in school","Male","14","","",""
"Much too small","2019","in school","Female","13","","",""
"Much too small","2019","inadequately","Male","147","0.115274283027168","0.0943754320073114","0.136173134047026"
"Much too small","2019","inadequately","Female","140","0.0773986265284059","0.0592190936344611","0.0955781594223507"
"Much too small","2019","general elemantary","Male","103","0.0425993344346446","0.0322650287530054","0.0529336401162839"
"Much too small","2019","general elemantary","Female","96","0.025882287252427","0.018436533223853","0.033328041281001"
"Much too small","2019","middle vocational","Male","141","0.0183366586436617","0.0147525820033555","0.0219207352839679"
"Much too small","2019","middle vocational","Female","146","0.0149797246691973","0.0119787714721038","0.0179806778662908"
"Much too small","2019","vocational + Abi","Male","23","","",""
"Much too small","2019","vocational + Abi","Female","33","0.0200629679130305","0.0126381726638928","0.0274877631621682"
"Much too small","2019","higher vocational","Male","8","","",""
"Much too small","2019","higher vocational","Female","5","","",""
"Much too small","2019","higher education","Male","96","0.0171778634958659","0.0131692466175799","0.0211864803741519"
"Much too small","2019","higher education","Female","86","0.0149761587823252","0.0109802213417108","0.0189720962229397"
"A little too small","2019","in school","Male","58","0.155441887029963","0.115556183305998","0.195327590753929"
"A little too small","2019","in school","Female","56","0.225717629131512","0.177767576206258","0.273667682056765"
"A little too small","2019","inadequately","Male","186","0.173503699333917","0.14872225036117","0.198285148306665"
"A little too small","2019","inadequately","Female","187","0.13989498445904","0.11629640520897","0.163493563709111"
"A little too small","2019","general elemantary","Male","257","0.136869079049093","0.119280771779795","0.154457386318391"
"A little too small","2019","general elemantary","Female","250","0.0876880137483522","0.0744249625730808","0.100951064923624"
"A little too small","2019","middle vocational","Male","673","0.106569797236513","0.0983268354635793","0.114812759009447"
"A little too small","2019","middle vocational","Female","729","0.0965306113717244","0.089234793713189","0.10382642903026"
"A little too small","2019","vocational + Abi","Male","127","0.142197050913541","0.119187109234995","0.165206992592087"
"A little too small","2019","vocational + Abi","Female","215","0.140250523348275","0.121862882485459","0.158638164211091"
"A little too small","2019","higher vocational","Male","106","0.119341777639919","0.100033932311011","0.138649622968827"
"A little too small","2019","higher vocational","Female","62","0.109068671593581","0.0838940720579923","0.134243271129171"
"A little too small","2019","higher education","Male","515","0.131962530778719","0.121520930439581","0.142404131117858"
"A little too small","2019","higher education","Female","530","0.145842507263019","0.134230531257366","0.157454483268672"
"Just right","2019","in school","Male","218","0.711816650274954","0.661958406842655","0.761674893707252"
"Just right","2019","in school","Female","206","0.660698888682329","0.6063924786331","0.715005298731558"
"Just right","2019","inadequately","Male","543","0.695544411713597","0.665429868690262","0.725658954736932"
"Just right","2019","inadequately","Female","482","0.739790426840077","0.709941753474877","0.769639100205277"
"Just right","2019","general elemantary","Male","1019","0.743446637565454","0.721098219325612","0.765795055805296"
"Just right","2019","general elemantary","Female","1234","0.750203477766242","0.729904023196948","0.770502932335535"
"Just right","2019","middle vocational","Male","3885","0.738354415444538","0.726612875920486","0.750095954968589"
"Just right","2019","middle vocational","Female","4544","0.72984340802533","0.718873389748121","0.740813426302539"
"Just right","2019","vocational + Abi","Male","619","0.686248774870969","0.655677752567597","0.716819797174342"
"Just right","2019","vocational + Abi","Female","970","0.695986091129632","0.671628473171221","0.720343709088044"
"Just right","2019","higher vocational","Male","772","0.680516851058455","0.652746761346708","0.708286940770203"
"Just right","2019","higher vocational","Female","422","0.708381674068415","0.671676143286488","0.745087204850342"
"Just right","2019","higher education","Male","2725","0.664815076047324","0.650251595494055","0.679378556600593"
"Just right","2019","higher education","Female","2357","0.66822264214239","0.652731656297254","0.683713627987527"
"A little too big","2019","in school","Male","27","","",""
"A little too big","2019","in school","Female","17","","",""
"A little too big","2019","inadequately","Male","15","","",""
"A little too big","2019","inadequately","Female","17","","",""
"A little too big","2019","general elemantary","Male","73","0.0675376751061993","0.0546959983408793","0.0803793518715194"
"A little too big","2019","general elemantary","Female","152","0.120718608349695","0.105441094371388","0.135996122328002"
"A little too big","2019","middle vocational","Male","599","0.119718238251247","0.111046085644157","0.128390390858337"
"A little too big","2019","middle vocational","Female","756","0.13844534220923","0.129913057993554","0.146977626424905"
"A little too big","2019","vocational + Abi","Male","97","0.132215685316661","0.109899300386176","0.154532070247146"
"A little too big","2019","vocational + Abi","Female","139","0.136329415826707","0.118159343400772","0.154499488252643"
"A little too big","2019","higher vocational","Male","172","0.171546372428555","0.149094181119932","0.193998563737177"
"A little too big","2019","higher vocational","Female","85","0.157726855404512","0.128291468888226","0.187162241920798"
"A little too big","2019","higher education","Male","614","0.167622888365939","0.156098994840185","0.179146781891693"
"A little too big","2019","higher education","Female","514","0.153154746926513","0.141306274803311","0.165003219049715"
"Much too big","2019","in school","Male","","","",""
"Much too big","2019","in school","Female","","","",""
"Much too big","2019","inadequately","Male","6","","",""
"Much too big","2019","inadequately","Female","4","","",""
"Much too big","2019","general elemantary","Male","15","","",""
"Much too big","2019","general elemantary","Female","15","","",""
"Much too big","2019","middle vocational","Male","85","0.0170208904240407","0.0135654836273813","0.0204762972207001"
"Much too big","2019","middle vocational","Female","119","0.0202009137245186","0.0167252420569066","0.0236765853921306"
"Much too big","2019","vocational + Abi","Male","19","","",""
"Much too big","2019","vocational + Abi","Female","13","","",""
"Much too big","2019","higher vocational","Male","25","","",""
"Much too big","2019","higher vocational","Female","15","","",""
"Much too big","2019","higher education","Male","86","0.0184216413121522","0.0142730642615766","0.0225702183627278"
