"plj0047","year","pgcasmin","sampreg","n","percent","lower_confidence","upper_confidence"
"No worries","2018","(1c) basic vocational qualification","West Germany","620","0.143756024097246","0.133001172095636","0.154510876098857"
"No worries","2018","(1c) basic vocational qualification","East Germany","176","0.197609395239953","0.170271441856993","0.224947348622913"
"No worries","2018","(2b) intermediate general qualification","West Germany","128","0.180935637470937","0.151632616267166","0.210238658674708"
"No worries","2018","(2b) intermediate general qualification","East Germany","38","0.198238282019367","0.135067130100348","0.261409433938385"
"No worries","2018","(2a) intermediate vocational","West Germany","423","0.126298216269672","0.115740617623759","0.136855814915584"
"No worries","2018","(2a) intermediate vocational","East Germany","325","0.17308894156195","0.156479367223597","0.189698515900304"
"No worries","2018","(2c_gen) general maturity certificate","West Germany","528","0.164978162774321","0.147822188143466","0.182134137405177"
"No worries","2018","(2c_gen) general maturity certificate","East Germany","64","0.142999024014242","0.101165047721334","0.18483300030715"
"No worries","2018","(2c_voc) vocational maturity certificate","West Germany","305","0.121886795944806","0.108323572656178","0.135450019233434"
"No worries","2018","(2c_voc) vocational maturity certificate","East Germany","59","0.107337662757612","0.0771536426507156","0.137521682864508"
"No worries","2018","(3a) lower tertiary education","West Germany","144","0.0927985026137744","0.0777337146869925","0.107863290540556"
"No worries","2018","(3a) lower tertiary education","East Germany","47","0.0756953734264334","0.0536295172319917","0.097761229620875"
"No worries","2018","(3b) higher tertiary education","West Germany","772","0.120836796075523","0.110869732558142","0.130803859592905"
"No worries","2018","(3b) higher tertiary education","East Germany","139","0.110259332693301","0.0902684649859289","0.130250200400673"
"Big worries","2019","(0) in school","West Germany","109","0.362521074507863","0.306313547695447","0.418728601320279"
"Big worries","2019","(0) in school","East Germany","21","","",""
"Big worries","2019","(1a) inadequately completed","West Germany","216","0.343982239264112","0.321420811727956","0.366543666800268"
"Big worries","2019","(1a) inadequately completed","East Germany","45","0.30264000414882","0.244759528640031","0.360520479657608"
"Big worries","2019","(1b) general elementary school","West Germany","512","0.344669687522347","0.324210889557974","0.36512848548672"
"Big worries","2019","(1b) general elementary school","East Germany","77","0.307450433210147","0.256083903065223","0.358816963355072"
"Big worries","2019","(1c) basic vocational qualification","West Germany","1422","0.36621024315582","0.350942662496286","0.381477823815354"
"Big worries","2019","(1c) basic vocational qualification","East Germany","226","0.327096436763641","0.292756235689785","0.361436637837498"
"Big worries","2019","(2b) intermediate general qualification","West Germany","262","0.380219517487059","0.342843180291927","0.41759585468219"
"Big worries","2019","(2b) intermediate general qualification","East Germany","64","0.348602396687375","0.2763290579364","0.42087573543835"
"Big worries","2019","(2a) intermediate vocational","West Germany","1572","0.385763644994015","0.370507929175094","0.401019360812936"
"Big worries","2019","(2a) intermediate vocational","East Germany","671","0.323295239151346","0.30268777920096","0.343902699101731"
"Big worries","2019","(2c_gen) general maturity certificate","West Germany","563","0.374771127298577","0.351794383878598","0.397747870718555"
"Big worries","2019","(2c_gen) general maturity certificate","East Germany","109","0.543830156346895","0.482212360453727","0.605447952240064"
"Big worries","2019","(2c_voc) vocational maturity certificate","West Germany","915","0.395175480060154","0.375247473127156","0.415103486993152"
"Big worries","2019","(2c_voc) vocational maturity certificate","East Germany","144","0.285507763592476","0.24215789536193","0.328857631823022"
"Big worries","2019","(3a) lower tertiary education","West Germany","618","0.373724573042108","0.34993730011892","0.397511845965296"
"Big worries","2019","(3a) lower tertiary education","East Germany","224","0.363709288219118","0.325184552541128","0.402234023897108"
"Big worries","2019","(3b) higher tertiary education","West Germany","1549","0.381893156442696","0.367423550194873","0.396362762690518"
"Big worries","2019","(3b) higher tertiary education","East Germany","458","0.452871896155068","0.4230463504077","0.482697441902436"
"Some worries","2019","(0) in school","West Germany","130","0.487443405344405","0.429001018658997","0.545885792029814"
"Some worries","2019","(0) in school","East Germany","26","","",""
"Some worries","2019","(1a) inadequately completed","West Germany","373","0.330869003249707","0.308521738050585","0.35321626844883"
"Some worries","2019","(1a) inadequately completed","East Germany","80","0.341413675970819","0.281670649569967","0.401156702371671"
"Some worries","2019","(1b) general elementary school","West Germany","782","0.463679009704872","0.442212098723896","0.485145920685847"
"Some worries","2019","(1b) general elementary school","East Germany","135","0.420286611837905","0.365339270055626","0.475233953620183"
"Some worries","2019","(1c) basic vocational qualification","West Germany","1852","0.489521598911027","0.473679709169784","0.505363488652269"
"Some worries","2019","(1c) basic vocational qualification","East Germany","351","0.498379171161038","0.461781265303564","0.534977077018512"
"Some worries","2019","(2b) intermediate general qualification","West Germany","296","0.498954919059215","0.460457674698265","0.537452163420166"
"Some worries","2019","(2b) intermediate general qualification","East Germany","75","0.540679804339283","0.465097922636802","0.616261686041765"
"Some worries","2019","(2a) intermediate vocational","West Germany","1953","0.504837077626146","0.48916762362704","0.520506531625253"
"Some worries","2019","(2a) intermediate vocational","East Germany","1050","0.532167022980461","0.510183636803171","0.554150409157751"
"Some worries","2019","(2c_gen) general maturity certificate","West Germany","685","0.464229659460349","0.44055729299858","0.487902025922118"
"Some worries","2019","(2c_gen) general maturity certificate","East Germany","90","0.348093988448733","0.289161879265697","0.407026097631769"
"Some worries","2019","(2c_voc) vocational maturity certificate","West Germany","1117","0.499964075680349","0.479583137139577","0.520345014221121"
"Some worries","2019","(2c_voc) vocational maturity certificate","East Germany","219","0.559107794530734","0.511454377513672","0.606761211547796"
"Some worries","2019","(3a) lower tertiary education","West Germany","826","0.521661548220812","0.497100426230823","0.546222670210801"
"Some worries","2019","(3a) lower tertiary education","East Germany","328","0.562586132903019","0.522860075579427","0.60231219022661"
"Some worries","2019","(3b) higher tertiary education","West Germany","2087","0.52779880545922","0.512930833226688","0.542666777691753"
"Some worries","2019","(3b) higher tertiary education","East Germany","500","0.485990670317409","0.456043508509059","0.515937832125758"
"No worries","2019","(0) in school","West Germany","42","0.150035520147732","0.108282070390575","0.191788969904889"
"No worries","2019","(0) in school","East Germany","6","","",""
"No worries","2019","(1a) inadequately completed","West Germany","1114","0.325148757486181","0.302901020464575","0.347396494507786"
"No worries","2019","(1a) inadequately completed","East Germany","117","0.355946319880362","0.295621824919683","0.41627081484104"
"No worries","2019","(1b) general elementary school","West Germany","779","0.191651302772781","0.174707780447943","0.20859482509762"
"No worries","2019","(1b) general elementary school","East Germany","98","0.272262954951948","0.222712372657194","0.321813537246703"
"No worries","2019","(1c) basic vocational qualification","West Germany","551","0.144268157933153","0.133133254349957","0.155403061516349"
"No worries","2019","(1c) basic vocational qualification","East Germany","140","0.17452439207532","0.146742059712432","0.202306724438208"
"No worries","2019","(2b) intermediate general qualification","West Germany","90","0.120825563453726","0.0957311222996784","0.145920004607773"
"No worries","2019","(2b) intermediate general qualification","East Germany","28","","",""
"No worries","2019","(2a) intermediate vocational","West Germany","386","0.109399277379838","0.0996167081211882","0.119181846638489"
"No worries","2019","(2a) intermediate vocational","East Germany","258","0.144537737868194","0.129045425374036","0.160030050362351"
"No worries","2019","(2c_gen) general maturity certificate","West Germany","457","0.160999213241074","0.143553892431947","0.178444534050201"
"No worries","2019","(2c_gen) general maturity certificate","East Germany","52","0.108075855204372","0.0696662776176791","0.146485432791064"
"No worries","2019","(2c_voc) vocational maturity certificate","West Germany","280","0.104860444259497","0.0923720846148573","0.117348803904137"
"No worries","2019","(2c_voc) vocational maturity certificate","East Germany","54","0.15538444187679","0.120613747144939","0.190155136608641"
"No worries","2019","(3a) lower tertiary education","West Germany","145","0.104613878737081","0.0895656295587292","0.119662127915432"
