"plh0183","year","migback","sex","n","percent","lower_confidence","upper_confidence","value"
"0 Completely dissatisfied","2017","no migration background","Female","","","","","0"
"0 Completely dissatisfied","2017","direct migration background","Female","","","","","0"
"0 Completely dissatisfied","2017","direct migration background","Male","","","","","0"
"0 Completely dissatisfied","2017","indirect migration background","Male","","","","","0"
"0 Completely dissatisfied","2017","indirect migration background","Female","","","","","0"
"1 on Scale 1 to 10","2017","no migration background","Male","","","","","1"
"1 on Scale 1 to 10","2017","direct migration background","Male","","","","","1"
"1 on Scale 1 to 10","2017","direct migration background","Female","","","","","1"
"1 on Scale 1 to 10","2017","indirect migration background","Male","","","","","1"
"1 on Scale 1 to 10","2017","no migration background","Female","","","","","1"
"1 on Scale 1 to 10","2017","indirect migration background","Female","","","","","1"
"10 Completely satisfied","2017","no migration background","Male","","","","","10"
"10 Completely satisfied","2017","no migration background","Female","","","","","10"
"10 Completely satisfied","2017","direct migration background","Male","","","","","10"
"10 Completely satisfied","2017","direct migration background","Female","","","","","10"
"10 Completely satisfied","2017","indirect migration background","Male","","","","","10"
"10 Completely satisfied","2017","indirect migration background","Female","","","","","10"
"2 on Scale 1 to 10","2017","no migration background","Female","","","","","2"
"2 on Scale 1 to 10","2017","no migration background","Male","","","","","2"
"2 on Scale 1 to 10","2017","direct migration background","Male","","","","","2"
"2 on Scale 1 to 10","2017","direct migration background","Female","","","","","2"
"2 on Scale 1 to 10","2017","indirect migration background","Male","","","","","2"
"2 on Scale 1 to 10","2017","indirect migration background","Female","","","","","2"
"3 on Scale 1 to 10","2017","no migration background","Male","","","","","3"
"3 on Scale 1 to 10","2017","no migration background","Female","","","","","3"
"3 on Scale 1 to 10","2017","direct migration background","Male","","","","","3"
"3 on Scale 1 to 10","2017","indirect migration background","Male","","","","","3"
"3 on Scale 1 to 10","2017","indirect migration background","Female","","","","","3"
"3 on Scale 1 to 10","2017","direct migration background","Female","","","","","3"
"4 on Scale 1 to 10","2017","indirect migration background","Male","","","","","4"
"4 on Scale 1 to 10","2017","indirect migration background","Female","","","","","4"
"4 on Scale 1 to 10","2017","direct migration background","Female","","","","","4"
"4 on Scale 1 to 10","2017","no migration background","Male","","","","","4"
"4 on Scale 1 to 10","2017","no migration background","Female","","","","","4"
"4 on Scale 1 to 10","2017","direct migration background","Male","","","","","4"
"5 on Scale 1 to 10","2017","no migration background","Male","","","","","5"
"5 on Scale 1 to 10","2017","no migration background","Female","","","","","5"
"5 on Scale 1 to 10","2017","direct migration background","Male","","","","","5"
"5 on Scale 1 to 10","2017","direct migration background","Female","","","","","5"
"5 on Scale 1 to 10","2017","indirect migration background","Male","","","","","5"
"5 on Scale 1 to 10","2017","indirect migration background","Female","","","","","5"
"6 on Scale 1 to 10","2017","no migration background","Male","","","","","6"
"6 on Scale 1 to 10","2017","indirect migration background","Female","","","","","6"
"6 on Scale 1 to 10","2017","no migration background","Female","","","","","6"
"6 on Scale 1 to 10","2017","direct migration background","Male","","","","","6"
"6 on Scale 1 to 10","2017","direct migration background","Female","","","","","6"
"6 on Scale 1 to 10","2017","indirect migration background","Male","","","","","6"
"7 on Scale 1 to 10","2017","no migration background","Male","","","","","7"
"7 on Scale 1 to 10","2017","no migration background","Female","","","","","7"
"7 on Scale 1 to 10","2017","direct migration background","Male","","","","","7"
"7 on Scale 1 to 10","2017","direct migration background","Female","","","","","7"
"7 on Scale 1 to 10","2017","indirect migration background","Male","","","","","7"
"7 on Scale 1 to 10","2017","indirect migration background","Female","","","","","7"
"8 on Scale 1 to 10","2017","no migration background","Male","","","","","8"
"8 on Scale 1 to 10","2017","no migration background","Female","","","","","8"
"8 on Scale 1 to 10","2017","direct migration background","Male","","","","","8"
"8 on Scale 1 to 10","2017","indirect migration background","Male","","","","","8"
"8 on Scale 1 to 10","2017","direct migration background","Female","","","","","8"
"8 on Scale 1 to 10","2017","indirect migration background","Female","","","","","8"
"9 on Scale 1 to 10","2017","no migration background","Male","","","","","9"
"9 on Scale 1 to 10","2017","no migration background","Female","","","","","9"
"9 on Scale 1 to 10","2017","direct migration background","Male","","","","","9"
"9 on Scale 1 to 10","2017","indirect migration background","Male","","","","","9"
"9 on Scale 1 to 10","2017","indirect migration background","Female","","","","","9"
"9 on Scale 1 to 10","2017","direct migration background","Female","","","","","9"
"0 Completely dissatisfied","2018","no migration background","Male","40","0.00457974614131999","0.00316260277620441","0.00599688950643558","0"
"0 Completely dissatisfied","2018","no migration background","Female","35","0.00353289163099084","0.00237288171385051","0.00469290154813118","0"
"0 Completely dissatisfied","2018","direct migration background","Male","4","","","","0"
"0 Completely dissatisfied","2018","direct migration background","Female","5","","","","0"
"0 Completely dissatisfied","2018","indirect migration background","Male","1","","","","0"
"0 Completely dissatisfied","2018","indirect migration background","Female","1","","","","0"
"1 on Scale 1 to 10","2018","no migration background","Male","59","0.00808605107597092","0.00620632274325388","0.00996577940868796","1"
"1 on Scale 1 to 10","2018","no migration background","Female","38","0.00465707111231771","0.00332597975788716","0.00598816246674827","1"
"1 on Scale 1 to 10","2018","direct migration background","Male","8","","","","1"
"1 on Scale 1 to 10","2018","direct migration background","Female","13","","","","1"
"1 on Scale 1 to 10","2018","indirect migration background","Male","1","","","","1"
"1 on Scale 1 to 10","2018","indirect migration background","Female","2","","","","1"
"10 Completely satisfied","2018","no migration background","Male","949","0.102190036167137","0.0958325366565644","0.108547535677709","10"
"10 Completely satisfied","2018","no migration background","Female","1216","0.118550246137186","0.112230275354151","0.124870216920222","10"
"10 Completely satisfied","2018","direct migration background","Male","393","0.192226309470159","0.174437631228541","0.210014987711777","10"
"10 Completely satisfied","2018","direct migration background","Female","506","0.17877419437943","0.163101420857235","0.194446967901626","10"
"10 Completely satisfied","2018","indirect migration background","Male","184","0.212398145092426","0.183165514688761","0.24163077549609","10"
"10 Completely satisfied","2018","indirect migration background","Female","254","0.274545805875864","0.245533746733341","0.303557865018386","10"
"2 on Scale 1 to 10","2018","no migration background","Male","97","0.0111928680754515","0.00898478028602966","0.0134009558648734","2"
"2 on Scale 1 to 10","2018","no migration background","Female","102","0.0114132843126566","0.00933656518377357","0.0134900034415397","2"
"2 on Scale 1 to 10","2018","direct migration background","Female","17","","","","2"
"2 on Scale 1 to 10","2018","indirect migration background","Female","2","","","","2"
"2 on Scale 1 to 10","2018","direct migration background","Male","16","","","","2"
"2 on Scale 1 to 10","2018","indirect migration background","Male","2","","","","2"
"3 on Scale 1 to 10","2018","no migration background","Male","166","0.0204261123723856","0.0174571731526034","0.0233950515921679","3"
"3 on Scale 1 to 10","2018","no migration background","Female","192","0.0251885393235065","0.0221249759746084","0.0282521026724046","3"
"3 on Scale 1 to 10","2018","direct migration background","Male","26","","","","3"
"3 on Scale 1 to 10","2018","direct migration background","Female","29","","","","3"
"3 on Scale 1 to 10","2018","indirect migration background","Male","7","","","","3"
"3 on Scale 1 to 10","2018","indirect migration background","Female","12","","","","3"
"4 on Scale 1 to 10","2018","no migration background","Male","174","0.0220647789773991","0.0189816287724165","0.0251479291823817","4"
"4 on Scale 1 to 10","2018","no migration background","Female","216","0.0264235913574405","0.0232878083443875","0.0295593743704936","4"
"4 on Scale 1 to 10","2018","direct migration background","Male","34","0.0231406991233481","0.0163534051560214","0.0299279930906749","4"
"4 on Scale 1 to 10","2018","direct migration background","Female","47","0.0269891414812882","0.020360637406627","0.0336176455559493","4"
"4 on Scale 1 to 10","2018","indirect migration background","Male","8","","","","4"
"4 on Scale 1 to 10","2018","indirect migration background","Female","3","","","","4"
"5 on Scale 1 to 10","2018","no migration background","Male","745","0.10041451063527","0.0941062546656758","0.106722766604865","5"
"5 on Scale 1 to 10","2018","no migration background","Female","937","0.109800264996526","0.103687883046073","0.115912646946979","5"
"5 on Scale 1 to 10","2018","direct migration background","Male","142","0.0764343886985915","0.064440205197844","0.088428572199339","5"
"5 on Scale 1 to 10","2018","direct migration background","Female","144","0.0692693645205568","0.0588834497233817","0.0796552793177318","5"
"5 on Scale 1 to 10","2018","indirect migration background","Male","49","0.0675596807046124","0.0496208766078659","0.085498484801359","5"
"5 on Scale 1 to 10","2018","indirect migration background","Female","50","0.0534795129727523","0.0388535361642346","0.06810548978127","5"
