"pgfamstd","year","e11103","migback","n","percent","lower_confidence","upper_confidence"
"4","2018","Part Time","no migration background","558","0.101856162149808","0.0938678108713285","0.109844513428287"
"4","2018","Part Time","direct migration background","145","0.100448250760002","0.0864325737206928","0.114463927799312"
"4","2018","Part Time","indirect migration background","30","0.040775963698721","0.0251834549337397","0.0563684724637023"
"4","2018","Not Working","no migration background","616","0.107115501290306","0.09978972845425","0.114441274126361"
"4","2018","Not Working","direct migration background","214","0.100497357397828","0.0923752506415912","0.108619464154065"
"4","2018","Not Working","indirect migration background","20","","",""
"5","2018","Full Time","no migration background","75","0.00967146967563982","0.0074649425917742","0.0118779967595054"
"5","2018","Full Time","direct migration background","17","","",""
"5","2018","Full Time","indirect migration background","2","","",""
"5","2018","Part Time","no migration background","158","0.0378829984214921","0.0328407217684475","0.0429252750745367"
"5","2018","Part Time","direct migration background","37","0.033931736740836","0.0254899035120171","0.042373569969655"
"5","2018","Part Time","indirect migration background","4","","",""
"5","2018","Not Working","no migration background","968","0.204878517960499","0.195317709909376","0.214439326011623"
"5","2018","Not Working","direct migration background","169","0.0908628721142008","0.0830986477283441","0.0986270965000575"
"5","2018","Not Working","indirect migration background","9","","",""
"6","2018","Full Time","no migration background","1","","",""
"6","2018","Full Time","direct migration background","15","","",""
"6","2018","Full Time","indirect migration background","1","","",""
"6","2018","Part Time","no migration background","1","","",""
"6","2018","Part Time","direct migration background","23","","",""
"6","2018","Part Time","indirect migration background","","","",""
"6","2018","Not Working","no migration background","1","","",""
"6","2018","Not Working","direct migration background","164","0.00991387063672721","0.00723748763651111","0.0125902536369433"
"6","2018","Not Working","indirect migration background","","","",""
"7","2018","Full Time","no migration background","35","0.00569636218725382","0.00399955813944731","0.00739316623506033"
"7","2018","Full Time","direct migration background","6","","",""
"7","2018","Full Time","indirect migration background","4","","",""
"7","2018","Part Time","no migration background","11","","",""
"7","2018","Part Time","direct migration background","4","","",""
"7","2018","Part Time","indirect migration background","","","",""
"7","2018","Not Working","no migration background","3","","",""
"7","2018","Not Working","direct migration background","","","",""
"7","2018","Not Working","indirect migration background","","","",""
"8","2018","Full Time","no migration background","2","","",""
"8","2018","Full Time","direct migration background","2","","",""
"8","2018","Full Time","indirect migration background","","","",""
"8","2018","Part Time","no migration background","2","","",""
"8","2018","Part Time","direct migration background","","","",""
"8","2018","Part Time","indirect migration background","1","","",""
"8","2018","Not Working","no migration background","2","","",""
"8","2018","Not Working","direct migration background","6","","",""
"8","2018","Not Working","indirect migration background","","","",""
"1","2019","Full Time","no migration background","4670","0.479596331529252","0.468816071968347","0.490376591090157"
"1","2019","Full Time","direct migration background","1204","0.619749482512207","0.597747071102111","0.641751893922303"
"1","2019","Full Time","indirect migration background","334","0.367081421772859","0.331849302274635","0.402313541271083"
"1","2019","Part Time","no migration background","3121","0.526663052693674","0.513373206241616","0.539952899145732"
"1","2019","Part Time","direct migration background","1106","0.657411193336492","0.634963688427936","0.679858698245048"
"1","2019","Part Time","indirect migration background","245","0.358732646988521","0.320129228880065","0.397336065096977"
"1","2019","Not Working","no migration background","3671","0.478396637262635","0.466584350737047","0.490208923788224"
"1","2019","Not Working","direct migration background","2682","0.609266584634294","0.594500075628287","0.6240330936403"
"1","2019","Not Working","indirect migration background","109","0.161704658966353","0.128059005481881","0.195350312450825"
"2","2019","Full Time","no migration background","191","0.0226573351128712","0.0194462711267219","0.0258683990990204"
"2","2019","Full Time","direct migration background","51","0.0385606899604024","0.0298337774255965","0.0472876024952082"
"2","2019","Full Time","indirect migration background","10","","",""
"2","2019","Part Time","no migration background","130","0.0243428571960783","0.0202407904346003","0.0284449239575562"
"2","2019","Part Time","direct migration background","56","0.0278332985982418","0.020052652649082","0.0356139445474016"
"2","2019","Part Time","indirect migration background","14","","",""
"2","2019","Not Working","no migration background","100","0.0135578389872531","0.0108231951498815","0.0162924828246247"
"2","2019","Not Working","direct migration background","138","0.0325522736986096","0.0271814821568834","0.0379230652403358"
"2","2019","Not Working","indirect migration background","3","","",""
"3","2019","Full Time","no migration background","2328","0.369029764811064","0.358617235155356","0.379442294466773"
"3","2019","Full Time","direct migration background","419","0.243448456635857","0.223997092621241","0.262899820650472"
"3","2019","Full Time","indirect migration background","312","0.563733408924016","0.527484368814824","0.599982449033208"
"3","2019","Part Time","no migration background","1464","0.313640431781422","0.301290623885167","0.325990239677677"
"3","2019","Part Time","direct migration background","376","0.184354793485255","0.166013042004704","0.202696544965805"
"3","2019","Part Time","indirect migration background","295","0.56264635557278","0.522720440896401","0.602572270249159"
"3","2019","Not Working","no migration background","1513","0.196993175684967","0.187588259462757","0.206398091907177"
"3","2019","Not Working","direct migration background","925","0.146225858756472","0.135532418024596","0.156919299488349"
"3","2019","Not Working","indirect migration background","318","0.75629112998873","0.717058326167423","0.795523933810036"
"4","2019","Full Time","no migration background","909","0.112669896371116","0.105847017329567","0.119492775412665"
"4","2019","Full Time","direct migration background","135","0.0767836760327671","0.064716282514912","0.0888510695506222"
"4","2019","Full Time","indirect migration background","54","0.0533236789517519","0.0369009828853231","0.0697463750181807"
"4","2019","Part Time","no migration background","546","0.10052584820514","0.0925219500975629","0.108529746312717"
"4","2019","Part Time","direct migration background","113","0.0963444678573496","0.0823879270277918","0.110301008686907"
