"erwst","year","bula_h","regtyp","n","percent","lower_confidence","upper_confidence"
"Non-working","2003","Lower Saxony","Urban Area","439","0.500204448946666","0.468947880243697","0.531461017649634"
"Non-working","2003","Lower Saxony","Rural Area","390","0.466536932311403","0.43452569486319","0.498548169759616"
"Non-working","2003","Bremen","Urban Area","78","0.541835111832643","0.46780337454458","0.615866849120706"
"Non-working","2003","Bremen","Rural Area","","","",""
"Non-working","2003","North Rhine-Westphalia","Urban Area","2005","0.473241918986144","0.458794722039372","0.487689115932915"
"Non-working","2003","North Rhine-Westphalia","Rural Area","50","0.509809286006573","0.415528623837823","0.604089948175324"
"Non-working","2003","Hesse","Urban Area","477","0.448314349306736","0.420566605561555","0.476062093051917"
"Non-working","2003","Hesse","Rural Area","102","0.408895586100096","0.350362454778386","0.467428717421806"
"Non-working","2003","Rhineland-Palatinate,Saarland","Urban Area","490","0.494465842480313","0.463976972322738","0.524954712637888"
"Non-working","2003","Rhineland-Palatinate,Saarland","Rural Area","134","0.452296005355766","0.397932871372877","0.506659139338654"
"Non-working","2003","Baden-Württemberg","Urban Area","991","0.427859364601012","0.408371031740551","0.447347697461472"
"Non-working","2003","Baden-Württemberg","Rural Area","88","0.367838773342799","0.305653896087171","0.430023650598427"
"Non-working","2003","Bavaria","Urban Area","611","0.436324134977109","0.411847507252818","0.4608007627014"
"Non-working","2003","Bavaria","Rural Area","624","0.44098528236103","0.416409987882178","0.465560576839881"
"Non-working","2003","Berlin","Urban Area","370","0.491896021726305","0.457905288590057","0.525886754862553"
"Non-working","2003","Berlin","Rural Area","","","",""
"Non-working","2003","Brandenburg","Urban Area","27","","",""
"Non-working","2003","Brandenburg","Rural Area","426","0.53195734479674","0.498989703442662","0.564924986150818"
"Non-working","2003","Mecklenburg-Western Pomerania","Urban Area","32","0.529391374993862","0.414891494648244","0.643891255339479"
"Non-working","2003","Mecklenburg-Western Pomerania","Rural Area","216","0.53446599484496","0.488633010470158","0.580298979219763"
"Non-working","2003","Saxony","Urban Area","363","0.553188489998075","0.518387723990256","0.587989256005893"
"Non-working","2003","Saxony","Rural Area","397","0.514259856612445","0.480420710764659","0.548099002460231"
"Non-working","2003","Saxony-Anhalt","Urban Area","122","0.568795851540398","0.506908740076344","0.630682963004452"
"Non-working","2003","Saxony-Anhalt","Rural Area","356","0.581571633682672","0.544817413650076","0.618325853715267"
"Non-working","2003","Thuringia","Urban Area","133","0.467607275623847","0.41008237786234","0.525132173385355"
"Non-working","2003","Thuringia","Rural Area","311","0.539946315022842","0.502179133140638","0.577713496905045"
"Other","2003","Schleswig-Holstein","Urban Area","24","","",""
"Other","2003","Schleswig-Holstein","Rural Area","31","0.078185955905676","0.0512994268977407","0.105072484913611"
"Other","2003","Hamburg","Urban Area","15","","",""
"Other","2003","Hamburg","Rural Area","","","",""
"Other","2003","Lower Saxony","Urban Area","54","0.0430770057049157","0.0303849321229054","0.0557690792869261"
"Other","2003","Lower Saxony","Rural Area","73","0.074879201047818","0.0579908560348567","0.0917675460607794"
"Other","2003","Bremen","Urban Area","13","","",""
"Other","2003","Bremen","Rural Area","","","",""
"Other","2003","North Rhine-Westphalia","Urban Area","306","0.0609283134766197","0.054006891332341","0.0678497356208985"
"Other","2003","North Rhine-Westphalia","Rural Area","10","","",""
"Other","2003","Hesse","Urban Area","69","0.0509217460520507","0.038656022680375","0.0631874694237265"
"Other","2003","Hesse","Rural Area","27","","",""
"Other","2003","Rhineland-Palatinate,Saarland","Urban Area","77","0.0917088414813623","0.0741087033128098","0.109308979649915"
"Other","2003","Rhineland-Palatinate,Saarland","Rural Area","24","","",""
"Other","2003","Baden-Württemberg","Urban Area","178","0.0689360381937285","0.058957068823064","0.078915007564393"
"Other","2003","Baden-Württemberg","Rural Area","18","","",""
"Other","2003","Bavaria","Urban Area","108","0.0744347388194608","0.0614801509295393","0.0873893267093823"
"Other","2003","Bavaria","Rural Area","128","0.0653529499185658","0.0531199920644348","0.0775859077726968"
"Other","2003","Berlin","Urban Area","56","0.0562622357581428","0.0405953838148557","0.0719290877014298"
"Other","2003","Berlin","Rural Area","","","",""
"Other","2003","Brandenburg","Urban Area","5","","",""
"Other","2003","Brandenburg","Rural Area","61","0.061800998311096","0.0458916648977819","0.0777103317244102"
"Other","2003","Mecklenburg-Western Pomerania","Urban Area","2","","",""
"Other","2003","Mecklenburg-Western Pomerania","Rural Area","34","0.0608897626748797","0.0389175992384641","0.0828619261112953"
"Other","2003","Saxony","Urban Area","44","0.0432621703272262","0.0290211638387946","0.0575031768156579"
"Other","2003","Saxony","Rural Area","40","0.0485986102491124","0.034040000741342","0.0631572197568828"
"Other","2003","Saxony-Anhalt","Urban Area","9","","",""
"Other","2003","Saxony-Anhalt","Rural Area","39","0.0627375544313958","0.0446704129896761","0.0808046958731155"
"Other","2003","Thuringia","Urban Area","17","","",""
"Other","2003","Thuringia","Rural Area","46","0.0559669751523974","0.0385491252614181","0.0733848250433767"
"Full-time","2004","Schleswig-Holstein","Urban Area","109","0.354923851288363","0.299947655884584","0.409900046692141"
"Full-time","2004","Schleswig-Holstein","Rural Area","142","0.357768580621933","0.310011311840959","0.405525849402907"
"Full-time","2004","Hamburg","Urban Area","116","0.376056936009502","0.321059905467547","0.431053966551457"
"Full-time","2004","Hamburg","Rural Area","","","",""
"Full-time","2004","Lower Saxony","Urban Area","359","0.343122178338963","0.313183941311483","0.373060415366442"
"Full-time","2004","Lower Saxony","Rural Area","362","0.372212131768524","0.341111026409486","0.403313237127563"
"Full-time","2004","Bremen","Urban Area","64","0.30663294563762","0.236908598133554","0.376357293141687"
"Full-time","2004","Bremen","Rural Area","","","",""
"Full-time","2004","North Rhine-Westphalia","Urban Area","1729","0.375213536073055","0.36099424189235","0.38943283025376"
"Full-time","2004","North Rhine-Westphalia","Rural Area","34","0.342859237334446","0.252921215054907","0.432797259613984"
"Full-time","2004","Hesse","Urban Area","504","0.387944395866025","0.36027036691387","0.415618424818181"
"Full-time","2004","Hesse","Rural Area","96","0.31303671853395","0.256230940596344","0.369842496471557"
"Full-time","2004","Rhineland-Palatinate,Saarland","Urban Area","359","0.338414654629943","0.309043702132027","0.367785607127858"
"Full-time","2004","Rhineland-Palatinate,Saarland","Rural Area","118","0.382747157704415","0.328552511223827","0.436941804185003"
"Full-time","2004","Baden-Württemberg","Urban Area","1000","0.401349322743691","0.381701867448561","0.42099677803882"
"Full-time","2004","Baden-Württemberg","Rural Area","94","0.439776635923381","0.376043275846637","0.503509996000125"
"Full-time","2004","Bavaria","Urban Area","618","0.393459762851416","0.368803492035128","0.418116033667703"
"Full-time","2004","Bavaria","Rural Area","620","0.383077672101882","0.358907416231725","0.407247927972038"
"Full-time","2004","Berlin","Urban Area","323","0.346992570840192","0.314251775447513","0.379733366232871"
"Full-time","2004","Berlin","Rural Area","","","",""
"Full-time","2004","Brandenburg","Urban Area","34","0.427222141082872","0.314514796419147","0.539929485746598"
"Full-time","2004","Brandenburg","Rural Area","287","0.28646663710747","0.255892612197617","0.317040662017322"
"Full-time","2004","Mecklenburg-Western Pomerania","Urban Area","38","0.338934179687852","0.232514651279745","0.44535370809596"
"Full-time","2004","Mecklenburg-Western Pomerania","Rural Area","169","0.341840392581887","0.297470014149203","0.38621077101457"
"Full-time","2004","Saxony","Urban Area","308","0.328373424476862","0.295479541184762","0.361267307768961"
"Full-time","2004","Saxony","Rural Area","337","0.379390696928447","0.345702993141786","0.413078400715107"
"Full-time","2004","Saxony-Anhalt","Urban Area","99","0.331538248272986","0.272590102416469","0.390486394129504"
"Full-time","2004","Saxony-Anhalt","Rural Area","253","0.276112618349972","0.242583945018269","0.309641291681675"
"Full-time","2004","Thuringia","Urban Area","113","0.350790227942259","0.295386124879953","0.406194331004565"
"Full-time","2004","Thuringia","Rural Area","250","0.333010706310687","0.29708247063753","0.368938941983845"
"Part-time","2004","Schleswig-Holstein","Urban Area","35","0.108840530995935","0.0730577050882487","0.144623356903622"
"Part-time","2004","Schleswig-Holstein","Rural Area","41","0.0964265049112878","0.0670180259549955","0.12583498386758"
"Part-time","2004","Hamburg","Urban Area","30","0.0759337681326286","0.0458585362169621","0.106009000048295"
"Part-time","2004","Hamburg","Rural Area","","","",""
"Part-time","2004","Lower Saxony","Urban Area","113","0.0972038120872023","0.0785229878328455","0.115884636341559"
"Part-time","2004","Lower Saxony","Rural Area","91","0.079233819168527","0.0618556477150842","0.0966119906219699"
"Part-time","2004","Bremen","Urban Area","19","","",""
"Part-time","2004","Bremen","Rural Area","","","",""
"Part-time","2004","North Rhine-Westphalia","Urban Area","466","0.0911773365162173","0.0827234578635291","0.0996312151689056"
"Part-time","2004","North Rhine-Westphalia","Rural Area","13","","",""
"Part-time","2004","Hesse","Urban Area","151","0.10706017041596","0.0895004630932948","0.124619877738625"
"Part-time","2004","Hesse","Rural Area","28","","",""
"Part-time","2004","Rhineland-Palatinate,Saarland","Urban Area","101","0.0824004693365853","0.0653321033765788","0.0994688352965918"
"Part-time","2004","Rhineland-Palatinate,Saarland","Rural Area","40","0.0958285595505842","0.0630083217142431","0.128648797386925"
"Part-time","2004","Baden-Württemberg","Urban Area","246","0.093099592079321","0.0814526479907875","0.104746536167855"
"Part-time","2004","Baden-Württemberg","Rural Area","22","","",""
"Part-time","2004","Bavaria","Urban Area","174","0.0879246902010628","0.0736318613489693","0.102217519053156"
"Part-time","2004","Bavaria","Rural Area","177","0.0904971952831171","0.076233167865816","0.104761222700418"
"Part-time","2004","Berlin","Urban Area","73","0.0960419167694995","0.075775609069902","0.116308224469097"
"Part-time","2004","Berlin","Rural Area","","","",""
"Part-time","2004","Brandenburg","Urban Area","7","","",""
"Part-time","2004","Brandenburg","Rural Area","70","0.0853260029900941","0.0664338125218436","0.104218193458345"
"Part-time","2004","Mecklenburg-Western Pomerania","Urban Area","5","","",""
"Part-time","2004","Mecklenburg-Western Pomerania","Rural Area","32","0.0687967440108845","0.0451199979581316","0.0924734900636374"
"Part-time","2004","Saxony","Urban Area","63","0.0580064218669699","0.0416333857651328","0.0743794579688071"
"Part-time","2004","Saxony","Rural Area","63","0.0754078133669502","0.0570761356427272","0.0937394910911731"
"Part-time","2004","Saxony-Anhalt","Urban Area","18","","",""
"Part-time","2004","Saxony-Anhalt","Rural Area","47","0.0681875364304642","0.0492835021263629","0.0870915707345655"
"Part-time","2004","Thuringia","Urban Area","22","","",""
"Part-time","2004","Thuringia","Rural Area","44","0.0535862779095257","0.0364184768682474","0.0707540789508041"
"Non-working","2004","Schleswig-Holstein","Urban Area","128","0.455685046679231","0.398463562525671","0.512906530832791"
"Non-working","2004","Schleswig-Holstein","Rural Area","174","0.480392842647312","0.430615875163355","0.53016981013127"
"Non-working","2004","Hamburg","Urban Area","132","0.479026291158014","0.422307425381358","0.53574515693467"
"Non-working","2004","Hamburg","Rural Area","","","",""
"Non-working","2004","Lower Saxony","Urban Area","435","0.512345148348383","0.480824356686987","0.543865940009778"
"Non-working","2004","Lower Saxony","Rural Area","390","0.469339104886452","0.437230161390162","0.501448048382742"
"Non-working","2004","Bremen","Urban Area","77","0.576475387865017","0.501757745120016","0.651193030610018"
"Non-working","2004","Bremen","Rural Area","","","",""
"Non-working","2004","North Rhine-Westphalia","Urban Area","1953","0.466235459053983","0.451585024912728","0.480885893195237"
"Non-working","2004","North Rhine-Westphalia","Rural Area","48","0.480355679427578","0.385690391609806","0.57502096724535"
"Non-working","2004","Hesse","Urban Area","449","0.431005981889138","0.402881294138764","0.459130669639511"
"Non-working","2004","Hesse","Rural Area","112","0.470178183374845","0.409038348157066","0.531318018592624"
"Non-working","2004","Rhineland-Palatinate,Saarland","Urban Area","469","0.509205731809035","0.47817465154005","0.540236812078019"
"Non-working","2004","Rhineland-Palatinate,Saarland","Rural Area","127","0.449037098736661","0.393578212777166","0.504495984696156"
"Non-working","2004","Baden-Württemberg","Urban Area","969","0.433338210033378","0.413475716900506","0.453200703166249"
"Non-working","2004","Baden-Württemberg","Rural Area","98","0.412772195074216","0.349555956190896","0.475988433957536"
"Non-working","2004","Bavaria","Urban Area","611","0.445870216760332","0.420782716010038","0.470957717510627"
"Non-working","2004","Bavaria","Rural Area","617","0.451385470512636","0.426643742735711","0.476127198289561"
"Non-working","2004","Berlin","Urban Area","348","0.463795804411533","0.42949545152653","0.498096157296537"
"Non-working","2004","Berlin","Rural Area","","","",""
"Non-working","2004","Brandenburg","Urban Area","26","","",""
"Non-working","2004","Brandenburg","Rural Area","429","0.559201802804544","0.525627064657986","0.592776540951103"
"Non-working","2004","Mecklenburg-Western Pomerania","Urban Area","31","0.490327670105168","0.37793706121513","0.602718278995206"
"Non-working","2004","Mecklenburg-Western Pomerania","Rural Area","212","0.543014544698214","0.49641595736406","0.589613132032368"
"Non-working","2004","Saxony","Urban Area","364","0.560933651871346","0.52617299027524","0.595694313467452"
