"erwst","year","bula_h","e11102","n","percent","lower_confidence","upper_confidence"
"Full-time","2018","Baden-Württemberg","Not Employed","44","0.0185018881385742","0.0109617627272173","0.0260420135499311"
"Full-time","2018","Baden-Württemberg","Employed","1152","0.602449485991035","0.581622125432359","0.623276846549711"
"Full-time","2018","Bavaria","Not Employed","56","0.0090487688474849","0.00446998441906947","0.0136275532759003"
"Full-time","2018","Bavaria","Employed","1624","0.601168979472257","0.583436022861053","0.618901936083462"
"Full-time","2018","Berlin","Not Employed","14","","",""
"Full-time","2018","Berlin","Employed","392","0.596344802918499","0.560205026971338","0.63248457886566"
"Full-time","2018","Brandenburg","Not Employed","11","","",""
"Full-time","2018","Brandenburg","Employed","400","0.674697708231069","0.63845849537179","0.710936921090349"
"Full-time","2018","Mecklenburg-Western Pomerania","Not Employed","2","","",""
"Full-time","2018","Mecklenburg-Western Pomerania","Employed","212","0.540603770029339","0.489825198732645","0.591382341326033"
"Full-time","2018","Saxony","Not Employed","10","","",""
"Full-time","2018","Saxony","Employed","654","0.635448058245079","0.606636255372052","0.664259861118106"
"Full-time","2018","Saxony-Anhalt","Not Employed","7","","",""
"Full-time","2018","Saxony-Anhalt","Employed","356","0.650031132171203","0.611413906706945","0.688648357635462"
"Full-time","2018","Thuringia","Not Employed","11","","",""
"Full-time","2018","Thuringia","Employed","391","0.622796851106699","0.585216700109051","0.660377002104348"
"Part-time","2018","Schleswig-Holstein","Not Employed","16","","",""
"Part-time","2018","Schleswig-Holstein","Employed","172","0.235325636459473","0.202814503592278","0.267836769326669"
"Part-time","2018","Hamburg","Not Employed","8","","",""
"Part-time","2018","Hamburg","Employed","66","0.129358473691952","0.0935812306710821","0.165135716712822"
"Part-time","2018","Lower Saxony","Not Employed","23","","",""
"Part-time","2018","Lower Saxony","Employed","430","0.205272971074804","0.186624399416247","0.223921542733361"
"Part-time","2018","Bremen","Not Employed","4","","",""
"Part-time","2018","Bremen","Employed","36","0.12999178819224","0.0740855428799456","0.185898033504534"
"Part-time","2018","North Rhine-Westphalia","Not Employed","64","0.0123433622694406","0.00825368717715121","0.01643303736173"
"Part-time","2018","North Rhine-Westphalia","Employed","878","0.203284782941599","0.190355813830133","0.216213752053065"
"Part-time","2018","Hesse","Not Employed","41","0.0120922430932854","0.00538146881263757","0.0188030173739332"
"Part-time","2018","Hesse","Employed","287","0.201440477587793","0.179188540881913","0.223692414293674"
"Part-time","2018","Rhineland-Palatinate,Saarland","Not Employed","18","","",""
"Part-time","2018","Rhineland-Palatinate,Saarland","Employed","241","0.189377836450899","0.165461614752057","0.213294058149741"
"Part-time","2018","Baden-Württemberg","Not Employed","28","","",""
"Part-time","2018","Baden-Württemberg","Employed","497","0.201235715220543","0.184173335355634","0.218298095085451"
"Part-time","2018","Bavaria","Not Employed","44","0.00717215745892576","0.00309186595506852","0.011252448962783"
"Part-time","2018","Bavaria","Employed","691","0.197761501722443","0.183336660865233","0.212186342579653"
"Part-time","2018","Berlin","Not Employed","14","","",""
"Part-time","2018","Berlin","Employed","164","0.184988929308589","0.156387608746546","0.213590249870633"
"Part-time","2018","Brandenburg","Not Employed","9","","",""
"Part-time","2018","Brandenburg","Employed","123","0.153014210966728","0.125166819345665","0.18086160258779"
"Part-time","2018","Mecklenburg-Western Pomerania","Not Employed","3","","",""
"Part-time","2018","Mecklenburg-Western Pomerania","Employed","83","0.247842353462518","0.203848760868766","0.29183594605627"
"Part-time","2018","Saxony","Not Employed","12","","",""
"Part-time","2018","Saxony","Employed","237","0.184392409264425","0.161177721475519","0.207607097053331"
"Part-time","2018","Saxony-Anhalt","Not Employed","7","","",""
"Part-time","2018","Saxony-Anhalt","Employed","103","0.145419711257864","0.116877516994055","0.173961905521674"
"Part-time","2018","Thuringia","Not Employed","6","","",""
"Part-time","2018","Thuringia","Employed","117","0.171459676427625","0.142235957200794","0.200683395654456"
"Non-working","2018","Schleswig-Holstein","Not Employed","437","0.952969886129248","0.934357695141817","0.971582077116679"
"Non-working","2018","Schleswig-Holstein","Employed","60","0.0728286343082904","0.0529131759968969","0.0927440926196839"
"Non-working","2018","Hamburg","Not Employed","209","0.950714695215163","0.923214014796343","0.978215375633983"
"Non-working","2018","Hamburg","Employed","29","","",""
"Non-working","2018","Lower Saxony","Not Employed","1223","0.962629103274406","0.952537633575888","0.972720572972924"
"Non-working","2018","Lower Saxony","Employed","167","0.0749262234823058","0.0627706401668824","0.0870818067977292"
"Non-working","2018","Bremen","Not Employed","148","0.963694946895838","0.935577430348794","0.991812463442882"
"Non-working","2018","Bremen","Employed","11","","",""
"Non-working","2018","North Rhine-Westphalia","Not Employed","2507","0.94692156676652","0.938617609093854","0.955225524439186"
"Non-working","2018","North Rhine-Westphalia","Employed","387","0.0955515780934899","0.0861072570590521","0.104995899127928"
"Non-working","2018","Hesse","Not Employed","880","0.934584025214875","0.919402616085696","0.949765434344053"
"Non-working","2018","Hesse","Employed","118","0.0872684840870377","0.0716103128676902","0.102926655306385"
"Non-working","2018","Rhineland-Palatinate,Saarland","Not Employed","659","0.944576035897413","0.928351635123082","0.960800436671744"
"Non-working","2018","Rhineland-Palatinate,Saarland","Employed","85","0.0742640059463884","0.0582591592145887","0.0902688526781882"
"Non-working","2018","Baden-Württemberg","Not Employed","1084","0.942293585614571","0.929245975459798","0.955341195769343"
"Non-working","2018","Baden-Württemberg","Employed","224","0.0916754245713454","0.0793946784309762","0.103956170711715"
"Non-working","2018","Bavaria","Not Employed","1451","0.958354969429426","0.948695036712257","0.968014902146595"
"Non-working","2018","Bavaria","Employed","262","0.0812546316817861","0.0713597626666322","0.09114950069694"
"Non-working","2018","Berlin","Not Employed","453","0.949482846173604","0.930150363486931","0.968815328860277"
"Non-working","2018","Berlin","Employed","80","0.120733403834594","0.0967337226898392","0.144733084979348"
"Non-working","2018","Brandenburg","Not Employed","498","0.951097329431311","0.932924262426518","0.969270396436103"
"Non-working","2018","Brandenburg","Employed","67","0.109952210217871","0.0857536669879188","0.134150753447824"
"Non-working","2018","Mecklenburg-Western Pomerania","Not Employed","282","0.973509676526078","0.955246192317005","0.991773160735152"
"Non-working","2018","Mecklenburg-Western Pomerania","Employed","39","0.126485851041564","0.092616788613396","0.160354913469731"
"Non-working","2018","Saxony","Not Employed","691","0.963458331976753","0.949856417030014","0.977060246923493"
"Non-working","2018","Saxony","Employed","78","0.0764942941069317","0.0605837507812295","0.0924048374326339"
"Non-working","2018","Saxony-Anhalt","Not Employed","426","0.945521597441613","0.92459846122078","0.966444733662447"
"Non-working","2018","Saxony-Anhalt","Employed","64","0.125429985327635","0.0986137838269778","0.152246186828291"
"Non-working","2018","Thuringia","Not Employed","402","0.957270044875614","0.938350996669583","0.976189093081644"
"Non-working","2018","Thuringia","Employed","67","0.110494122932687","0.0861865463693714","0.134801699496002"
"Other","2018","Schleswig-Holstein","Not Employed","20","","",""
"Other","2018","Schleswig-Holstein","Employed","89","0.121788985294155","0.0967242765268752","0.146853694061436"
"Other","2018","Hamburg","Not Employed","9","","",""
"Other","2018","Hamburg","Employed","41","0.0746705990285534","0.0466477208202083","0.102693477236898"
"Other","2018","Lower Saxony","Not Employed","61","0.0165833644804782","0.00978877432567733","0.023377954635279"
"Other","2018","Lower Saxony","Employed","260","0.146470005996586","0.130144958968833","0.162795053024338"
"Other","2018","Bremen","Not Employed","7","","",""
"Other","2018","Bremen","Employed","21","","",""
"Other","2018","North Rhine-Westphalia","Not Employed","129","0.0273423443806548","0.021301926916306","0.0333827618450036"
"Other","2018","North Rhine-Westphalia","Employed","490","0.133731755955785","0.122797143956329","0.144666367955242"
"Other","2018","Hesse","Not Employed","53","0.0342260773375268","0.0230631705065093","0.0453889841685443"
"Other","2018","Hesse","Employed","162","0.118759269978022","0.100811031193468","0.136707508762575"
"Other","2018","Rhineland-Palatinate,Saarland","Not Employed","48","0.0305038331045218","0.0183096793140568","0.0426979868949868"
"Other","2018","Rhineland-Palatinate,Saarland","Employed","140","0.125702000303969","0.105466236801928","0.145937763806011"
"Other","2018","Baden-Württemberg","Not Employed","71","0.0293220745719318","0.019882319343463","0.0387618298004006"
"Other","2018","Baden-Württemberg","Employed","248","0.104639374217076","0.091612976923431","0.117665771510722"
"Other","2018","Bavaria","Not Employed","92","0.0254241042641632","0.0178127844146659","0.0330354241136605"
"Other","2018","Bavaria","Employed","352","0.119814887123513","0.108054251188815","0.131575523058212"
"Other","2018","Berlin","Not Employed","12","","",""
"Other","2018","Berlin","Employed","72","0.0979328639383177","0.0760393677332708","0.119826360143365"
"Other","2018","Brandenburg","Not Employed","23","","",""
"Other","2018","Brandenburg","Employed","52","0.0623358705843318","0.0436345083324263","0.0810372328362373"
"Other","2018","Mecklenburg-Western Pomerania","Not Employed","10","","",""
"Other","2018","Mecklenburg-Western Pomerania","Employed","36","0.0850680254665793","0.0566414327047652","0.113494618228394"
"Other","2018","Saxony","Not Employed","18","","",""
"Other","2018","Saxony","Employed","103","0.103665238383565","0.0854177795115752","0.121912697255554"
"Other","2018","Saxony-Anhalt","Not Employed","12","","",""
"Other","2018","Saxony-Anhalt","Employed","63","0.079119171243298","0.0572646214886201","0.100973720997976"
"Other","2018","Thuringia","Not Employed","20","","",""
"Other","2018","Thuringia","Employed","64","0.0952493495329892","0.0724882560126731","0.118010443053305"
"Full-time","2019","Schleswig-Holstein","Not Employed","23","","",""
"Full-time","2019","Schleswig-Holstein","Employed","392","0.595335549409267","0.558923190504619","0.631747908313914"
"Full-time","2019","Hamburg","Not Employed","11","","",""
"Full-time","2019","Hamburg","Employed","239","0.724505221656525","0.679467165621646","0.769543277691404"
"Full-time","2019","Lower Saxony","Not Employed","75","0.0279812032370079","0.0187982375305236","0.0371641689434922"
"Full-time","2019","Lower Saxony","Employed","962","0.569982893154199","0.546931880484901","0.593033905823498"
"Full-time","2019","Bremen","Not Employed","4","","",""
"Full-time","2019","Bremen","Employed","77","0.675808224758744","0.600141984265811","0.751474465251676"
"Full-time","2019","North Rhine-Westphalia","Not Employed","114","0.026544380038622","0.0203750405539027","0.0327137195233413"
"Full-time","2019","North Rhine-Westphalia","Employed","2113","0.562098399336125","0.546471426496668","0.577725372175581"
"Full-time","2019","Hesse","Not Employed","38","0.0348202028760599","0.0220768330589154","0.0475635726932045"
"Full-time","2019","Hesse","Employed","760","0.599591197303219","0.572945754131388","0.62623664047505"
"Full-time","2019","Rhineland-Palatinate,Saarland","Not Employed","33","0.0177287997719288","0.00781751605928317","0.0276400834845744"
"Full-time","2019","Rhineland-Palatinate,Saarland","Employed","596","0.580893602849752","0.550819113395941","0.610968092303563"
"Full-time","2019","Baden-Württemberg","Not Employed","49","0.0198168210231384","0.0116979527758278","0.027935689270449"
"Full-time","2019","Baden-Württemberg","Employed","1237","0.599557506803448","0.579096530930453","0.620018482676443"
"Full-time","2019","Bavaria","Not Employed","75","0.0200751366042226","0.0129867105041392","0.0271635627043059"
"Full-time","2019","Bavaria","Employed","1765","0.600903819189678","0.583458330138554","0.618349308240802"
"Full-time","2019","Berlin","Not Employed","13","","",""
"Full-time","2019","Berlin","Employed","445","0.601224386257316","0.566366898933558","0.636081873581074"
"Full-time","2019","Brandenburg","Not Employed","17","","",""
"Full-time","2019","Brandenburg","Employed","460","0.669310683161737","0.634994146321287","0.703627220002187"
"Full-time","2019","Mecklenburg-Western Pomerania","Not Employed","6","","",""
"Full-time","2019","Mecklenburg-Western Pomerania","Employed","243","0.552516335206111","0.503293546846246","0.601739123565976"
"Full-time","2019","Saxony","Not Employed","29","","",""
"Full-time","2019","Saxony","Employed","735","0.668532006333428","0.640999857109055","0.696064155557801"
"Full-time","2019","Saxony-Anhalt","Not Employed","16","","",""
"Full-time","2019","Saxony-Anhalt","Employed","366","0.633877573396132","0.594637964636815","0.673117182155448"
"Full-time","2019","Thuringia","Not Employed","21","","",""
"Full-time","2019","Thuringia","Employed","390","0.59980082248831","0.561390344938323","0.638211300038297"
