"erwst","year","education","pgisced97","n","percent","lower_confidence","upper_confidence"
"Other","2014","lower secondary degree","general elemantary","242","0.122156125163163","0.106492618048201","0.137819632278125"
"Other","2014","lower secondary degree","middle vocational","320","0.0563939166598778","0.0498516622729257","0.0629361710468299"
"Other","2014","lower secondary degree","vocational + Abi","1","","",""
"Other","2014","lower secondary degree","higher vocational","11","","",""
"Other","2014","lower secondary degree","higher education","3","","",""
"Other","2014","secondary school degree","in school","","","",""
"Other","2014","secondary school degree","inadequately","","","",""
"Other","2014","secondary school degree","general elemantary","321","0.32117389618338","0.290323827001303","0.352023965365457"
"Other","2014","secondary school degree","middle vocational","400","0.062370178219884","0.0559100654455604","0.0688302909942076"
"Other","2014","secondary school degree","vocational + Abi","1","","",""
"Other","2014","secondary school degree","higher vocational","28","","",""
"Other","2014","secondary school degree","higher education","29","","",""
"Other","2014","college entrance qualification","in school","","","",""
"Other","2014","college entrance qualification","inadequately","","","",""
"Other","2014","college entrance qualification","general elemantary","","","",""
"Other","2014","college entrance qualification","middle vocational","356","0.337693393533635","0.309317032106382","0.366069754960888"
"Other","2014","college entrance qualification","vocational + Abi","116","0.0628391697671624","0.0506833912313016","0.0749949483030233"
"Other","2014","college entrance qualification","higher vocational","20","","",""
"Other","2014","college entrance qualification","higher education","175","0.0420742153745754","0.0361617420349874","0.0479866887141635"
"Other","2014","Other degree","in school","","","",""
"Other","2014","Other degree","inadequately","13","","",""
"Other","2014","Other degree","general elemantary","74","0.0971875902847456","0.0750052699626494","0.119369910606842"
"Other","2014","Other degree","middle vocational","87","0.0780201091260943","0.0622350461432999","0.0938051721088888"
"Other","2014","Other degree","vocational + Abi","45","0.0560369135553415","0.0359576660974056","0.0761161610132774"
"Other","2014","Other degree","higher vocational","4","","",""
"Other","2014","Other degree","higher education","82","0.105246006699055","0.0851303614687672","0.125361651929343"
"Other","2014","no degree/no degree yet","in school","182","0.18025383094953","0.154885274914019","0.205622386985041"
"Other","2014","no degree/no degree yet","inadequately","50","0.129373048442966","0.0980498028418662","0.160696294044066"
"Other","2014","no degree/no degree yet","general elemantary","","","",""
"Other","2014","no degree/no degree yet","middle vocational","11","","",""
"Other","2014","no degree/no degree yet","vocational + Abi","","","",""
"Other","2014","no degree/no degree yet","higher vocational","1","","",""
"Other","2014","no degree/no degree yet","higher education","1","","",""
"Full-time","2015","lower secondary degree","in school","","","",""
"Full-time","2015","lower secondary degree","inadequately","","","",""
"Full-time","2015","lower secondary degree","general elemantary","246","0.157322851584787","0.139190718605808","0.175454984563767"
"Full-time","2015","lower secondary degree","middle vocational","1346","0.28976281795533","0.276405469779351","0.303120166131309"
"Full-time","2015","lower secondary degree","vocational + Abi","2","","",""
"Full-time","2015","lower secondary degree","higher vocational","130","0.316534951877424","0.267875913299498","0.36519399045535"
"Full-time","2015","lower secondary degree","higher education","17","","",""
"Full-time","2015","secondary school degree","in school","","","",""
"Full-time","2015","secondary school degree","inadequately","","","",""
"Full-time","2015","secondary school degree","general elemantary","143","0.218219159245812","0.190403117055468","0.246035201436156"
"Full-time","2015","secondary school degree","middle vocational","2220","0.456063036022945","0.442433655028636","0.469692417017255"
"Full-time","2015","secondary school degree","vocational + Abi","4","","",""
"Full-time","2015","secondary school degree","higher vocational","374","0.599983321653241","0.563188798946384","0.636777844360097"
"Full-time","2015","secondary school degree","higher education","239","0.415225860733054","0.376686496558613","0.453765224907496"
"Full-time","2015","college entrance qualification","in school","","","",""
"Full-time","2015","college entrance qualification","inadequately","","","",""
"Full-time","2015","college entrance qualification","general elemantary","","","",""
"Full-time","2015","college entrance qualification","middle vocational","159","0.16354374105401","0.141340924520813","0.185746557587208"
"Full-time","2015","college entrance qualification","vocational + Abi","675","0.52335460451686","0.497575894181147","0.549133314852574"
"Full-time","2015","college entrance qualification","higher vocational","235","0.579115778740224","0.531956075411098","0.62627548206935"
"Full-time","2015","college entrance qualification","higher education","2215","0.541799370053423","0.526934727788683","0.556664012318163"
"Full-time","2015","Other degree","in school","","","",""
"Full-time","2015","Other degree","inadequately","6","","",""
"Full-time","2015","Other degree","general elemantary","236","0.263074247952458","0.231068209621053","0.295080286283864"
"Full-time","2015","Other degree","middle vocational","556","0.384682660329433","0.358446663818866","0.410918656839999"
"Full-time","2015","Other degree","vocational + Abi","305","0.407838456668629","0.371639533680597","0.44403737965666"
"Full-time","2015","Other degree","higher vocational","21","","",""
"Full-time","2015","Other degree","higher education","603","0.468694823647051","0.441152051467033","0.496237595827069"
"Full-time","2015","no degree/no degree yet","in school","2","","",""
"Full-time","2015","no degree/no degree yet","inadequately","93","0.169641243308822","0.135889213606021","0.203393273011623"
"Full-time","2015","no degree/no degree yet","general elemantary","","","",""
"Full-time","2015","no degree/no degree yet","middle vocational","34","0.274712531830868","0.192773658528698","0.356651405133039"
"Full-time","2015","no degree/no degree yet","vocational + Abi","","","",""
"Full-time","2015","no degree/no degree yet","higher vocational","3","","",""
"Full-time","2015","no degree/no degree yet","higher education","4","","",""
"Part-time","2015","lower secondary degree","in school","","","",""
"Part-time","2015","lower secondary degree","inadequately","","","",""
"Part-time","2015","lower secondary degree","general elemantary","119","0.0651244711156229","0.05283674895851","0.0774121932727359"
"Part-time","2015","lower secondary degree","middle vocational","430","0.0787035182819271","0.0707749641464524","0.0866320724174017"
"Part-time","2015","lower secondary degree","vocational + Abi","","","",""
"Part-time","2015","lower secondary degree","higher vocational","26","","",""
"Part-time","2015","lower secondary degree","higher education","4","","",""
"Part-time","2015","secondary school degree","in school","","","",""
"Part-time","2015","secondary school degree","inadequately","","","",""
"Part-time","2015","secondary school degree","general elemantary","65","0.0716685892891027","0.0542976886351365","0.089039489943069"
"Part-time","2015","secondary school degree","middle vocational","1076","0.169311934890173","0.15904945828046","0.179574411499886"
"Part-time","2015","secondary school degree","vocational + Abi","5","","",""
"Part-time","2015","secondary school degree","higher vocational","90","0.0913021490249161","0.0696687487732734","0.112935549276559"
"Part-time","2015","secondary school degree","higher education","97","0.118659749974789","0.0933672483936453","0.143952251555932"
"Part-time","2015","college entrance qualification","in school","","","",""
"Part-time","2015","college entrance qualification","inadequately","","","",""
