"erwst","year","hgtyp1hh","migback","n","percent","lower_confidence","upper_confidence"
"Full-time","2015","Couple + C. GT 16 ","indirect migration background","57","0.301347358674764","0.244695760264923","0.357998957084604"
"Full-time","2015","Couple + C. LE and GT 16","no migration background","553","0.381068602171591","0.357022957034397","0.405114247308785"
"Full-time","2015","Couple + C. LE and GT 16","direct migration background","237","0.448156750626326","0.409507384854016","0.486806116398636"
"Full-time","2015","Couple + C. LE and GT 16","indirect migration background","50","0.188098673640071","0.143198699739238","0.232998647540904"
"Part-time","2015","1-pers.-HH","no migration background","212","0.0619099172719301","0.0532877294815485","0.0705321050623117"
"Part-time","2015","1-pers.-HH","direct migration background","67","0.114825958287511","0.0889469167504504","0.140704999824571"
"Part-time","2015","1-pers.-HH","indirect migration background","9","","",""
"Part-time","2015","(Married) couple without C. ","no migration background","546","0.0897382068396684","0.082783193092184","0.0966932205871529"
"Part-time","2015","(Married) couple without C. ","direct migration background","147","0.10836983500712","0.0912873472617808","0.12545232275246"
"Part-time","2015","(Married) couple without C. ","indirect migration background","14","","",""
"Part-time","2015","Single parent ","no migration background","432","0.209079799535514","0.19081886614131","0.227340732929718"
"Part-time","2015","Single parent ","direct migration background","67","0.171069985169831","0.13320810869567","0.208931861643993"
"Part-time","2015","Single parent ","indirect migration background","40","0.124246413207841","0.0843803721923608","0.164112454223322"
"Part-time","2015","Couple + C. LE 16 ","no migration background","1099","0.265727216435906","0.252226143835613","0.279228289036198"
"Part-time","2015","Couple + C. LE 16 ","direct migration background","331","0.144198570881613","0.1294182042877","0.158978937475525"
"Part-time","2015","Couple + C. LE 16 ","indirect migration background","105","0.189000381352822","0.155219972204885","0.222780790500759"
"Part-time","2015","Couple + C. GT 16 ","no migration background","317","0.121005231963526","0.10763018669671","0.134380277230343"
"Part-time","2015","Couple + C. GT 16 ","direct migration background","85","0.178196267991623","0.146725504449138","0.209667031534107"
"Part-time","2015","Couple + C. GT 16 ","indirect migration background","28","","",""
"Part-time","2015","Couple + C. LE and GT 16","no migration background","275","0.161649295749453","0.143422372368426","0.17987621913048"
"Part-time","2015","Couple + C. LE and GT 16","direct migration background","80","0.142064408347607","0.114931926621266","0.169196890073948"
"Part-time","2015","Couple + C. LE and GT 16","indirect migration background","13","","",""
"Non-working","2015","1-pers.-HH","no migration background","1650","0.540510435836329","0.522680287299538","0.558340584373119"
"Non-working","2015","1-pers.-HH","direct migration background","217","0.440154019879834","0.399859087434003","0.480448952325664"
"Non-working","2015","1-pers.-HH","indirect migration background","45","0.272665207250365","0.203005714364795","0.342324700135935"
"Non-working","2015","(Married) couple without C. ","no migration background","3631","0.515526528305832","0.503365042088645","0.527688014523019"
"Non-working","2015","(Married) couple without C. ","direct migration background","490","0.448562075359624","0.421230533829525","0.475893616889722"
"Non-working","2015","(Married) couple without C. ","indirect migration background","42","0.145556261581361","0.0971624098624528","0.193950113300268"
"Non-working","2015","Single parent ","no migration background","636","0.344524580208787","0.323184850598151","0.365864309819423"
"Non-working","2015","Single parent ","direct migration background","171","0.401018646604852","0.351741536815074","0.45029575639463"
"Non-working","2015","Single parent ","indirect migration background","116","0.4894892108641","0.429074285809968","0.549904135918231"
"Non-working","2015","Couple + C. LE 16 ","no migration background","664","0.149459764054347","0.138562157708266","0.160357370400429"
"Non-working","2015","Couple + C. LE 16 ","direct migration background","749","0.324146517537529","0.30445336784386","0.343839667231198"
"Non-working","2015","Couple + C. LE 16 ","indirect migration background","150","0.264822447969061","0.226751231220929","0.302893664717193"
"Non-working","2015","Couple + C. GT 16 ","no migration background","705","0.28497489553024","0.266462441723791","0.303487349336689"
"Non-working","2015","Couple + C. GT 16 ","direct migration background","181","0.319866220276415","0.281508279436203","0.358224161116627"
"Non-working","2015","Couple + C. GT 16 ","indirect migration background","102","0.379885830022397","0.319960532973291","0.439811127071503"
"Non-working","2015","Couple + C. LE and GT 16","no migration background","436","0.268548784020303","0.246604679102569","0.290492888938038"
"Non-working","2015","Couple + C. LE and GT 16","direct migration background","240","0.292238249279102","0.256892954648218","0.327583543909986"
"Non-working","2015","Couple + C. LE and GT 16","indirect migration background","146","0.511923614732543","0.454492390211975","0.569354839253111"
"Other","2015","1-pers.-HH","no migration background","201","0.0635153015449746","0.0547895143276728","0.0722410887622764"
"Other","2015","1-pers.-HH","direct migration background","39","0.0620573078866334","0.0424734417736091","0.0816411739996576"
"Other","2015","1-pers.-HH","indirect migration background","25","","",""
"Other","2015","(Married) couple without C. ","no migration background","350","0.0555124026049943","0.049940297704882","0.0610845075051066"
"Other","2015","(Married) couple without C. ","direct migration background","102","0.077684020697358","0.0629741027750347","0.0923939386196813"
"Other","2015","(Married) couple without C. ","indirect migration background","17","","",""
"Other","2015","Single parent ","no migration background","297","0.16700066074524","0.150251925242969","0.183749396247511"
"Other","2015","Single parent ","direct migration background","52","0.179007327667557","0.140462923396256","0.217551731938859"
"Other","2015","Single parent ","indirect migration background","53","0.175519240054915","0.12954412291817","0.221494357191661"
"Other","2015","Couple + C. LE 16 ","no migration background","249","0.0515987377413593","0.0448373298133724","0.0583601456693462"
"Other","2015","Couple + C. LE 16 ","direct migration background","186","0.0817272902636019","0.0702010514695365","0.0932535290576673"
"Other","2015","Couple + C. LE 16 ","indirect migration background","35","0.0685818736328223","0.0467746560993546","0.09038909116629"
"Other","2015","Couple + C. GT 16 ","no migration background","344","0.156264680365598","0.141373347553149","0.171156013178046"
"Other","2015","Couple + C. GT 16 ","direct migration background","66","0.105597173960325","0.0803236004610521","0.130870747459597"
"Other","2015","Couple + C. GT 16 ","indirect migration background","65","0.219837202548788","0.16870540819737","0.270968996900206"
"Other","2015","Couple + C. LE and GT 16","no migration background","303","0.188733318058652","0.169359299987998","0.208107336129307"
"Other","2015","Couple + C. LE and GT 16","direct migration background","79","0.117540591746965","0.0925105923916316","0.142570591102298"
"Other","2015","Couple + C. LE and GT 16","indirect migration background","82","0.248738048483263","0.199070993990396","0.29840510297613"
"Full-time","2016","1-pers.-HH","no migration background","885","0.334978128575055","0.317680312906497","0.352275944243612"
"Full-time","2016","1-pers.-HH","direct migration background","235","0.325729072270837","0.301877171491703","0.349580973049971"
"Full-time","2016","1-pers.-HH","indirect migration background","79","0.506958108924911","0.429970907813304","0.583945310036518"
"Full-time","2016","(Married) couple without C. ","no migration background","1931","0.361124563947645","0.34914915194335","0.37309997595194"
"Full-time","2016","(Married) couple without C. ","direct migration background","435","0.369091974255051","0.341616876723632","0.39656707178647"
"Full-time","2016","(Married) couple without C. ","indirect migration background","121","0.732219565380209","0.668583736602682","0.795855394157736"
"Full-time","2016","Single parent ","no migration background","504","0.31416461689137","0.29252157026085","0.33580766352189"
"Full-time","2016","Single parent ","direct migration background","96","0.245603164892036","0.212961164315759","0.278245165468312"
"Full-time","2016","Single parent ","indirect migration background","44","0.200052276707188","0.149857823185316","0.25024673022906"
"Full-time","2016","Couple + C. LE 16 ","no migration background","1850","0.529927781628636","0.513704945166057","0.546150618091215"
"Full-time","2016","Couple + C. LE 16 ","direct migration background","808","0.447052574858351","0.430891978834638","0.463213170882064"
"Full-time","2016","Couple + C. LE 16 ","indirect migration background","209","0.43991128539668","0.395083364162016","0.484739206631344"
"Full-time","2016","Couple + C. GT 16 ","no migration background","837","0.419541754391558","0.398716222326052","0.440367286457065"
"Full-time","2016","Couple + C. GT 16 ","direct migration background","211","0.37856523027134","0.339057967124432","0.418072493418248"
