"transab_cat2","year","hgtyp1hh","migback","n","percent","lower_confidence","upper_confidence"
"Very low transfer dependency","2018","(Married) couple without C. ","indirect migration background","207","0.923821995552888","0.889387826084398","0.958256165021379"
"Very low transfer dependency","2018","Single parent ","no migration background","1183","0.750998831256822","0.730749934620998","0.771247727892647"
"Very low transfer dependency","2018","Single parent ","direct migration background","147","0.434128299449692","0.394828030537424","0.473428568361959"
"Very low transfer dependency","2018","Single parent ","indirect migration background","138","0.614331470596367","0.552491667904427","0.676171273288308"
"Very low transfer dependency","2018","Couple + C. LE 16 ","no migration background","3119","0.889177370900038","0.878865641273481","0.899489100526595"
"Very low transfer dependency","2018","Couple + C. LE 16 ","direct migration background","1061","0.723592869315469","0.707150749267365","0.740034989363574"
"Very low transfer dependency","2018","Couple + C. LE 16 ","indirect migration background","354","0.854760135330883","0.821687416878097","0.887832853783669"
"Very low transfer dependency","2018","Couple + C. GT 16 ","no migration background","2285","0.964068421551714","0.956606662565468","0.97153018053796"
"Very low transfer dependency","2018","Couple + C. GT 16 ","direct migration background","377","0.825711872295178","0.794065296987015","0.857358447603341"
"Very low transfer dependency","2018","Couple + C. GT 16 ","indirect migration background","208","0.848911717891291","0.80369633368041","0.894127102102171"
"Very low transfer dependency","2018","Couple + C. LE and GT 16","no migration background","1344","0.905618164303802","0.890935160486302","0.920301168121301"
"Very low transfer dependency","2018","Couple + C. LE and GT 16","direct migration background","322","0.702599653292305","0.673773663491914","0.731425643092696"
"Very low transfer dependency","2018","Couple + C. LE and GT 16","indirect migration background","228","0.737180508242876","0.690393600798042","0.783967415687709"
"Low transfer dependency","2018","1-pers.-HH","no migration background","147","0.0393000086955664","0.0327811710707936","0.0458188463203392"
"Low transfer dependency","2018","1-pers.-HH","direct migration background","108","0.0519186564435771","0.039365816512959","0.0644714963741953"
"Low transfer dependency","2018","1-pers.-HH","indirect migration background","16","","",""
"Low transfer dependency","2018","(Married) couple without C. ","no migration background","137","0.0229261002237266","0.0193582752384441","0.0264939252090092"
"Low transfer dependency","2018","(Married) couple without C. ","direct migration background","66","0.0408984954306014","0.0291837495321335","0.0526132413290693"
"Low transfer dependency","2018","(Married) couple without C. ","indirect migration background","10","","",""
"Low transfer dependency","2018","Single parent ","no migration background","247","0.10383292542033","0.0895491479026851","0.118116702937975"
"Low transfer dependency","2018","Single parent ","direct migration background","54","0.138313675239744","0.110939903158261","0.165687447321227"
"Low transfer dependency","2018","Single parent ","indirect migration background","34","0.0908124828438859","0.0543069140585872","0.127318051629185"
"Low transfer dependency","2018","Couple + C. LE 16 ","no migration background","292","0.0807268089032867","0.0717782256655877","0.0896753921409857"
"Low transfer dependency","2018","Couple + C. LE 16 ","direct migration background","251","0.109609857041038","0.0981243272759429","0.121095386806133"
"Low transfer dependency","2018","Couple + C. LE 16 ","indirect migration background","49","0.0861170382051947","0.0597843813947909","0.112449695015599"
"Low transfer dependency","2018","Couple + C. GT 16 ","no migration background","58","0.0214192040319794","0.0156149134193629","0.0272234946445959"
"Low transfer dependency","2018","Couple + C. GT 16 ","direct migration background","54","0.10458499247002","0.0790564851761166","0.130113499763923"
"Low transfer dependency","2018","Couple + C. GT 16 ","indirect migration background","16","","",""
"Low transfer dependency","2018","Couple + C. LE and GT 16","no migration background","124","0.0695186486546972","0.0567453626413805","0.0822919346680138"
"Low transfer dependency","2018","Couple + C. LE and GT 16","direct migration background","75","0.09047003542419","0.0723807915534831","0.108559279294897"
"Low transfer dependency","2018","Couple + C. LE and GT 16","indirect migration background","52","0.12001805820347","0.0854743616092069","0.154561754797733"
"High transfer dependency","2018","1-pers.-HH","no migration background","115","0.0309231342201175","0.0251154791778734","0.0367307892623617"
"High transfer dependency","2018","1-pers.-HH","direct migration background","107","0.05615480290577","0.0431290958519639","0.0691805099595761"
"High transfer dependency","2018","1-pers.-HH","indirect migration background","15","","",""
"High transfer dependency","2018","(Married) couple without C. ","no migration background","65","0.00945818071119067","0.00715082286240036","0.011765538559981"
"High transfer dependency","2018","(Married) couple without C. ","direct migration background","71","0.0404988914422393","0.0288390880019387","0.0521586948825399"
"High transfer dependency","2018","(Married) couple without C. ","indirect migration background","8","","",""
"High transfer dependency","2018","Single parent ","no migration background","157","0.0561210790334794","0.0453439721494301","0.0668981859175287"
"High transfer dependency","2018","Single parent ","direct migration background","76","0.166258456095287","0.136737183254739","0.195779728935835"
"High transfer dependency","2018","Single parent ","indirect migration background","35","0.137278610334948","0.0935569815626986","0.181000239107198"
"High transfer dependency","2018","Couple + C. LE 16 ","no migration background","85","0.0183978655954455","0.0139834363536634","0.0228122948372276"
"High transfer dependency","2018","Couple + C. LE 16 ","direct migration background","224","0.0498364950953978","0.0418361453567424","0.0578368448340531"
"High transfer dependency","2018","Couple + C. LE 16 ","indirect migration background","23","","",""
"High transfer dependency","2018","Couple + C. GT 16 ","no migration background","35","0.0097655575266154","0.00582310315331176","0.013708011899919"
"High transfer dependency","2018","Couple + C. GT 16 ","direct migration background","40","0.0357879665541408","0.020291476667838","0.0512844564404435"
"High transfer dependency","2018","Couple + C. GT 16 ","indirect migration background","10","","",""
"High transfer dependency","2018","Couple + C. LE and GT 16","no migration background","30","0.0141754241670163","0.00823843862725093","0.0201124097067816"
"High transfer dependency","2018","Couple + C. LE and GT 16","direct migration background","102","0.0922182204129795","0.0739726003465278","0.110463840479431"
"High transfer dependency","2018","Couple + C. LE and GT 16","indirect migration background","47","0.0930401737966686","0.0621629735589544","0.123917374034383"
"Very high transfer dependency","2018","1-pers.-HH","no migration background","225","0.0536876350700062","0.0461256756722929","0.0612495944677194"
"Very high transfer dependency","2018","1-pers.-HH","direct migration background","545","0.229277983020734","0.20549383894369","0.253062127097779"
"Very high transfer dependency","2018","1-pers.-HH","indirect migration background","30","0.132354605427419","0.0868454316333715","0.177863779221467"
"Very high transfer dependency","2018","(Married) couple without C. ","no migration background","40","0.00530169412027749","0.00357057176014841","0.00703281648040657"
"Very high transfer dependency","2018","(Married) couple without C. ","direct migration background","137","0.0422338293095604","0.0303376665409687","0.0541299920781522"
"Very high transfer dependency","2018","(Married) couple without C. ","indirect migration background","3","","",""
"Very high transfer dependency","2018","Single parent ","no migration background","165","0.0890471642893681","0.0757107513843562","0.10238357719438"
