"ple0008","year","pgisced97","sampreg","n","percent","lower_confidence","upper_confidence","value"
"Good","2018","inadequately","East Germany","87","0.295061496485247","0.241641855883866","0.348481137086628","2"
"Good","2018","general elemantary","West Germany","998","0.30606340309163","0.289599589485293","0.322527216697967","2"
"Good","2018","general elemantary","East Germany","156","0.285502957940741","0.246683278675839","0.324322637205643","2"
"Good","2018","middle vocational","West Germany","3391","0.341608209120936","0.332000060320821","0.351216357921051","2"
"Good","2018","middle vocational","East Germany","1090","0.393839235417163","0.375957407205105","0.41172106362922","2"
"Good","2018","vocational + Abi","West Germany","798","0.4013176692366","0.379160640170262","0.423474698302939","2"
"Good","2018","vocational + Abi","East Germany","164","0.54243636983828","0.488846932395604","0.596025807280956","2"
"Good","2018","higher vocational","West Germany","423","0.391027684561005","0.361706615221323","0.420348753900687","2"
"Good","2018","higher vocational","East Germany","157","0.403860181417955","0.355162826649118","0.452557536186792","2"
"Good","2018","higher education","West Germany","2524","0.443610238341936","0.430535033430462","0.45668544325341","2"
"Good","2018","higher education","East Germany","647","0.416900775431351","0.391941334231624","0.441860216631078","2"
"Less good","2018","in school","West Germany","13","","","","4"
"Less good","2018","in school","East Germany","2","","","","4"
"Less good","2018","inadequately","West Germany","214","0.210549938703177","0.191890940777826","0.229208936628528","4"
"Less good","2018","inadequately","East Germany","29","","","","4"
"Less good","2018","general elemantary","West Germany","440","0.191122442047188","0.177076137535822","0.205168746558553","4"
"Less good","2018","general elemantary","East Germany","88","0.244796946286986","0.207841258801624","0.281752633772349","4"
"Less good","2018","middle vocational","West Germany","1374","0.162565684990168","0.155090478687889","0.170040891292446","4"
"Less good","2018","middle vocational","East Germany","427","0.145791815770374","0.132876442746697","0.158707188794051","4"
"Less good","2018","vocational + Abi","West Germany","235","0.138117130330133","0.122520992518169","0.153713268142098","4"
"Less good","2018","vocational + Abi","East Germany","34","0.0881716344810443","0.0576716201009214","0.118671648861167","4"
"Less good","2018","higher vocational","West Germany","143","0.147542169178595","0.126232740238093","0.168851598119097","4"
"Less good","2018","higher vocational","East Germany","49","0.154085059209043","0.118254020336597","0.189916098081488","4"
"Less good","2018","higher education","West Germany","539","0.10628615766919","0.0981747588667822","0.114397556471598","4"
"Less good","2018","higher education","East Germany","169","0.125400148860425","0.108635247590925","0.142165050129925","4"
"Poor","2018","in school","West Germany","4","","","","5"
"Poor","2018","in school","East Germany","1","","","","5"
"Poor","2018","inadequately","West Germany","88","0.0896956432624714","0.0766180625108047","0.102773224014138","5"
"Poor","2018","inadequately","East Germany","8","","","","5"
"Poor","2018","general elemantary","West Germany","141","0.056724533280298","0.048460927734083","0.064988138826513","5"
"Poor","2018","general elemantary","East Germany","24","","","","5"
"Poor","2018","middle vocational","West Germany","340","0.040890064156684","0.0368779206510312","0.0449022076623367","5"
"Poor","2018","middle vocational","East Germany","134","0.0491348211765119","0.041224161900088","0.0570454804529358","5"
"Poor","2018","vocational + Abi","West Germany","41","0.0292868340356484","0.0216651517762434","0.0369085162950535","5"
"Poor","2018","vocational + Abi","East Germany","5","","","","5"
"Poor","2018","higher vocational","West Germany","29","","","","5"
"Poor","2018","higher vocational","East Germany","17","","","","5"
"Poor","2018","higher education","West Germany","82","0.0178202515148288","0.0143383974810235","0.0213021055486341","5"
"Poor","2018","higher education","East Germany","43","0.0257801083448678","0.0177574529099907","0.0338027637797448","5"
"Satisfactory","2018","in school","West Germany","46","0.116431598644008","0.0801972581162756","0.15266593917174","3"
"Satisfactory","2018","in school","East Germany","11","","","","3"
"Satisfactory","2018","inadequately","West Germany","398","0.267103320704016","0.246854047218015","0.287352594190018","3"
"Satisfactory","2018","inadequately","East Germany","68","0.377073531645014","0.320305937102935","0.433841126187093","3"
"Satisfactory","2018","general elemantary","West Germany","872","0.350951976685225","0.333901869816772","0.368002083553679","3"
"Satisfactory","2018","general elemantary","East Germany","151","0.281837380495288","0.243168899316315","0.320505861674261","3"
"Satisfactory","2018","middle vocational","West Germany","3136","0.366692555289295","0.356929365978632","0.376455744599958","3"
"Satisfactory","2018","middle vocational","East Germany","1008","0.358600864356091","0.341048793287257","0.376152935424925","3"
"Satisfactory","2018","vocational + Abi","West Germany","551","0.315636581816122","0.294627540963554","0.336645622668691","3"
"Satisfactory","2018","vocational + Abi","East Germany","89","0.268636593569934","0.220957471673557","0.316315715466312","3"
"Satisfactory","2018","higher vocational","West Germany","400","0.363598127938239","0.334694402672438","0.392501853204041","3"
"Satisfactory","2018","higher vocational","East Germany","151","0.326447943411412","0.279909876548439","0.372986010274385","3"
"Satisfactory","2018","higher education","West Germany","1445","0.288010779719415","0.276092893386135","0.299928666052696","3"
"Satisfactory","2018","higher education","East Germany","459","0.316929725679251","0.293375900079235","0.340483551279267","3"
"Very good","2018","in school","West Germany","120","0.393131434909521","0.337951516991982","0.44831135282706","1"
"Very good","2018","in school","East Germany","18","","","","1"
"Very good","2018","inadequately","West Germany","616","0.152207396027516","0.13576704390294","0.168647748152091","1"
"Very good","2018","inadequately","East Germany","88","0.157504845515676","0.114837095617488","0.200172595413864","1"
"Very good","2018","general elemantary","West Germany","559","0.0951376448956588","0.0846559309869092","0.105619358804408","1"
"Very good","2018","general elemantary","East Germany","101","0.132001731998209","0.102908252596243","0.161095211400176","1"
"Very good","2018","middle vocational","West Germany","1118","0.0882434864429174","0.0824968445582871","0.0939901283275476","1"
"Very good","2018","middle vocational","East Germany","209","0.0526332632798606","0.0444608987127928","0.0608056278469284","1"
"Very good","2018","vocational + Abi","West Germany","255","0.115641784581496","0.1011860333372","0.130097535825791","1"
"Very good","2018","vocational + Abi","East Germany","40","0.0952733075623517","0.0636924897437702","0.126854125380933","1"
"Very good","2018","higher vocational","West Germany","69","0.0656439298182153","0.0507629759968131","0.0805248836396175","1"
"Very good","2018","higher vocational","East Germany","16","","","","1"
"Very good","2018","higher education","West Germany","956","0.14427257275463","0.135025212593875","0.153519932915384","1"
"Very good","2018","higher education","East Germany","181","0.114989241684105","0.0988400736067098","0.131138409761501","1"
"Good","2019","higher vocational","West Germany","512","0.423570364782846","0.395933750237788","0.451206979327905","2"
"Good","2019","higher vocational","East Germany","191","0.376322123361257","0.331106466850953","0.421537779871561","2"
"Good","2019","in school","West Germany","131","0.464996974880711","0.406575534814889","0.523418414946533","2"
"Good","2019","in school","East Germany","27","","","","2"
"Good","2019","inadequately","West Germany","515","0.230493378101135","0.210160217330894","0.250826538871376","2"
"Good","2019","inadequately","East Germany","79","0.22352635933728","0.170374333680108","0.276678384994453","2"
"Good","2019","general elemantary","West Germany","947","0.327978143067783","0.310282803627655","0.34567348250791","2"
"Good","2019","general elemantary","East Germany","184","0.380058016930842","0.336033953675788","0.424082080185896","2"
"Good","2019","middle vocational","West Germany","3368","0.355902052091007","0.346017005894014","0.365787098288001","2"
"Good","2019","middle vocational","East Germany","1008","0.380725206625684","0.362389535429288","0.39906087782208","2"
"Good","2019","vocational + Abi","West Germany","853","0.400762692334969","0.378848398859537","0.422676985810401","2"
"Good","2019","vocational + Abi","East Germany","158","0.499123803466681","0.445340386955749","0.552907219977614","2"
"Good","2019","higher education","West Germany","2754","0.466904049139466","0.454208133385763","0.47959996489317","2"
"Good","2019","higher education","East Germany","757","0.41015616490725","0.386608154015351","0.433704175799148","2"
"Less good","2019","higher vocational","West Germany","143","0.119732972371113","0.101575181622336","0.13789076311989","4"
"Less good","2019","in school","West Germany","8","","","","4"
"Less good","2019","in school","East Germany","3","","","","4"
"Less good","2019","inadequately","West Germany","220","0.248066980202045","0.227215180451999","0.268918779952091","4"
"Less good","2019","inadequately","East Germany","36","0.222098793041145","0.169068086737613","0.275129499344677","4"
"Less good","2019","general elemantary","West Germany","420","0.19896813915953","0.183920741035099","0.21401553728396","4"
"Less good","2019","general elemantary","East Germany","74","0.183010905928777","0.147940865562647","0.218080946294906","4"
"Less good","2019","middle vocational","West Germany","1276","0.160029463746835","0.152459923529908","0.167599003963762","4"
"Less good","2019","middle vocational","East Germany","413","0.162565472830866","0.14863265744938","0.176498288212352","4"
"Less good","2019","vocational + Abi","West Germany","238","0.164061250199838","0.147500704418505","0.180621795981172","4"
"Less good","2019","vocational + Abi","East Germany","36","0.11965060790955","0.0847394672984586","0.154561748520641","4"
