"plb0037_h","year","bula_h","education","n","percent","lower_confidence","upper_confidence"
"Limited","1995","North Rhine-Westphalia","college entrance qualification","59","0.190963185100457","0.14524932571469","0.236677044486225"
"Limited","1995","North Rhine-Westphalia","Other degree","12","","",""
"Limited","1995","North Rhine-Westphalia","no degree/no degree yet","4","","",""
"Limited","1995","Hesse","lower secondary degree","18","","",""
"Limited","1995","Hesse","secondary school degree","16","","",""
"Limited","1995","Hesse","college entrance qualification","11","","",""
"Limited","1995","Hesse","Other degree","5","","",""
"Limited","1995","Hesse","no degree/no degree yet","","","",""
"Limited","1995","Rhineland-Palatinate,Saarland","lower secondary degree","16","","",""
"Limited","1995","Rhineland-Palatinate,Saarland","secondary school degree","7","","",""
"Limited","1995","Rhineland-Palatinate,Saarland","college entrance qualification","5","","",""
"Limited","1995","Rhineland-Palatinate,Saarland","Other degree","11","","",""
"Limited","1995","Rhineland-Palatinate,Saarland","no degree/no degree yet","","","",""
"Limited","1995","Baden-Württemberg","lower secondary degree","44","0.0929555121723026","0.0643564121705361","0.121554612174069"
"Limited","1995","Baden-Württemberg","secondary school degree","17","","",""
"Limited","1995","Baden-Württemberg","college entrance qualification","23","","",""
"Limited","1995","Baden-Württemberg","Other degree","16","","",""
"Limited","1995","Baden-Württemberg","no degree/no degree yet","9","","",""
"Limited","1995","Bavaria","lower secondary degree","48","0.134223898394646","0.100775189092966","0.167672607696326"
"Limited","1995","Bavaria","secondary school degree","20","","",""
"Limited","1995","Bavaria","college entrance qualification","16","","",""
"Limited","1995","Bavaria","Other degree","9","","",""
"Limited","1995","Bavaria","no degree/no degree yet","5","","",""
"Limited","1995","Berlin","lower secondary degree","3","","",""
"Limited","1995","Berlin","secondary school degree","15","","",""
"Limited","1995","Berlin","college entrance qualification","11","","",""
"Limited","1995","Berlin","Other degree","3","","",""
"Limited","1995","Berlin","no degree/no degree yet","","","",""
"Limited","1995","Brandenburg","lower secondary degree","12","","",""
"Limited","1995","Brandenburg","secondary school degree","33","0.132404129249402","0.0858945393353132","0.178913719163491"
"Limited","1995","Brandenburg","college entrance qualification","8","","",""
"Limited","1995","Brandenburg","Other degree","3","","",""
"Limited","1995","Brandenburg","no degree/no degree yet","","","",""
"Limited","1995","Mecklenburg-Western Pomerania","lower secondary degree","7","","",""
"Limited","1995","Mecklenburg-Western Pomerania","secondary school degree","22","","",""
"Limited","1995","Mecklenburg-Western Pomerania","college entrance qualification","10","","",""
"Limited","1995","Mecklenburg-Western Pomerania","Other degree","2","","",""
"Limited","1995","Mecklenburg-Western Pomerania","no degree/no degree yet","","","",""
"Limited","1995","Saxony","lower secondary degree","29","","",""
"Limited","1995","Saxony","secondary school degree","44","0.120760641651798","0.0868166645097715","0.154704618793825"
"Limited","1995","Saxony","college entrance qualification","20","","",""
"Limited","1995","Saxony","Other degree","","","",""
"Limited","1995","Saxony","no degree/no degree yet","","","",""
"Limited","1995","Saxony-Anhalt","lower secondary degree","25","","",""
"Limited","1995","Saxony-Anhalt","secondary school degree","27","","",""
"Limited","1995","Saxony-Anhalt","college entrance qualification","14","","",""
"Limited","1995","Saxony-Anhalt","Other degree","2","","",""
"Limited","1995","Saxony-Anhalt","no degree/no degree yet","1","","",""
"Limited","1995","Thuringia","lower secondary degree","13","","",""
"Limited","1995","Thuringia","secondary school degree","35","0.17713402448928","0.126220077858879","0.228047971119681"
"Limited","1995","Thuringia","college entrance qualification","10","","",""
"Limited","1995","Thuringia","Other degree","1","","",""
"Limited","1995","Thuringia","no degree/no degree yet","1","","",""
"Permanent","1996","Schleswig-Holstein","lower secondary degree","61","0.868734651422648","0.790186216331006","0.947283086514291"
"Permanent","1996","Schleswig-Holstein","secondary school degree","41","0.843920574808951","0.743323186706488","0.944517962911413"
"Permanent","1996","Schleswig-Holstein","college entrance qualification","19","","",""
"Permanent","1996","Schleswig-Holstein","Other degree","4","","",""
"Permanent","1996","Schleswig-Holstein","no degree/no degree yet","3","","",""
"Permanent","1996","Hamburg","lower secondary degree","22","","",""
"Permanent","1996","Hamburg","secondary school degree","17","","",""
"Permanent","1996","Hamburg","college entrance qualification","13","","",""
"Permanent","1996","Hamburg","Other degree","7","","",""
"Permanent","1996","Hamburg","no degree/no degree yet","3","","",""
"Permanent","1996","Lower Saxony","lower secondary degree","185","0.93876235713563","0.905449750312198","0.972074963959063"
"Permanent","1996","Lower Saxony","secondary school degree","146","0.884979316742993","0.836445038127508","0.933513595358478"
"Permanent","1996","Lower Saxony","college entrance qualification","83","0.865494345105708","0.798284501823018","0.932704188388398"
"Permanent","1996","Lower Saxony","Other degree","49","0.956019375430721","0.900814911175706","1.01122383968574"
"Permanent","1996","Lower Saxony","no degree/no degree yet","15","","",""
"Permanent","1996","Bremen","lower secondary degree","13","","",""
"Permanent","1996","Bremen","secondary school degree","7","","",""
"Permanent","1996","Bremen","college entrance qualification","7","","",""
"Permanent","1996","Bremen","Other degree","3","","",""
"Permanent","1996","Bremen","no degree/no degree yet","1","","",""
"Permanent","1996","North Rhine-Westphalia","lower secondary degree","451","0.924665974150538","0.901508784897109","0.947823163403966"
"Permanent","1996","North Rhine-Westphalia","secondary school degree","288","0.901688039747854","0.869218348256716","0.934157731238992"
"Permanent","1996","North Rhine-Westphalia","college entrance qualification","232","0.83247132316039","0.788884746835826","0.876057899484955"
"Permanent","1996","North Rhine-Westphalia","Other degree","126","0.874136967915036","0.819580938183949","0.928692997646123"
"Permanent","1996","North Rhine-Westphalia","no degree/no degree yet","62","0.973357371348832","0.933904119854111","1.01281062284355"
"Permanent","1996","Hesse","lower secondary degree","156","0.934720653844583","0.897367930810269","0.972073376878897"
"Permanent","1996","Hesse","secondary school degree","102","0.936216229426068","0.890129128453444","0.982303330398693"
"Permanent","1996","Hesse","college entrance qualification","84","0.911031776279491","0.853170122910146","0.968893429648836"
"Permanent","1996","Hesse","Other degree","63","0.936992202751326","0.877923620165355","0.996060785337297"
"Permanent","1996","Hesse","no degree/no degree yet","33","0.933125474683398","0.84915840221331","1.01709254715349"
"Permanent","1996","Rhineland-Palatinate,Saarland","lower secondary degree","157","0.897605814219207","0.852816724701641","0.942394903736773"
"Permanent","1996","Rhineland-Palatinate,Saarland","secondary school degree","61","0.918476913389194","0.853438780639005","0.983515046139383"
"Permanent","1996","Rhineland-Palatinate,Saarland","college entrance qualification","42","0.934566447075553","0.863868873970269","1.00526402018084"
"Permanent","1996","Rhineland-Palatinate,Saarland","Other degree","43","0.830992133126046","0.728139617271126","0.933844648980966"
"Permanent","1996","Rhineland-Palatinate,Saarland","no degree/no degree yet","7","","",""
"Permanent","1996","Baden-Württemberg","lower secondary degree","329","0.905967359000252","0.876065159087278","0.935869558913225"
"Permanent","1996","Baden-Württemberg","secondary school degree","153","0.914295667469448","0.872461745023958","0.956129589914937"
"Permanent","1996","Baden-Württemberg","college entrance qualification","111","0.859286822616242","0.799512746033065","0.91906089919942"
"Permanent","1996","Baden-Württemberg","Other degree","139","0.948357395118561","0.912336526812819","0.984378263424303"
"Permanent","1996","Baden-Württemberg","no degree/no degree yet","64","0.689875152015382","0.583034783730467","0.796715520300297"
"Permanent","1996","Bavaria","lower secondary degree","353","0.878946070756393","0.846940011645664","0.910952129867123"
"Permanent","1996","Bavaria","secondary school degree","194","0.897284676478342","0.857077018375736","0.937492334580949"
"Permanent","1996","Bavaria","college entrance qualification","126","0.90167962495642","0.85182152789122","0.95153772202162"
"Permanent","1996","Bavaria","Other degree","94","0.874753531476071","0.810518254367547","0.938988808584594"
"Permanent","1996","Bavaria","no degree/no degree yet","25","","",""
"Permanent","1996","Berlin","lower secondary degree","57","0.952413846815743","0.898546496269202","1.00628119736228"
"Permanent","1996","Berlin","secondary school degree","110","0.941135077214881","0.8990225080246","0.983247646405163"
"Permanent","1996","Berlin","college entrance qualification","58","0.890015018493046","0.813954939284378","0.966075097701715"
"Permanent","1996","Berlin","Other degree","19","","",""
"Permanent","1996","Berlin","no degree/no degree yet","2","","",""
"Permanent","1996","Brandenburg","lower secondary degree","44","0.873730855144252","0.783452450628296","0.964009259660208"
"Permanent","1996","Brandenburg","secondary school degree","172","0.840062340872309","0.789262281608362","0.890862400136256"
"Permanent","1996","Brandenburg","college entrance qualification","44","0.893612108940748","0.808990042691044","0.978234175190453"
"Permanent","1996","Brandenburg","Other degree","5","","",""
"Permanent","1996","Brandenburg","no degree/no degree yet","","","",""
"Permanent","1996","Mecklenburg-Western Pomerania","lower secondary degree","28","","",""
"Permanent","1996","Mecklenburg-Western Pomerania","secondary school degree","113","0.864868880056318","0.806769018992245","0.922968741120391"
"Permanent","1996","Mecklenburg-Western Pomerania","college entrance qualification","29","","",""
"Permanent","1996","Mecklenburg-Western Pomerania","Other degree","1","","",""
"Permanent","1996","Mecklenburg-Western Pomerania","no degree/no degree yet","","","",""
"Permanent","1996","Saxony","lower secondary degree","106","0.807396394817266","0.738812548191952","0.87598024144258"
"Permanent","1996","Saxony","secondary school degree","310","0.867628150055189","0.832473836729321","0.902782463381056"
"Permanent","1996","Saxony","college entrance qualification","84","0.745419361703816","0.662490027547924","0.828348695859709"
"Permanent","1996","Saxony","Other degree","1","","",""
"Permanent","1996","Saxony","no degree/no degree yet","2","","",""
"Permanent","1996","Saxony-Anhalt","lower secondary degree","63","0.697036369712548","0.601023439836649","0.793049299588448"
"Permanent","1996","Saxony-Anhalt","secondary school degree","175","0.893949372548773","0.8515935465815","0.936305198516047"
"Permanent","1996","Saxony-Anhalt","college entrance qualification","47","0.732985456528282","0.621044863578183","0.844926049478381"
"Permanent","1996","Saxony-Anhalt","Other degree","3","","",""
"Permanent","1996","Saxony-Anhalt","no degree/no degree yet","","","",""
"Permanent","1996","Thuringia","lower secondary degree","66","0.84576063587416","0.768522853665615","0.922998418082706"
"Permanent","1996","Thuringia","secondary school degree","187","0.872901436742108","0.828170168251493","0.917632705232723"
"Permanent","1996","Thuringia","college entrance qualification","34","0.862074296796085","0.761326215058876","0.962822378533294"
"Permanent","1996","Thuringia","Other degree","1","","",""
