"plb0037_h","year","bula_h","pgisced97","n","percent","lower_confidence","upper_confidence","value"
"Limited","2013","Saxony-Anhalt","vocational + Abi","5","","","","2"
"Limited","2013","Saxony-Anhalt","higher vocational","2","","","","2"
"Limited","2013","Saxony-Anhalt","higher education","15","","","","2"
"Limited","2013","Thuringia","in school","1","","","","2"
"Limited","2013","Thuringia","inadequately","2","","","","2"
"Limited","2013","Thuringia","general elemantary","11","","","","2"
"Limited","2013","Thuringia","middle vocational","45","0.169697365528224","0.126935367070483","0.212459363985965","2"
"Limited","2013","Thuringia","vocational + Abi","5","","","","2"
"Limited","2013","Thuringia","higher vocational","4","","","","2"
"Limited","2013","Thuringia","higher education","19","","","","2"
"Permanent","2013","Berlin","vocational + Abi","38","0.783185915520318","0.673278399923912","0.893093431116724","1"
"Permanent","2013","Berlin","higher vocational","29","","","","1"
"Permanent","2013","Berlin","higher education","180","0.805853751852878","0.753704921577819","0.858002582127937","1"
"Permanent","2013","Brandenburg","in school","2","","","","1"
"Permanent","2013","Brandenburg","inadequately","","","","","1"
"Permanent","2013","Brandenburg","general elemantary","11","","","","1"
"Permanent","2013","Schleswig-Holstein","in school","2","","","","1"
"Permanent","2013","Schleswig-Holstein","inadequately","2","","","","1"
"Permanent","2013","Schleswig-Holstein","general elemantary","29","","","","1"
"Permanent","2013","Schleswig-Holstein","middle vocational","237","0.8568643904229","0.81584407753424","0.89788470331156","1"
"Permanent","2013","Schleswig-Holstein","vocational + Abi","53","0.880066214877607","0.799841854911789","0.960290574843425","1"
"Permanent","2013","Bremen","middle vocational","40","0.799898212410432","0.689004751898905","0.910791672921958","1"
"Permanent","2013","Bremen","vocational + Abi","8","","","","1"
"Permanent","2013","Bremen","higher vocational","2","","","","1"
"Permanent","2013","Bremen","higher education","27","","","","1"
"Permanent","2013","North Rhine-Westphalia","in school","14","","","","1"
"Permanent","2013","North Rhine-Westphalia","inadequately","45","0.71168428474643","0.600706526046749","0.822662043446111","1"
"Permanent","2013","North Rhine-Westphalia","general elemantary","259","0.622911257674165","0.57605559833385","0.669766917014479","1"
"Permanent","2013","North Rhine-Westphalia","middle vocational","1174","0.848298881639618","0.829426696151762","0.867171067127475","1"
"Permanent","2013","North Rhine-Westphalia","vocational + Abi","404","0.902323652921957","0.875369169796485","0.92927813604743","1"
"Permanent","2013","North Rhine-Westphalia","higher vocational","164","0.98119097978261","0.96088875052096","1.00149320904426","1"
"Permanent","2013","North Rhine-Westphalia","higher education","674","0.83082334286192","0.804844029874985","0.856802655848855","1"
"Permanent","2013","Hesse","in school","1","","","","1"
"Permanent","2013","Hesse","inadequately","14","","","","1"
"Permanent","2013","Hesse","general elemantary","75","0.647867796868983","0.561688458411672","0.734047135326295","1"
"Permanent","2013","Hesse","middle vocational","409","0.853468698608615","0.822092727077097","0.884844670140132","1"
"Permanent","2013","Hesse","vocational + Abi","107","0.832697647708578","0.769264397703039","0.896130897714117","1"
"Permanent","2013","Hesse","higher vocational","54","0.959545190534942","0.909271602532563","1.00981877853732","1"
"Permanent","2013","Hesse","higher education","301","0.80120556262369","0.760206729998186","0.842204395249193","1"
"Permanent","2013","Rhineland-Palatinate,Saarland","in school","3","","","","1"
"Permanent","2013","Baden-Württemberg","vocational + Abi","183","0.882235235247409","0.837894799581439","0.926575670913379","1"
"Permanent","2013","Baden-Württemberg","higher vocational","145","0.936775670576904","0.898086785512272","0.975464555641535","1"
"Permanent","2013","Brandenburg","middle vocational","215","0.848017584163292","0.804793653816636","0.891241514509947","1"
"Permanent","2013","Brandenburg","vocational + Abi","38","0.735724348581858","0.615875860473738","0.855572836689977","1"
"Permanent","2013","Brandenburg","higher vocational","29","","","","1"
"Permanent","2013","Brandenburg","higher education","126","0.966018019048641","0.935454865276464","0.996581172820818","1"
"Permanent","2013","Mecklenburg-Western Pomerania","in school","","","","","1"
"Permanent","2013","Mecklenburg-Western Pomerania","inadequately","1","","","","1"
"Permanent","2013","Mecklenburg-Western Pomerania","general elemantary","3","","","","1"
"Permanent","2013","Mecklenburg-Western Pomerania","middle vocational","122","0.722682357493118","0.655188039265428","0.790176675720807","1"
"Permanent","2013","Mecklenburg-Western Pomerania","vocational + Abi","17","","","","1"
"Permanent","2013","Mecklenburg-Western Pomerania","higher vocational","18","","","","1"
"Permanent","2013","Mecklenburg-Western Pomerania","higher education","64","0.917271433389795","0.854507678859769","0.980035187919821","1"
"Permanent","2013","Saxony","in school","","","","","1"
"Permanent","2013","Saxony","inadequately","","","","","1"
"Permanent","2013","Hamburg","vocational + Abi","34","0.832493139038336","0.7167687952235","0.948217482853172","1"
"Permanent","2013","Hamburg","higher vocational","9","","","","1"
"Permanent","2013","Hamburg","higher education","79","0.910846548421286","0.853239469575327","0.968453627267246","1"
"Permanent","2013","Lower Saxony","in school","6","","","","1"
"Permanent","2013","Lower Saxony","inadequately","15","","","","1"
"Permanent","2013","Lower Saxony","general elemantary","106","0.546866445053098","0.474939282301815","0.618793607804381","1"
"Permanent","2013","Baden-Württemberg","in school","4","","","","1"
"Permanent","2013","Baden-Württemberg","inadequately","26","","","","1"
"Permanent","2013","Baden-Württemberg","general elemantary","161","0.681854323865655","0.625349353775899","0.73835929395541","1"
"Permanent","2013","Baden-Württemberg","middle vocational","811","0.842463185009043","0.819272668657459","0.865653701360627","1"
"Permanent","2013","Baden-Württemberg","higher education","481","0.902572659082618","0.877812478762736","0.927332839402499","1"
"Permanent","2013","Bavaria","in school","5","","","","1"
"Permanent","2013","Bavaria","inadequately","31","0.884454621728841","0.78281328689565","0.986095956562032","1"
"Permanent","2013","Bavaria","general elemantary","168","0.803302757191163","0.754028866967486","0.85257664741484","1"
"Permanent","2013","Bavaria","middle vocational","1221","0.911779366662886","0.896815683173888","0.926743050151883","1"
"Permanent","2013","Bavaria","vocational + Abi","201","0.85873498049711","0.812918840433173","0.904551120561047","1"
"Permanent","2013","Bavaria","higher vocational","158","0.854566322922281","0.801415484691608","0.907717161152954","1"
"Permanent","2013","Bavaria","higher education","518","0.841487305932735","0.812385079746695","0.870589532118775","1"
"Permanent","2013","Berlin","in school","","","","","1"
"Permanent","2013","Berlin","inadequately","1","","","","1"
"Permanent","2013","Berlin","general elemantary","19","","","","1"
"Permanent","2013","Berlin","middle vocational","154","0.734485632273388","0.673283189144172","0.795688075402604","1"
"Permanent","2013","Saxony-Anhalt","in school","","","","","1"
"Permanent","2013","Saxony-Anhalt","inadequately","2","","","","1"
"Permanent","2013","Saxony-Anhalt","general elemantary","13","","","","1"
"Permanent","2013","Saxony-Anhalt","middle vocational","262","0.912288766717487","0.880225610626562","0.944351922808413","1"
"Permanent","2013","Saxony-Anhalt","vocational + Abi","30","0.851174717849421","0.733261692105859","0.969087743592983","1"
"Permanent","2013","Saxony-Anhalt","higher vocational","36","0.991522451234544","0.962372172134954","1.02067273033413","1"
"Permanent","2013","Saxony-Anhalt","higher education","109","0.858943713652626","0.797678235956888","0.920209191348364","1"
"Permanent","2013","Thuringia","in school","","","","","1"
"Permanent","2013","Thuringia","inadequately","2","","","","1"
"Permanent","2013","Thuringia","general elemantary","7","","","","1"
"Permanent","2013","Thuringia","middle vocational","251","0.830302634471776","0.787540636014035","0.873064632929517","1"
"Permanent","2013","Thuringia","vocational + Abi","29","","","","1"
"Permanent","2013","Thuringia","higher vocational","31","0.693744479028996","0.541038584239507","0.846450373818485","1"
"Permanent","2013","Thuringia","higher education","128","0.884936269330723","0.833352313174906","0.936520225486541","1"
"Permanent","2013","Schleswig-Holstein","higher vocational","27","","","","1"
"Permanent","2013","Schleswig-Holstein","higher education","92","0.782617019967749","0.705184702876266","0.860049337059232","1"
"Permanent","2013","Hamburg","in school","2","","","","1"
"Permanent","2013","Hamburg","inadequately","1","","","","1"
"Permanent","2013","Hamburg","general elemantary","22","","","","1"
"Permanent","2013","Hamburg","middle vocational","97","0.845876427824941","0.779596250788373","0.912156604861509","1"
"Permanent","2013","Lower Saxony","middle vocational","637","0.858437451084127","0.833555127526295","0.88331977464196","1"
"Permanent","2013","Lower Saxony","vocational + Abi","122","0.902108354932332","0.852883296633025","0.951333413231638","1"
"Permanent","2013","Lower Saxony","higher vocational","79","0.928873890049678","0.874231267590433","0.983516512508924","1"
"Permanent","2013","Lower Saxony","higher education","276","0.830956350187662","0.789956326197487","0.871956374177838","1"
"Permanent","2013","Bremen","in school","","","","","1"
"Permanent","2013","Bremen","inadequately","1","","","","1"
"Permanent","2013","Bremen","general elemantary","7","","","","1"
"Permanent","2013","Rhineland-Palatinate,Saarland","inadequately","10","","","","1"
"Permanent","2013","Rhineland-Palatinate,Saarland","general elemantary","78","0.630054061720302","0.54541884237754","0.714689281063064","1"
"Permanent","2013","Rhineland-Palatinate,Saarland","middle vocational","383","0.836791002842228","0.803019551554671","0.870562454129786","1"
"Permanent","2013","Rhineland-Palatinate,Saarland","vocational + Abi","83","0.869455352215652","0.800612737743939","0.938297966687365","1"
"Permanent","2013","Rhineland-Palatinate,Saarland","higher vocational","59","0.934136375507346","0.873366820079569","0.994905930935124","1"
"Permanent","2013","Rhineland-Palatinate,Saarland","higher education","156","0.896494258022711","0.851362209718989","0.941626306326433","1"
"Permanent","2013","Saxony","general elemantary","18","","","","1"
"Permanent","2013","Saxony","middle vocational","438","0.876785978921598","0.848119175683989","0.905452782159207","1"
"Permanent","2013","Saxony","vocational + Abi","46","0.814748212800805","0.710155104947393","0.919341320654216","1"
"Permanent","2013","Saxony","higher vocational","62","0.938121122549504","0.879548848830906","0.996693396268102","1"
"Permanent","2013","Saxony","higher education","231","0.808397292570621","0.761712007672335","0.855082577468908","1"
"Limited","2014","Schleswig-Holstein","in school","","","","","2"
"Limited","2014","Schleswig-Holstein","inadequately","1","","","","2"
"Limited","2014","Schleswig-Holstein","general elemantary","13","","","","2"
"Limited","2014","Schleswig-Holstein","middle vocational","30","0.096918644850566","0.0599487988079377","0.133888490893194","2"
"Limited","2014","Schleswig-Holstein","vocational + Abi","8","","","","2"
"Limited","2014","Schleswig-Holstein","higher vocational","","","","","2"
"Limited","2014","Schleswig-Holstein","higher education","13","","","","2"
"Limited","2014","Hamburg","in school","","","","","2"
"Limited","2014","Hamburg","inadequately","","","","","2"
"Limited","2014","Hamburg","general elemantary","4","","","","2"
"Limited","2014","Hamburg","middle vocational","15","","","","2"
"Limited","2014","Hamburg","vocational + Abi","3","","","","2"
"Limited","2014","Hamburg","higher vocational","1","","","","2"
"Limited","2014","Hamburg","higher education","10","","","","2"
"Limited","2014","Lower Saxony","in school","3","","","","2"
"Limited","2014","Lower Saxony","inadequately","6","","","","2"
"Limited","2014","Lower Saxony","general elemantary","65","0.540502042771252","0.457654209791083","0.623349875751422","2"
"Limited","2014","Lower Saxony","middle vocational","95","0.137812903264496","0.11175081837759","0.163874988151402","2"
"Limited","2014","Lower Saxony","vocational + Abi","18","","","","2"
"Limited","2014","Lower Saxony","higher vocational","4","","","","2"
"Limited","2014","Lower Saxony","higher education","39","0.148885680873382","0.108536668297236","0.189234693449529","2"
"Limited","2014","Bremen","in school","","","","","2"
