"hlf0001_h","year","age_gr","bula_h","n","percent","lower_confidence","upper_confidence"
"Owner","2013","16-34 y.","Berlin","26","","",""
"Owner","2013","16-34 y.","Brandenburg","63","0.280154932673119","0.223101961571808","0.337207903774429"
"Owner","2013","16-34 y.","Mecklenburg-Western Pomerania","27","","",""
"Owner","2013","16-34 y.","Saxony","122","0.31009714347739","0.266977038374925","0.353217248579855"
"Owner","2013","16-34 y.","Saxony-Anhalt","74","0.30823797200213","0.252217177184649","0.364258766819611"
"Owner","2013","16-34 y.","Thuringia","90","0.337753992134937","0.277919392404525","0.39758859186535"
"Owner","2013","35-65 y.","Schleswig-Holstein","318","0.65161704748261","0.613493164099985","0.689740930865236"
"Owner","2013","35-65 y.","Hamburg","76","0.283808417087384","0.23218562111881","0.335431213055959"
"Owner","2013","35-65 y.","Lower Saxony","966","0.615448829662967","0.592053114861346","0.638844544464587"
"Owner","2013","35-65 y.","Bremen","54","0.400173520461788","0.31595387559267","0.484393165330907"
"Owner","2013","35-65 y.","North Rhine-Westphalia","1804","0.524365560973254","0.508260833791046","0.540470288155462"
"Owner","2013","35-65 y.","Hesse","681","0.523983580413663","0.49740155603149","0.550565604795837"
"Owner","2013","35-65 y.","Rhineland-Palatinate,Saarland","627","0.629109157364823","0.599552149348077","0.658666165381569"
"Owner","2013","35-65 y.","Baden-Württemberg","1272","0.57509918257216","0.554531536121712","0.595666829022607"
"Owner","2013","35-65 y.","Bavaria","1565","0.575541580780602","0.557420966849483","0.593662194711721"
"Owner","2013","35-65 y.","Berlin","137","0.214907542257711","0.183378518448092","0.246436566067331"
"Owner","2013","35-65 y.","Brandenburg","315","0.542664094288516","0.504657468350707","0.580670720226325"
"Owner","2013","35-65 y.","Mecklenburg-Western Pomerania","154","0.425665157582763","0.374447087381183","0.476883227784344"
"Owner","2013","35-65 y.","Saxony","502","0.50482611212235","0.474173152304784","0.535479071939917"
"Owner","2013","35-65 y.","Saxony-Anhalt","325","0.563230198456432","0.524407690433225","0.60205270647964"
"Owner","2013","35-65 y.","Thuringia","359","0.558222707602079","0.518814324400401","0.597631090803757"
"Owner","2013","66 and older","Schleswig-Holstein","115","0.595768562668965","0.524077391902322","0.667459733435609"
"Owner","2013","66 and older","Hamburg","46","0.388800168260413","0.295558877572255","0.482041458948572"
"Owner","2013","66 and older","Lower Saxony","334","0.661837723547483","0.620535716089833","0.703139731005133"
"Owner","2013","66 and older","Bremen","15","","",""
"Owner","2013","66 and older","North Rhine-Westphalia","572","0.546822715652875","0.51547950060089","0.578165930704861"
"Owner","2013","66 and older","Hesse","186","0.59133452368296","0.536074394995181","0.646594652370739"
"Owner","2013","66 and older","Rhineland-Palatinate,Saarland","204","0.668963028343667","0.615171518536796","0.722754538150538"
"Owner","2013","66 and older","Baden-Württemberg","421","0.735303654307783","0.699054381989739","0.771552926625828"
"Owner","2013","66 and older","Bavaria","524","0.641559464046549","0.608056152040508","0.675062776052589"
"Owner","2013","66 and older","Berlin","60","0.253988271418842","0.195531079679845","0.312445463157839"
"Owner","2013","66 and older","Brandenburg","128","0.486080694159182","0.424614986615942","0.547546401702422"
"Owner","2013","66 and older","Mecklenburg-Western Pomerania","52","0.467994548966276","0.379087981281686","0.556901116650867"
"Owner","2013","66 and older","Saxony","106","0.288729920393162","0.241455751343621","0.336004089442703"
"Owner","2013","66 and older","Saxony-Anhalt","89","0.430728875278915","0.363108737374144","0.498349013183686"
"Owner","2013","66 and older","Thuringia","113","0.498087273921032","0.431715003987525","0.56445954385454"
"Nursing Home/Retirement Community","2013","16-34 y.","Schleswig-Holstein","","","",""
"Nursing Home/Retirement Community","2013","16-34 y.","Hamburg","","","",""
"Nursing Home/Retirement Community","2013","16-34 y.","Lower Saxony","","","",""
"Nursing Home/Retirement Community","2013","16-34 y.","Bremen","","","",""
"Nursing Home/Retirement Community","2013","16-34 y.","North Rhine-Westphalia","","","",""
"Nursing Home/Retirement Community","2013","16-34 y.","Hesse","","","",""
"Nursing Home/Retirement Community","2013","16-34 y.","Rhineland-Palatinate,Saarland","","","",""
"Nursing Home/Retirement Community","2013","16-34 y.","Baden-Württemberg","","","",""
"Nursing Home/Retirement Community","2013","16-34 y.","Bavaria","","","",""
"Nursing Home/Retirement Community","2013","16-34 y.","Berlin","","","",""
"Nursing Home/Retirement Community","2013","16-34 y.","Brandenburg","","","",""
"Nursing Home/Retirement Community","2013","16-34 y.","Mecklenburg-Western Pomerania","","","",""
"Nursing Home/Retirement Community","2013","16-34 y.","Saxony","","","",""
"Nursing Home/Retirement Community","2013","16-34 y.","Saxony-Anhalt","","","",""
"Nursing Home/Retirement Community","2013","16-34 y.","Thuringia","","","",""
"Nursing Home/Retirement Community","2013","35-65 y.","Schleswig-Holstein","","","",""
"Nursing Home/Retirement Community","2013","35-65 y.","Hamburg","","","",""
"Nursing Home/Retirement Community","2013","35-65 y.","Lower Saxony","","","",""
"Nursing Home/Retirement Community","2013","35-65 y.","Bremen","","","",""
"Nursing Home/Retirement Community","2013","35-65 y.","North Rhine-Westphalia","","","",""
"Nursing Home/Retirement Community","2013","35-65 y.","Hesse","","","",""
"Nursing Home/Retirement Community","2013","35-65 y.","Rhineland-Palatinate,Saarland","","","",""
"Nursing Home/Retirement Community","2013","35-65 y.","Baden-Württemberg","","","",""
"Nursing Home/Retirement Community","2013","35-65 y.","Bavaria","1","","",""
"Nursing Home/Retirement Community","2013","35-65 y.","Berlin","","","",""
"Nursing Home/Retirement Community","2013","35-65 y.","Brandenburg","","","",""
"Nursing Home/Retirement Community","2013","35-65 y.","Mecklenburg-Western Pomerania","","","",""
"Nursing Home/Retirement Community","2013","35-65 y.","Saxony","2","","",""
"Nursing Home/Retirement Community","2013","35-65 y.","Saxony-Anhalt","","","",""
"Nursing Home/Retirement Community","2013","35-65 y.","Thuringia","","","",""
"Nursing Home/Retirement Community","2013","66 and older","Schleswig-Holstein","","","",""
"Nursing Home/Retirement Community","2013","66 and older","Hamburg","2","","",""
"Nursing Home/Retirement Community","2013","66 and older","Lower Saxony","4","","",""
"Nursing Home/Retirement Community","2013","66 and older","Bremen","2","","",""
"Nursing Home/Retirement Community","2013","66 and older","North Rhine-Westphalia","8","","",""
"Nursing Home/Retirement Community","2013","66 and older","Hesse","2","","",""
"Nursing Home/Retirement Community","2013","66 and older","Rhineland-Palatinate,Saarland","3","","",""
"Nursing Home/Retirement Community","2013","66 and older","Baden-Württemberg","5","","",""
"Nursing Home/Retirement Community","2013","66 and older","Bavaria","2","","",""
"Nursing Home/Retirement Community","2013","66 and older","Berlin","2","","",""
"Nursing Home/Retirement Community","2013","66 and older","Brandenburg","5","","",""
"Nursing Home/Retirement Community","2013","66 and older","Mecklenburg-Western Pomerania","1","","",""
"Nursing Home/Retirement Community","2013","66 and older","Saxony","3","","",""
"Nursing Home/Retirement Community","2013","66 and older","Saxony-Anhalt","3","","",""
"Nursing Home/Retirement Community","2013","66 and older","Thuringia","3","","",""
"Tenant","2013","16-34 y.","Schleswig-Holstein","","","",""
"Tenant","2013","16-34 y.","Hamburg","","","",""
"Tenant","2013","16-34 y.","Lower Saxony","","","",""
"Tenant","2013","16-34 y.","Bremen","","","",""
"Tenant","2013","16-34 y.","North Rhine-Westphalia","","","",""
"Tenant","2013","16-34 y.","Hesse","","","",""
"Tenant","2013","16-34 y.","Rhineland-Palatinate,Saarland","","","",""
"Tenant","2013","16-34 y.","Baden-Württemberg","","","",""
"Tenant","2013","16-34 y.","Bavaria","","","",""
"Tenant","2013","16-34 y.","Berlin","","","",""
"Tenant","2013","16-34 y.","Brandenburg","","","",""
"Tenant","2013","16-34 y.","Mecklenburg-Western Pomerania","","","",""
"Tenant","2013","16-34 y.","Saxony","","","",""
"Tenant","2013","16-34 y.","Saxony-Anhalt","","","",""
"Tenant","2013","16-34 y.","Thuringia","","","",""
"Tenant","2013","35-65 y.","Schleswig-Holstein","","","",""
"Tenant","2013","35-65 y.","Hamburg","","","",""
"Tenant","2013","35-65 y.","Lower Saxony","","","",""
"Tenant","2013","35-65 y.","Bremen","","","",""
"Tenant","2013","35-65 y.","North Rhine-Westphalia","","","",""
"Tenant","2013","35-65 y.","Hesse","","","",""
"Tenant","2013","35-65 y.","Rhineland-Palatinate,Saarland","","","",""
"Tenant","2013","35-65 y.","Baden-Württemberg","","","",""
"Tenant","2013","35-65 y.","Bavaria","","","",""
"Tenant","2013","35-65 y.","Berlin","","","",""
"Tenant","2013","35-65 y.","Brandenburg","","","",""
"Tenant","2013","35-65 y.","Mecklenburg-Western Pomerania","","","",""
"Tenant","2013","35-65 y.","Saxony","","","",""
"Tenant","2013","35-65 y.","Saxony-Anhalt","","","",""
"Tenant","2013","35-65 y.","Thuringia","","","",""
"Tenant","2013","66 and older","Schleswig-Holstein","","","",""
"Tenant","2013","66 and older","Hamburg","","","",""
"Tenant","2013","66 and older","Lower Saxony","","","",""
"Tenant","2013","66 and older","Bremen","","","",""
"Tenant","2013","66 and older","North Rhine-Westphalia","","","",""
"Tenant","2013","66 and older","Hesse","","","",""
"Tenant","2013","66 and older","Rhineland-Palatinate,Saarland","","","",""
"Tenant","2013","66 and older","Baden-Württemberg","","","",""
"Tenant","2013","66 and older","Bavaria","","","",""
"Tenant","2013","66 and older","Berlin","","","",""
"Tenant","2013","66 and older","Brandenburg","","","",""
"Tenant","2013","66 and older","Mecklenburg-Western Pomerania","","","",""
"Tenant","2013","66 and older","Saxony","","","",""
"Tenant","2013","66 and older","Saxony-Anhalt","","","",""
"Tenant","2013","66 and older","Thuringia","","","",""
"Main Tenant","2014","16-34 y.","Schleswig-Holstein","177","0.66521139531054","0.609637174758928","0.720785615862151"
"Main Tenant","2014","16-34 y.","Hamburg","94","0.81475309049612","0.745531129266469","0.883975051725771"
"Main Tenant","2014","16-34 y.","Lower Saxony","432","0.599243733347387","0.563694636421759","0.634792830273014"
"Main Tenant","2014","16-34 y.","Bremen","55","0.710395246718169","0.607051287115417","0.81373920632092"
"Main Tenant","2014","16-34 y.","North Rhine-Westphalia","1057","0.611843569643952","0.587852089058552","0.635835050229352"
"Main Tenant","2014","16-34 y.","Hesse","334","0.686002315491584","0.645198957074006","0.726805673909162"
"Main Tenant","2014","16-34 y.","Rhineland-Palatinate,Saarland","251","0.635537685091893","0.590465563184094","0.680609806999692"
"Main Tenant","2014","16-34 y.","Baden-Württemberg","496","0.583484438951072","0.550669711834167","0.616299166067976"
"Main Tenant","2014","16-34 y.","Bavaria","673","0.587681520349962","0.559169186674793","0.61619385402513"
"Main Tenant","2014","16-34 y.","Berlin","233","0.815822456270453","0.769414028015806","0.8622308845251"
"Main Tenant","2014","16-34 y.","Brandenburg","139","0.686971691249281","0.622216259125659","0.751727123372902"
"Main Tenant","2014","16-34 y.","Mecklenburg-Western Pomerania","99","0.653503993595102","0.572632491404346","0.734375495785858"
"Main Tenant","2014","16-34 y.","Saxony","263","0.656908523616899","0.609049966166574","0.704767081067223"
"Main Tenant","2014","16-34 y.","Saxony-Anhalt","150","0.626639739751861","0.562431190698043","0.690848288805679"
"Main Tenant","2014","16-34 y.","Thuringia","151","0.677883062688571","0.61788264101331","0.737883484363832"
"Main Tenant","2014","35-65 y.","Schleswig-Holstein","225","0.412268823878396","0.368817376973227","0.455720270783565"
"Main Tenant","2014","35-65 y.","Hamburg","160","0.698506966671931","0.640082073142778","0.756931860201084"
"Main Tenant","2014","35-65 y.","Lower Saxony","556","0.374749820800841","0.349877619514407","0.399622022087275"
"Main Tenant","2014","35-65 y.","Bremen","64","0.585317336533995","0.49282867904142","0.677805994026571"
"Main Tenant","2014","35-65 y.","North Rhine-Westphalia","1620","0.468827463810097","0.451715578839551","0.485939348780642"
"Main Tenant","2014","35-65 y.","Hesse","544","0.466374025069171","0.437628710259373","0.495119339878969"
"Main Tenant","2014","35-65 y.","Rhineland-Palatinate,Saarland","343","0.390745316997974","0.35888632546787","0.422604308528077"
"Main Tenant","2014","35-65 y.","Baden-Württemberg","766","0.404439391053212","0.382319039075385","0.42655974303104"
"Main Tenant","2014","35-65 y.","Bavaria","1138","0.427993526515928","0.408927115596784","0.447059937435071"
"Main Tenant","2014","35-65 y.","Berlin","421","0.758047456713671","0.722025983599974","0.794068929827369"
"Main Tenant","2014","35-65 y.","Brandenburg","302","0.43112502093329","0.391760376598592","0.470489665267988"
"Main Tenant","2014","35-65 y.","Mecklenburg-Western Pomerania","170","0.538638786184222","0.483762108354976","0.593515464013467"
"Main Tenant","2014","35-65 y.","Saxony","450","0.480179224962518","0.447842806040063","0.512515643884973"
"Main Tenant","2014","35-65 y.","Saxony-Anhalt","254","0.441650462037798","0.400224655060278","0.483076269015319"
"Main Tenant","2014","35-65 y.","Thuringia","227","0.442604126379406","0.40221637922214","0.482991873536672"
"Main Tenant","2014","66 and older","Schleswig-Holstein","55","0.322060449801225","0.255088727036999","0.389032172565451"
"Main Tenant","2014","66 and older","Hamburg","53","0.567173539601253","0.469077847546172","0.665269231656335"
"Main Tenant","2014","66 and older","Lower Saxony","149","0.303289081178459","0.262546517070992","0.344031645285925"
"Main Tenant","2014","66 and older","Bremen","16","","",""
"Main Tenant","2014","66 and older","North Rhine-Westphalia","360","0.426326919120439","0.394695483115456","0.457958355125423"
"Main Tenant","2014","66 and older","Hesse","102","0.335895933907466","0.281348755550538","0.390443112264393"
"Main Tenant","2014","66 and older","Rhineland-Palatinate,Saarland","86","0.329114153916975","0.275032908179547","0.383195399654403"
"Main Tenant","2014","66 and older","Baden-Württemberg","136","0.255331436123347","0.219054111296595","0.291608760950099"
"Main Tenant","2014","66 and older","Bavaria","256","0.336248269830005","0.303115676016516","0.369380863643495"
"Main Tenant","2014","66 and older","Berlin","148","0.749820498668436","0.69038614789447","0.809254849442403"
"Main Tenant","2014","66 and older","Brandenburg","118","0.524827667878046","0.462168140987919","0.587487194768173"
"Main Tenant","2014","66 and older","Mecklenburg-Western Pomerania","77","0.634414984737135","0.549305797204376","0.719524172269894"
"Main Tenant","2014","66 and older","Saxony","241","0.690860873438108","0.642582898414381","0.739138848461835"
"Main Tenant","2014","66 and older","Saxony-Anhalt","115","0.561317690421911","0.494362185601169","0.628273195242652"
"Main Tenant","2014","66 and older","Thuringia","99","0.495655927944033","0.428193731644025","0.563118124244041"
"Sub-Tenant","2014","16-34 y.","Schleswig-Holstein","6","","",""
"Sub-Tenant","2014","16-34 y.","Hamburg","4","","",""
"Sub-Tenant","2014","16-34 y.","Lower Saxony","19","","",""
"Sub-Tenant","2014","16-34 y.","Bremen","1","","",""
"Sub-Tenant","2014","16-34 y.","North Rhine-Westphalia","27","","",""
"Sub-Tenant","2014","16-34 y.","Hesse","13","","",""
"Sub-Tenant","2014","16-34 y.","Rhineland-Palatinate,Saarland","6","","",""
"Sub-Tenant","2014","16-34 y.","Baden-Württemberg","10","","",""
"Sub-Tenant","2014","16-34 y.","Bavaria","26","","",""
"Sub-Tenant","2014","16-34 y.","Berlin","11","","",""
"Sub-Tenant","2014","16-34 y.","Brandenburg","7","","",""
"Sub-Tenant","2014","16-34 y.","Mecklenburg-Western Pomerania","9","","",""
"Sub-Tenant","2014","16-34 y.","Saxony","14","","",""
"Sub-Tenant","2014","16-34 y.","Saxony-Anhalt","5","","",""
"Sub-Tenant","2014","16-34 y.","Thuringia","4","","",""
"Sub-Tenant","2014","35-65 y.","Schleswig-Holstein","2","","",""
