"m11104","year","pgisced97","regtyp","n","percent","lower_confidence","upper_confidence","value"
"At lease once a week","2018","in school","Rural Area","2","","","","4"
"At lease once a week","2018","inadequately","Urban Area","315","0.390800080140394","0.361259114295143","0.420341045985645","4"
"At lease once a week","2018","inadequately","Rural Area","123","0.411812215391851","0.363761132357789","0.459863298425913","4"
"At lease once a week","2018","general elemantary","Urban Area","181","0.381239902298612","0.339851317246166","0.422628487351058","4"
"At lease once a week","2018","general elemantary","Rural Area","67","0.41055345162269","0.344949759203711","0.476157144041669","4"
"At lease once a week","2018","middle vocational","Urban Area","147","0.31418111529792","0.273122707552605","0.355239523043234","4"
"At lease once a week","2018","middle vocational","Rural Area","68","0.418717925397668","0.343893378184275","0.493542472611062","4"
"At lease once a week","2018","vocational + Abi","Urban Area","16","","","","4"
"At lease once a week","2018","vocational + Abi","Rural Area","12","","","","4"
"At lease once a week","2018","higher vocational","Urban Area","","","","","4"
"At lease once a week","2018","higher vocational","Rural Area","","","","","4"
"At lease once a week","2018","higher education","Urban Area","143","0.361418015854203","0.319559284447365","0.403276747261041","4"
"At lease once a week","2018","higher education","Rural Area","46","0.319806642110687","0.244918183834334","0.394695100387041","4"
"At least once a month","2018","middle vocational","Urban Area","31","0.0553524398091874","0.0351264104762335","0.0755784691421413","3"
"At least once a month","2018","middle vocational","Rural Area","10","","","","3"
"At least once a month","2018","general elemantary","Urban Area","29","","","","3"
"At least once a month","2018","general elemantary","Rural Area","8","","","","3"
"At least once a month","2018","higher education","Rural Area","11","","","","3"
"At least once a month","2018","in school","Urban Area","","","","","3"
"At least once a month","2018","inadequately","Rural Area","13","","","","3"
"At least once a month","2018","vocational + Abi","Urban Area","3","","","","3"
"At least once a month","2018","vocational + Abi","Rural Area","","","","","3"
"At least once a month","2018","higher vocational","Urban Area","","","","","3"
"At least once a month","2018","in school","Rural Area","","","","","3"
"At least once a month","2018","higher education","Urban Area","45","0.0976669448526614","0.0718008975473274","0.123532992157995","3"
"At least once a month","2018","higher vocational","Rural Area","","","","","3"
"At least once a month","2018","inadequately","Urban Area","51","0.0594570460919636","0.0451398348966353","0.0737742572872918","3"
"Several times a year","2018","in school","Urban Area","","","","","2"
"Several times a year","2018","in school","Rural Area","","","","","2"
"Several times a year","2018","inadequately","Urban Area","154","0.13658691272289","0.11579562886802","0.157378196577761","2"
"Several times a year","2018","inadequately","Rural Area","62","0.142331258789638","0.108219390661535","0.176443126917741","2"
"Several times a year","2018","general elemantary","Urban Area","96","0.202753054780573","0.168492026761633","0.237014082799513","2"
"Several times a year","2018","higher vocational","Urban Area","","","","","2"
"Several times a year","2018","higher vocational","Rural Area","","","","","2"
"Several times a year","2018","higher education","Urban Area","97","0.196325567895228","0.161715588575418","0.230935547215038","2"
"Several times a year","2018","higher education","Rural Area","20","","","","2"
"Several times a year","2018","vocational + Abi","Urban Area","11","","","","2"
"Several times a year","2018","vocational + Abi","Rural Area","1","","","","2"
"Several times a year","2018","general elemantary","Rural Area","24","","","","2"
"Several times a year","2018","middle vocational","Urban Area","83","0.184788132533108","0.150457671963297","0.219118593102918","2"
"Several times a year","2018","middle vocational","Rural Area","24","","","","2"
"Almost never or never","2019","general elemantary","Urban Area","827","0.456725032278578","0.434332959989799","0.479117104567356","1"
"Almost never or never","2019","general elemantary","Rural Area","476","0.46714372899707","0.437673416995961","0.496614040998179","1"
"Almost never or never","2019","middle vocational","Urban Area","2092","0.313246866976822","0.302095084463143","0.324398649490501","1"
"Almost never or never","2019","middle vocational","Rural Area","1568","0.317746264624193","0.304074095410973","0.331418433837413","1"
"Almost never or never","2019","higher education","Rural Area","354","0.160752558631859","0.144852631993763","0.176652485269954","1"
"Almost never or never","2019","vocational + Abi","Urban Area","352","0.219851954438644","0.198879664065495","0.240824244811794","1"
"Almost never or never","2019","inadequately","Rural Area","255","0.580602765444858","0.536999614843652","0.624205916046064","1"
"Almost never or never","2019","vocational + Abi","Rural Area","147","0.224170850640257","0.191397147547062","0.256944553733452","1"
"Almost never or never","2019","higher vocational","Urban Area","193","0.229244566319076","0.201858375853879","0.256630756784273","1"
"Almost never or never","2019","higher education","Urban Area","809","0.151650106813657","0.141611308586986","0.161688905040328","1"
"Almost never or never","2019","in school","Urban Area","40","0.121066411364162","0.0794483395841359","0.162684483144188","1"
"Almost never or never","2019","in school","Rural Area","11","","","","1"
"Almost never or never","2019","inadequately","Urban Area","591","0.545190895531983","0.517087207918515","0.573294583145452","1"
"Almost never or never","2019","higher vocational","Rural Area","156","0.240313245871923","0.208478515524826","0.272147976219019","1"
"At lease once a week","2019","in school","Urban Area","167","0.745339022798659","0.689754968632585","0.800923076964732","4"
"At lease once a week","2019","in school","Rural Area","62","0.646975461872113","0.545377503793209","0.748573419951016","4"
"At lease once a week","2019","inadequately","Urban Area","396","0.283105407837054","0.257679517359917","0.30853129831419","4"
"At lease once a week","2019","inadequately","Rural Area","154","0.272522757434804","0.233178927612278","0.311866587257331","4"
"At lease once a week","2019","general elemantary","Urban Area","745","0.376566504637759","0.354785749022182","0.398347260253337","4"
"At lease once a week","2019","general elemantary","Rural Area","436","0.388646510412684","0.359854100571857","0.417438920253511","4"
"At lease once a week","2019","middle vocational","Urban Area","3394","0.507975316853127","0.495955015699828","0.519995618006425","4"
"At lease once a week","2019","middle vocational","Rural Area","2012","0.474182739193839","0.459520019691652","0.488845458696026","4"
"At lease once a week","2019","vocational + Abi","Urban Area","889","0.599051888529088","0.574233790750659","0.623869986307517","4"
"At lease once a week","2019","vocational + Abi","Rural Area","342","0.549448016338049","0.510346945022434","0.588549087653664","4"
"At lease once a week","2019","higher vocational","Urban Area","540","0.590610232177978","0.558573900842676","0.62264656351328","4"
"At lease once a week","2019","higher vocational","Rural Area","399","0.561394230855472","0.524422806168244","0.5983656555427","4"
"At lease once a week","2019","higher education","Urban Area","3348","0.689542507598238","0.676592964216791","0.702492050979685","4"
"At lease once a week","2019","higher education","Rural Area","1288","0.645347840057053","0.62463835045851","0.666057329655596","4"
"At least once a month","2019","middle vocational","Urban Area","261","0.0412437303244905","0.0364625659355262","0.0460248947134548","3"
"At least once a month","2019","middle vocational","Rural Area","189","0.0404197934623508","0.0346366772125796","0.046202909712122","3"
"At least once a month","2019","vocational + Abi","Urban Area","68","0.0544248638585144","0.0429370105323718","0.065912717184657","3"
"At least once a month","2019","general elemantary","Urban Area","85","0.0397832108149607","0.0309972027863576","0.0485692188435638","3"
"At least once a month","2019","general elemantary","Rural Area","52","0.0398427360061626","0.0282895917956856","0.0513958802166396","3"
"At least once a month","2019","vocational + Abi","Rural Area","39","0.0499961693849393","0.0328690650928114","0.0671232736770671","3"
"At least once a month","2019","higher education","Rural Area","118","0.0611183331459494","0.0507487251110631","0.0714879411808356","3"
"At least once a month","2019","higher vocational","Urban Area","26","","","","3"
