"plh0204_h","year","e11102","pgcasmin","n","percent","lower_confidence","upper_confidence"
"4","2018","Employed","(2c_gen) general maturity certificate","89","0.0738430979517473","0.0581882830735275","0.0894979128299671"
"4","2018","Employed","(2c_voc) vocational maturity certificate","212","0.112384428782093","0.0988534565035199","0.125915401060666"
"4","2018","Employed","(3a) lower tertiary education","160","0.100424083381328","0.0850120184063287","0.115836148356327"
"4","2018","Employed","(3b) higher tertiary education","390","0.12834008445223","0.117158250913468","0.139521917990993"
"5","2018","Not Employed","(0) in school","55","0.135441272939019","0.0963259258108141","0.174556620067223"
"5","2018","Not Employed","(1a) inadequately completed","246","0.15831587578554","0.141134404678329","0.17549734689275"
"5","2018","Not Employed","(1b) general elementary school","278","0.174631574027548","0.156379261722856","0.192883886332241"
"5","2018","Not Employed","(1c) basic vocational qualification","459","0.208114905265303","0.191458819513977","0.224770991016629"
"5","2018","Not Employed","(2b) intermediate general qualification","72","0.212912189272199","0.16840621969756","0.257418158846839"
"5","2018","Not Employed","(2a) intermediate vocational","295","0.230938633596657","0.208751802896392","0.253125464296923"
"5","2018","Not Employed","(2c_gen) general maturity certificate","170","0.214086102784976","0.188700975410578","0.239471230159374"
"5","2018","Not Employed","(2c_voc) vocational maturity certificate","95","0.180230185861483","0.148018448130118","0.212441923592849"
"5","2018","Not Employed","(3a) lower tertiary education","106","0.195829258262316","0.161721015709554","0.229937500815079"
"5","2018","Not Employed","(3b) higher tertiary education","251","0.176987702504311","0.158385353452288","0.195590051556333"
"5","2018","Employed","(0) in school","7","","",""
"5","2018","Employed","(1a) inadequately completed","66","0.199503888704289","0.160438660971586","0.238569116436991"
"5","2018","Employed","(1b) general elementary school","206","0.167876840407496","0.145503032944257","0.190250647870735"
"5","2018","Employed","(1c) basic vocational qualification","514","0.187880811480308","0.172983256734316","0.2027783662263"
"5","2018","Employed","(2b) intermediate general qualification","115","0.248664918674126","0.210587317109988","0.286742520238264"
"5","2018","Employed","(2a) intermediate vocational","828","0.183585240072856","0.172178389347332","0.194992090798379"
"5","2018","Employed","(2c_gen) general maturity certificate","191","0.197048550393812","0.173237313063346","0.220859787724278"
"5","2018","Employed","(2c_voc) vocational maturity certificate","359","0.177167971573175","0.160810669372","0.193525273774349"
"5","2018","Employed","(3a) lower tertiary education","248","0.164340729685121","0.145338253094192","0.18334320627605"
"5","2018","Employed","(3b) higher tertiary education","539","0.15819201151866","0.145992087650254","0.170391935387066"
"6","2018","Not Employed","(0) in school","37","0.106903124738886","0.0715832698528445","0.142222979624927"
"6","2018","Not Employed","(1a) inadequately completed","69","0.0967730908580054","0.0828575758367792","0.110688605879232"
"6","2018","Not Employed","(1b) general elementary school","101","0.0653751745441418","0.0534913106751675","0.0772590384131161"
"6","2018","Not Employed","(1c) basic vocational qualification","169","0.0741080105406158","0.0633606204698329","0.0848554006113987"
"6","2018","Not Employed","(2b) intermediate general qualification","34","0.0919629824657835","0.0605459825358799","0.123379982395687"
"6","2018","Not Employed","(2a) intermediate vocational","109","0.0861581252076364","0.0713857570249217","0.100930493390351"
"6","2018","Not Employed","(2c_gen) general maturity certificate","87","0.11630168789744","0.0964616432056565","0.136141732589224"
"6","2018","Not Employed","(2c_voc) vocational maturity certificate","45","0.0933753945920253","0.0689925481470494","0.117758241037001"
"6","2018","Not Employed","(3a) lower tertiary education","64","0.122285209503237","0.0941266720732842","0.15044374693319"
"6","2018","Not Employed","(3b) higher tertiary education","153","0.130528226055891","0.114108230210875","0.146948221900907"
"6","2018","Employed","(0) in school","13","","",""
"6","2018","Employed","(1a) inadequately completed","33","0.0653972272850226","0.0412299199637784","0.0895645346062668"
"6","2018","Employed","(1b) general elementary school","77","0.079968071471597","0.063730896926117","0.096205246017077"
"6","2018","Employed","(1c) basic vocational qualification","259","0.100683323206606","0.0892071000454607","0.112159546367752"
"6","2018","Employed","(2b) intermediate general qualification","53","0.0755552323184045","0.0522733414842146","0.0988371231525945"
"6","2018","Employed","(2a) intermediate vocational","384","0.0947195886414813","0.0860917320724595","0.103347445210503"
"6","2018","Employed","(2c_gen) general maturity certificate","116","0.124963130310897","0.105168161473455","0.144758099148339"
"6","2018","Employed","(2c_voc) vocational maturity certificate","190","0.100333372298621","0.0874619367277588","0.113204807869483"
"6","2018","Employed","(3a) lower tertiary education","185","0.131705533621416","0.114365157598874","0.149045909643958"
"6","2018","Employed","(3b) higher tertiary education","418","0.131233610718233","0.119945211258505","0.142522010177961"
"7","2018","Not Employed","(0) in school","48","0.176090684048889","0.132551295787204","0.219630072310575"
"7","2018","Not Employed","(1a) inadequately completed","73","0.0715166055901935","0.0593879109657661","0.0836453002146208"
"7","2018","Not Employed","(1b) general elementary school","105","0.0607079835247394","0.0492276157586811","0.0721883512907976"
"7","2018","Not Employed","(1c) basic vocational qualification","151","0.0633676096338282","0.0533720176611009","0.0733632016065556"
"7","2018","Not Employed","(2b) intermediate general qualification","32","0.101749977634336","0.0688820599913216","0.13461789527735"
"7","2018","Not Employed","(2a) intermediate vocational","110","0.0644893819561572","0.0515582976296449","0.0774204662826694"
"7","2018","Not Employed","(2c_gen) general maturity certificate","77","0.0642537600161604","0.0490788563305777","0.079428663701743"
"7","2018","Not Employed","(2c_voc) vocational maturity certificate","46","0.0819282588292672","0.0589451062464932","0.104911411412041"
"7","2018","Not Employed","(3a) lower tertiary education","50","0.113749993149166","0.0864602005818193","0.141039785716513"
"7","2018","Not Employed","(3b) higher tertiary education","161","0.110079623735277","0.0948242755382699","0.125334971932285"
"7","2018","Employed","(0) in school","19","","",""
"7","2018","Employed","(1a) inadequately completed","28","","",""
"7","2018","Employed","(1b) general elementary school","114","0.0942191611410166","0.0767314939495039","0.111706828332529"
"7","2018","Employed","(1c) basic vocational qualification","276","0.103510926495737","0.0918929768805527","0.115128876110921"
"7","2018","Employed","(2b) intermediate general qualification","62","0.115335105649981","0.0871956528865415","0.143474558413421"
"7","2018","Employed","(2a) intermediate vocational","502","0.112968000854458","0.103641068678124","0.122294933030792"
"7","2018","Employed","(2c_gen) general maturity certificate","143","0.12981614140028","0.1096964850761","0.14993579772446"
"7","2018","Employed","(2c_voc) vocational maturity certificate","272","0.118863955948338","0.1049992695645","0.132728642332177"
"7","2018","Employed","(3a) lower tertiary education","206","0.146029398062248","0.127921643858165","0.16413715226633"
"7","2018","Employed","(3b) higher tertiary education","413","0.113034482800302","0.102448841620267","0.123620123980337"
"8","2018","Not Employed","(0) in school","33","0.131494598017428","0.0928654932263507","0.170123702808505"
"8","2018","Not Employed","(1a) inadequately completed","91","0.0622380170513912","0.0508670414081308","0.0736089926946517"
"8","2018","Not Employed","(1b) general elementary school","118","0.0568909307091502","0.0457547809875146","0.0680270804307859"
"8","2018","Not Employed","(1c) basic vocational qualification","108","0.0442830611039531","0.0358424531307067","0.0527236690771995"
"8","2018","Not Employed","(2b) intermediate general qualification","19","","",""
"8","2018","Not Employed","(2a) intermediate vocational","88","0.0659011965980141","0.0528392009740683","0.0789631922219599"
"8","2018","Not Employed","(2c_gen) general maturity certificate","83","0.137523796553935","0.116210034561621","0.15883755854625"
"8","2018","Not Employed","(2c_voc) vocational maturity certificate","32","0.050691891437818","0.0323084307325403","0.0690753521430956"
"8","2018","Not Employed","(3a) lower tertiary education","38","0.0767327733317171","0.0538556940869169","0.0996098525765173"
"8","2018","Not Employed","(3b) higher tertiary education","115","0.0719218778457556","0.0593292648184366","0.0845144908730745"
"8","2018","Employed","(0) in school","8","","",""
"8","2018","Employed","(1a) inadequately completed","40","0.14945025555476","0.114597810219771","0.184302700889749"
"8","2018","Employed","(1b) general elementary school","120","0.127695346367809","0.107716411629132","0.147674281106487"
"8","2018","Employed","(1c) basic vocational qualification","258","0.0957916263985872","0.0845672576424531","0.107015995154721"
"8","2018","Employed","(2b) intermediate general qualification","61","0.0941609699507185","0.0684329438324597","0.119888996068977"
"8","2018","Employed","(2a) intermediate vocational","375","0.0968631112666392","0.0881485113925818","0.105577711140697"
"8","2018","Employed","(2c_gen) general maturity certificate","119","0.110399187305117","0.0916392569384776","0.129159117671756"
"8","2018","Employed","(2c_voc) vocational maturity certificate","155","0.0777616522899664","0.0662888950223849","0.0892344095575478"
"8","2018","Employed","(3a) lower tertiary education","118","0.0916673687789805","0.0768710791457463","0.106463658412215"
"8","2018","Employed","(3b) higher tertiary education","291","0.0914195313362148","0.0817843582972313","0.101054704375198"
"9","2018","Not Employed","(0) in school","14","","",""
"9","2018","Not Employed","(1a) inadequately completed","29","","",""
"9","2018","Not Employed","(1b) general elementary school","42","0.0139085846254498","0.00827827032733191","0.0195388989235677"
"9","2018","Not Employed","(1c) basic vocational qualification","27","","",""
"9","2018","Not Employed","(2b) intermediate general qualification","13","","",""
"9","2018","Not Employed","(2a) intermediate vocational","16","","",""
"9","2018","Not Employed","(2c_gen) general maturity certificate","26","","",""
"9","2018","Not Employed","(2c_voc) vocational maturity certificate","11","","",""
"9","2018","Not Employed","(3a) lower tertiary education","9","","",""
"9","2018","Not Employed","(3b) higher tertiary education","34","0.0159961882948722","0.00988114233790944","0.0221112342518351"
