"plh0204_h","year","pgisced97","sampreg","n","percent","lower_confidence","upper_confidence"
"0 Not at all Willing to take risks","2015","inadequately","West Germany","58","0.118369504211674","0.0895598701462112","0.147179138277136"
"0 Not at all Willing to take risks","2015","inadequately","East Germany","7","","",""
"0 Not at all Willing to take risks","2015","general elemantary","West Germany","213","0.0883957825408663","0.0774990444948223","0.0992925205869104"
"0 Not at all Willing to take risks","2015","general elemantary","East Germany","28","","",""
"0 Not at all Willing to take risks","2015","middle vocational","West Germany","495","0.0568113838855057","0.0521457428860529","0.0614770248849584"
"0 Not at all Willing to take risks","2015","middle vocational","East Germany","108","0.0336264154808921","0.0268963188970939","0.0403565120646904"
"0 Not at all Willing to take risks","2015","vocational + Abi","West Germany","85","0.0387199002844032","0.0299897088904034","0.0474500916784029"
"0 Not at all Willing to take risks","2015","vocational + Abi","East Germany","17","","",""
"0 Not at all Willing to take risks","2015","higher vocational","West Germany","23","","",""
"0 Not at all Willing to take risks","2015","higher vocational","East Germany","17","","",""
"0 Not at all Willing to take risks","2015","higher education","West Germany","115","0.0186760325548626","0.0149310935671729","0.0224209715425522"
"0 Not at all Willing to take risks","2015","higher education","East Germany","28","","",""
"1","2015","in school","West Germany","12","","",""
"1","2015","in school","East Germany","","","",""
"1","2015","inadequately","West Germany","35","0.0535251778352266","0.0334523704213311","0.073597985249122"
"1","2015","inadequately","East Germany","4","","",""
"1","2015","general elemantary","West Germany","178","0.0799865223143225","0.0695733494588943","0.0903996951697508"
"1","2015","general elemantary","East Germany","26","","",""
"1","2015","middle vocational","West Germany","495","0.0499642366661598","0.045572928000506","0.0543555453318136"
"1","2015","middle vocational","East Germany","125","0.0438421005748448","0.0361981306423529","0.0514860705073367"
"1","2015","vocational + Abi","West Germany","93","0.0399902456510149","0.031123861725808","0.0488566295762217"
"1","2015","vocational + Abi","East Germany","8","","",""
"1","2015","higher vocational","West Germany","35","0.0325268537438647","0.022229250533824","0.0428244569539054"
"1","2015","higher vocational","East Germany","13","","",""
"1","2015","higher education","West Germany","186","0.0313855938910085","0.0265623761320836","0.0362088116499334"
"1","2015","higher education","East Germany","37","0.0168069851179184","0.0101397113649956","0.0234742588708413"
"2","2015","in school","West Germany","15","","",""
"2","2015","in school","East Germany","5","","",""
"2","2015","inadequately","West Germany","66","0.119914165497793","0.090942578481941","0.148885752513644"
"2","2015","inadequately","East Germany","5","","",""
"2","2015","general elemantary","West Germany","273","0.103248587750963","0.0915682427653958","0.114928932736531"
"2","2015","general elemantary","East Germany","37","0.0994273427365705","0.0687710352676661","0.130083650205475"
"2","2015","middle vocational","West Germany","981","0.0976897285389143","0.0917056572148159","0.103673799863013"
"2","2015","middle vocational","East Germany","249","0.0922548637146272","0.081450851026947","0.103058876402308"
"2","2015","vocational + Abi","West Germany","180","0.0797986061682101","0.0675363391136832","0.0920608732227369"
"2","2015","vocational + Abi","East Germany","30","0.0919739636232981","0.0586558218531491","0.125292105393447"
"2","2015","higher vocational","West Germany","97","0.0869067918912596","0.0705544454023391","0.10325913838018"
"2","2015","higher vocational","East Germany","47","0.090056571192075","0.0619329360308658","0.118180206353284"
"2","2015","higher education","West Germany","466","0.0826000703135775","0.0749851424745099","0.0902149981526451"
"2","2015","higher education","East Germany","124","0.0826891142000198","0.0684045685668234","0.0969736598332161"
"3","2015","in school","West Germany","21","","",""
"3","2015","in school","East Germany","8","","",""
"3","2015","inadequately","West Germany","50","0.109408497499497","0.0815704144505669","0.137246580548427"
"3","2015","inadequately","East Germany","2","","",""
"3","2015","general elemantary","West Germany","272","0.12312575860083","0.110512691928523","0.135738825273138"
"3","2015","general elemantary","East Germany","38","0.111902699559068","0.0796060028540677","0.144199396264068"
"3","2015","middle vocational","West Germany","1143","0.125574361873544","0.118895441120123","0.132253282626965"
"3","2015","middle vocational","East Germany","335","0.132388732924488","0.119735643166262","0.145041822682714"
"3","2015","vocational + Abi","West Germany","261","0.143121408879323","0.127274534271044","0.158968283487601"
"3","2015","vocational + Abi","East Germany","30","0.125736096156562","0.0875108377735305","0.163961354539593"
"3","2015","higher vocational","West Germany","133","0.122544599645317","0.10350949452116","0.141579704769475"
"3","2015","higher vocational","East Germany","51","0.132826776071644","0.0994839581682168","0.166169593975071"
"3","2015","higher education","West Germany","650","0.135131849295691","0.125674922121062","0.144588776470319"
"3","2015","higher education","East Germany","176","0.128849114004861","0.11147225021301","0.146225977796711"
"4","2015","in school","West Germany","19","","",""
"4","2015","in school","East Germany","4","","",""
"4","2015","inadequately","West Germany","31","0.0695295320038726","0.0468460105999507","0.0922130534077945"
"4","2015","inadequately","East Germany","2","","",""
"4","2015","general elemantary","West Germany","180","0.0770336745300208","0.0667981333330011","0.0872692157270406"
"4","2015","general elemantary","East Germany","25","","",""
"4","2015","middle vocational","West Germany","904","0.0971251822116046","0.0911565605239206","0.103093803899289"
"4","2015","middle vocational","East Germany","283","0.103292624779066","0.0919302656462129","0.114654983911919"
"4","2015","vocational + Abi","West Germany","173","0.110235117998115","0.0960631784877941","0.124407057508436"
"4","2015","vocational + Abi","East Germany","22","","",""
"4","2015","higher vocational","West Germany","112","0.0928526202075663","0.0760052673342793","0.109699973080853"
"4","2015","higher vocational","East Germany","41","0.111196792066027","0.0803112313008846","0.142082352831169"
"4","2015","higher education","West Germany","552","0.112002446515311","0.103278442200593","0.120726450830028"
"4","2015","higher education","East Germany","170","0.109817089716658","0.0936005354907211","0.126033643942595"
"5","2015","in school","West Germany","56","0.267360792182059","0.218869133477865","0.315852450886253"
"5","2015","in school","East Germany","7","","",""
"5","2015","inadequately","West Germany","83","0.194707732733536","0.159394059837607","0.230021405629464"
"5","2015","inadequately","East Germany","9","","",""
"5","2015","general elemantary","West Germany","478","0.173441692659842","0.15890749458211","0.187975890737574"
"5","2015","general elemantary","East Germany","51","0.17127097447559","0.132673782711049","0.20986816624013"
"5","2015","middle vocational","West Germany","1756","0.195049441776909","0.187063036996537","0.203035846557281"
"5","2015","middle vocational","East Germany","585","0.211787470080417","0.196533591579677","0.227041348581156"
"5","2015","vocational + Abi","West Germany","329","0.171196207345273","0.15415090894768","0.188241505742866"
"5","2015","vocational + Abi","East Germany","58","0.193855228925623","0.148278363790622","0.239432094060623"
"5","2015","higher vocational","West Germany","235","0.21952795813914","0.195499867611585","0.243556048666696"
"5","2015","higher vocational","East Germany","66","0.169064848548258","0.132242050961934","0.205887646134582"
"5","2015","higher education","West Germany","913","0.175496363066905","0.1649736778053","0.186019048328511"
"5","2015","higher education","East Germany","297","0.208373515323318","0.18730832417597","0.229438706470665"
"6","2015","in school","West Germany","52","0.149300126961987","0.110252794123025","0.18834745980095"
"6","2015","in school","East Germany","12","","",""
"6","2015","inadequately","West Germany","44","0.0863856110709822","0.0613316328294569","0.111439589312508"
"6","2015","inadequately","East Germany","1","","",""
"6","2015","general elemantary","West Germany","236","0.0902605717683434","0.079260763270559","0.101260380266128"
"6","2015","general elemantary","East Germany","41","0.115447592641121","0.0827088667804001","0.148186318501842"
"6","2015","middle vocational","West Germany","1074","0.119694961485987","0.113152383806096","0.126237539165879"
"6","2015","middle vocational","East Germany","299","0.097333670669389","0.0862673396492745","0.108400001689503"
"6","2015","vocational + Abi","West Germany","224","0.140348369227494","0.124630393815767","0.156066344639222"
"6","2015","vocational + Abi","East Germany","38","0.122259743406266","0.084491749421314","0.160027737391219"
"6","2015","higher vocational","West Germany","162","0.14282599326835","0.122514877184746","0.163137109351953"
"6","2015","higher vocational","East Germany","67","0.198967264184629","0.159745917476497","0.23818861089276"
"6","2015","higher education","West Germany","697","0.150589260744222","0.140695711793745","0.160482809694698"
"6","2015","higher education","East Germany","196","0.159205677864715","0.140229525946901","0.178181829782529"
"7","2015","in school","West Germany","58","0.174335476588097","0.132766646606847","0.215904306569348"
"7","2015","in school","East Germany","6","","",""
"7","2015","inadequately","West Germany","41","0.0821271816505451","0.0576416668224534","0.106612696478637"
"7","2015","inadequately","East Germany","8","","",""
