"plh0204_h","year","e11102","pgisced97","n","percent","lower_confidence","upper_confidence","value"
"0 Not at all Willing to take risks","2011","Employed","middle vocational","211","0.0327672393140955","0.0283606787238728","0.0371737999043182","0"
"1","2011","Not Employed","in school","7","","","","1"
"1","2011","Not Employed","inadequately","21","","","","1"
"1","2011","Not Employed","general elemantary","125","0.109458115089789","0.0922938001909116","0.126622429988667","1"
"1","2011","Not Employed","middle vocational","331","0.087368521930516","0.0788800844386459","0.0958569594223861","1"
"1","2011","Not Employed","vocational + Abi","17","","","","1"
"1","2011","Not Employed","higher vocational","26","","","","1"
"1","2011","Not Employed","higher education","50","0.0339191041516149","0.0242050815416412","0.0436331267615887","1"
"1","2011","Employed","in school","1","","","","1"
"1","2011","Employed","inadequately","3","","","","1"
"1","2011","Employed","general elemantary","47","0.0559421423235557","0.0410026788084232","0.0708816058386882","1"
"1","2011","Employed","middle vocational","230","0.0366525512113367","0.0320014273938787","0.0413036750287946","1"
"1","2011","Employed","vocational + Abi","40","0.0437225619287481","0.0306020124117534","0.0568431114457427","1"
"1","2011","Employed","higher vocational","30","0.0264191681618351","0.016357528515284","0.0364808078083862","1"
"1","2011","Employed","higher education","107","0.0251987955372511","0.0198146038340019","0.0305829872405003","1"
"10 Very willing to take risks","2011","Not Employed","in school","2","","","","10"
"10 Very willing to take risks","2011","Not Employed","inadequately","5","","","","10"
"10 Very willing to take risks","2011","Not Employed","general elemantary","14","","","","10"
"10 Very willing to take risks","2011","Not Employed","middle vocational","33","0.011114915748476","0.00796333427205445","0.0142664972248975","10"
"10 Very willing to take risks","2011","Not Employed","vocational + Abi","1","","","","10"
"10 Very willing to take risks","2011","Not Employed","higher vocational","","","","","10"
"10 Very willing to take risks","2011","Not Employed","higher education","11","","","","10"
"10 Very willing to take risks","2011","Employed","in school","","","","","10"
"10 Very willing to take risks","2011","Employed","inadequately","4","","","","10"
"10 Very willing to take risks","2011","Employed","general elemantary","18","","","","10"
"10 Very willing to take risks","2011","Employed","middle vocational","77","0.0122065912067999","0.00948862168252097","0.0149245607310789","10"
"10 Very willing to take risks","2011","Employed","vocational + Abi","5","","","","10"
"10 Very willing to take risks","2011","Employed","higher vocational","5","","","","10"
"10 Very willing to take risks","2011","Employed","higher education","24","","","","10"
"2","2011","Not Employed","in school","12","","","","2"
"2","2011","Not Employed","inadequately","25","","","","2"
"2","2011","Not Employed","general elemantary","205","0.189576870436852","0.168028030055861","0.211125710817843","2"
"2","2011","Not Employed","middle vocational","536","0.120027248968574","0.110257642353573","0.129796855583576","2"
"2","2011","Not Employed","vocational + Abi","37","0.162377282073948","0.1185493987579","0.206205165389996","2"
"2","2011","Employed","middle vocational","580","0.0951870956161121","0.0879229799408894","0.102451211291335","2"
"2","2011","Employed","vocational + Abi","92","0.0898094031204718","0.0714637006260476","0.108155105614896","2"
"2","2011","Employed","higher vocational","101","0.103526249765945","0.0844137623747183","0.122638737157172","2"
"2","2011","Employed","higher education","329","0.0919188517610039","0.0819936985448896","0.101844004977118","2"
"2","2011","Not Employed","higher vocational","63","0.161554776450793","0.128387121289406","0.19472243161218","2"
"2","2011","Not Employed","higher education","127","0.0874140190261516","0.0722575646410389","0.102570473411264","2"
"2","2011","Employed","in school","4","","","","2"
"2","2011","Employed","inadequately","7","","","","2"
"2","2011","Employed","general elemantary","80","0.0883737314600159","0.0699220409622056","0.106825421957826","2"
"3","2011","Not Employed","in school","17","","","","3"
"3","2011","Not Employed","inadequately","9","","","","3"
"3","2011","Not Employed","general elemantary","183","0.144359591085959","0.125037960226279","0.163681221945639","3"
"3","2011","Not Employed","middle vocational","588","0.128289194491952","0.118236469720471","0.138341919263433","3"
"3","2011","Not Employed","vocational + Abi","43","0.15151060788955","0.10890091854529","0.194120297233811","3"
"3","2011","Employed","higher education","513","0.158659304607598","0.146107929301642","0.171210679913553","3"
"3","2011","Not Employed","higher vocational","67","0.147530546591399","0.115571198696583","0.179489894486215","3"
"3","2011","Not Employed","higher education","188","0.15175829788713","0.132504952151091","0.171011643623168","3"
"3","2011","Employed","in school","4","","","","3"
"3","2011","Employed","inadequately","9","","","","3"
"3","2011","Employed","general elemantary","83","0.0901480986615511","0.0715302374471297","0.108765959875972","3"
"3","2011","Employed","middle vocational","798","0.125597401101984","0.117394634264714","0.133800167939254","3"
"3","2011","Employed","vocational + Abi","135","0.150538355331108","0.127592579855367","0.173484130806848","3"
"3","2011","Employed","higher vocational","131","0.111359952459358","0.0916243385104537","0.131095566408262","3"
"4","2011","Not Employed","in school","20","","","","4"
"4","2011","Not Employed","inadequately","10","","","","4"
"4","2011","Not Employed","general elemantary","114","0.0797984220318473","0.0649009028143313","0.0946959412493632","4"
"4","2011","Not Employed","middle vocational","466","0.108346960224098","0.0990034761124972","0.117690444335699","4"
"4","2011","Not Employed","vocational + Abi","30","0.0929235212637384","0.0584211915510486","0.127425850976428","4"
"4","2011","Not Employed","higher vocational","55","0.119092973802932","0.0899035429116277","0.148282404694236","4"
"4","2011","Not Employed","higher education","149","0.106485679936713","0.0899330677899032","0.123038292083523","4"
"4","2011","Employed","in school","7","","","","4"
"4","2011","Employed","inadequately","9","","","","4"
"4","2011","Employed","higher vocational","99","0.0934967355367178","0.0752323068408093","0.111761164232626","4"
"4","2011","Employed","general elemantary","68","0.0653656387398428","0.0492976404856609","0.0814336369940247","4"
"4","2011","Employed","higher education","368","0.113558514091961","0.102658991354949","0.124458036828974","4"
"4","2011","Employed","vocational + Abi","97","0.106879560515637","0.0870547240706968","0.126704396960577","4"
"4","2011","Employed","middle vocational","690","0.102754984272634","0.0952392520823257","0.110270716462942","4"
"5","2011","Not Employed","in school","45","0.154129941283096","0.109281872116621","0.198978010449571","5"
"5","2011","Not Employed","inadequately","28","","","","5"
"5","2011","Not Employed","general elemantary","224","0.156590551687335","0.136611387137281","0.176569716237389","5"
"5","2011","Not Employed","middle vocational","989","0.230055597517137","0.217403905133162","0.242707289901113","5"
"5","2011","Not Employed","vocational + Abi","51","0.236838249807011","0.186314234482277","0.287362265131745","5"
"5","2011","Not Employed","higher vocational","122","0.205703345889156","0.169275829259545","0.242130862518768","5"
"5","2011","Not Employed","higher education","329","0.257057077667536","0.233606006529569","0.280508148805504","5"
"5","2011","Employed","in school","13","","","","5"
"5","2011","Employed","inadequately","20","","","","5"
"5","2011","Employed","general elemantary","224","0.245444723806572","0.217468536313676","0.273420911299469","5"
"5","2011","Employed","middle vocational","1545","0.241984377695889","0.231383372109711","0.252585383282067","5"
"5","2011","Employed","vocational + Abi","201","0.221408193085725","0.19476667135","0.24804971482145","5"
"5","2011","Employed","higher vocational","226","0.250462858433849","0.223280231318236","0.277645485549461","5"
"5","2011","Employed","higher education","608","0.191388957246629","0.177874429735994","0.204903484757263","5"
"6","2011","Not Employed","in school","45","0.159313734002835","0.113857651761166","0.204769816244504","6"
"6","2011","Not Employed","inadequately","11","","","","6"
"6","2011","Not Employed","general elemantary","98","0.070765150842365","0.0566674666182978","0.0848628350664321","6"
"6","2011","Not Employed","middle vocational","367","0.0857725646167748","0.0773546626943965","0.094190466539153","6"
"6","2011","Not Employed","vocational + Abi","31","0.0977524225252884","0.062459285211236","0.133045559839341","6"
"6","2011","Not Employed","higher vocational","44","0.0940586174267302","0.0677518875637248","0.120365347289736","6"
"6","2011","Employed","middle vocational","753","0.117642100181975","0.109667331506815","0.125616868857135","6"
"6","2011","Employed","vocational + Abi","121","0.116984150973538","0.0963609994707086","0.137607302476368","6"
"6","2011","Employed","higher vocational","128","0.1630282720893","0.139853789899199","0.186202754279402","6"
"6","2011","Employed","higher education","475","0.142029025876468","0.130036864985014","0.154021186767922","6"
"6","2011","Not Employed","higher education","160","0.101761622852682","0.0855376208395813","0.117985624865783","6"
"6","2011","Employed","in school","9","","","","6"
"6","2011","Employed","inadequately","10","","","","6"
"6","2011","Employed","general elemantary","94","0.113572373445974","0.092945939907899","0.134198806984048","6"
"7","2011","Not Employed","in school","51","0.21520692606989","0.164161818849108","0.266252033290672","7"
"7","2011","Not Employed","inadequately","7","","","","7"
"7","2011","Not Employed","general elemantary","70","0.0467531094984622","0.0351470908328308","0.0583591281640936","7"
"7","2011","Not Employed","middle vocational","321","0.0753604844695871","0.0674252346442373","0.0832957342949369","7"
"7","2011","Not Employed","vocational + Abi","26","","","","7"
"7","2011","Not Employed","higher vocational","39","0.0783340167559949","0.0541192941464473","0.102548739365542","7"
"7","2011","Not Employed","higher education","164","0.136553888246396","0.118127516414228","0.154980260078565","7"
"7","2011","Employed","in school","10","","","","7"
"7","2011","Employed","inadequately","13","","","","7"
"7","2011","Employed","general elemantary","121","0.147844635866392","0.124770346935555","0.170918924797229","7"
"7","2011","Employed","middle vocational","771","0.134928473649757","0.126471944832757","0.143385002466757","7"
"7","2011","Employed","vocational + Abi","121","0.123449140162522","0.102341491152113","0.144556789172932","7"
"7","2011","Employed","higher vocational","147","0.123879066733594","0.103210794503848","0.144547338963339","7"
