"plh0204_h","year","e11102","hgtyp1hh","n","percent","lower_confidence","upper_confidence"
"0 Not at all Willing to take risks","2019","Not Employed","Couple + C. LE 16 ","398","0.0841115042042956","0.0716477291323881","0.0965752792762031"
"0 Not at all Willing to take risks","2019","Not Employed","Couple + C. GT 16 ","55","0.046317846954068","0.0317538993799996","0.0608817945281364"
"0 Not at all Willing to take risks","2019","Not Employed","Couple + C. LE and GT 16","182","0.0398129820456145","0.0280148804902403","0.0516110836009886"
"0 Not at all Willing to take risks","2019","Employed","1-pers.-HH","119","0.0168636183457327","0.0120468120382219","0.0216804246532435"
"0 Not at all Willing to take risks","2019","Employed","(Married) couple without C. ","110","0.0286437067520257","0.0239964865364716","0.0332909269675798"
"0 Not at all Willing to take risks","2019","Employed","Single parent ","35","0.0310430746092502","0.0222545313626665","0.039831617855834"
"0 Not at all Willing to take risks","2019","Employed","Couple + C. LE 16 ","173","0.0209008841763408","0.0168934407374287","0.024908327615253"
"0 Not at all Willing to take risks","2019","Employed","Couple + C. GT 16 ","58","0.0236248358989361","0.0174016490154413","0.0298480227824309"
"0 Not at all Willing to take risks","2019","Employed","Couple + C. LE and GT 16","56","0.0275353087988828","0.0198794938556011","0.0351911237421644"
"1","2019","Not Employed","1-pers.-HH","163","0.0789110504777678","0.0676351399399589","0.0901869610155768"
"1","2019","Not Employed","(Married) couple without C. ","186","0.0535208209980657","0.0462911507591154","0.0607504912370161"
"1","2019","Not Employed","Single parent ","66","0.0602602794589506","0.0442907199145993","0.0762298390033019"
"1","2019","Not Employed","Couple + C. LE 16 ","148","0.0606022997003416","0.0498878492746198","0.0713167501260634"
"1","2019","Not Employed","Couple + C. GT 16 ","34","0.0415506876025961","0.0277221332772475","0.0553792419279447"
"1","2019","Not Employed","Couple + C. LE and GT 16","67","0.056603318483566","0.0426592348155511","0.0705474021515809"
"1","2019","Employed","1-pers.-HH","83","0.0264434877835944","0.0204411992580839","0.0324457763091049"
"1","2019","Employed","(Married) couple without C. ","140","0.0251994598972882","0.0208328654217134","0.029566054372863"
"1","2019","Employed","Single parent ","61","0.0373022597017769","0.0276995269784023","0.0469049924251514"
"1","2019","Employed","Couple + C. LE 16 ","170","0.0320646827423022","0.0271294415202248","0.0369999239643795"
"1","2019","Employed","Couple + C. GT 16 ","72","0.0315603071123805","0.0243967787957045","0.0387238354290564"
"1","2019","Employed","Couple + C. LE and GT 16","49","0.0402458915514327","0.0310509219698944","0.0494408611329711"
"2","2019","Not Employed","1-pers.-HH","252","0.124189711252788","0.110396043745776","0.137983378759799"
"2","2019","Not Employed","(Married) couple without C. ","382","0.109558639366714","0.0995257147253319","0.119591564008096"
"2","2019","Not Employed","Single parent ","57","0.0670139611323151","0.0502338901868597","0.0837940320777706"
"2","2019","Not Employed","Couple + C. LE 16 ","169","0.0925829952992201","0.0795672311204733","0.105598759477967"
"2","2019","Not Employed","Couple + C. GT 16 ","67","0.0742939138528128","0.0561213469672762","0.0924664807383495"
"2","2019","Not Employed","Couple + C. LE and GT 16","66","0.0834527267333878","0.0667641399392438","0.100141313527532"
"2","2019","Employed","1-pers.-HH","200","0.0832255633666292","0.0728923229034211","0.0935588038298373"
"2","2019","Employed","(Married) couple without C. ","366","0.0797932825779128","0.0722438340303519","0.0873427311254737"
"2","2019","Employed","Single parent ","138","0.0825144473157105","0.068571746479667","0.096457148151754"
"2","2019","Employed","Couple + C. LE 16 ","445","0.0917218827498874","0.0836361822844086","0.0998075832153663"
"2","2019","Employed","Couple + C. GT 16 ","173","0.0839659837155151","0.072602079309538","0.0953298881214922"
"2","2019","Employed","Couple + C. LE and GT 16","135","0.0863331332221867","0.0731932283852798","0.0994730380590936"
"3","2019","Not Employed","1-pers.-HH","241","0.122097730560097","0.108404409061337","0.135791052058857"
"3","2019","Not Employed","(Married) couple without C. ","485","0.140669123341509","0.12950097505458","0.151837271628438"
"3","2019","Not Employed","Single parent ","69","0.112436168507291","0.0912366307049371","0.133635706309645"
"3","2019","Not Employed","Couple + C. LE 16 ","155","0.129440983663975","0.114366737181306","0.144515230146644"
"3","2019","Not Employed","Couple + C. GT 16 ","111","0.160379012796946","0.134950643603553","0.185807381990339"
"3","2019","Not Employed","Couple + C. LE and GT 16","83","0.0737142658165459","0.0579465014530074","0.0894820301800844"
"3","2019","Employed","1-pers.-HH","266","0.107085800548333","0.0955180816858575","0.118653519410809"
"3","2019","Employed","(Married) couple without C. ","556","0.117411298013792","0.108442722056513","0.126379873971072"
"3","2019","Employed","Single parent ","156","0.119702163988492","0.103252837817861","0.136151490159124"
"3","2019","Employed","Couple + C. LE 16 ","613","0.143700611949198","0.13387377231993","0.153527451578467"
"3","2019","Employed","Couple + C. GT 16 ","280","0.128778506759773","0.115053705514802","0.142503308004743"
"3","2019","Employed","Couple + C. LE and GT 16","189","0.0893266737935046","0.075982815537153","0.102670532049856"
"4","2019","Not Employed","1-pers.-HH","164","0.0755235609950351","0.0644720648550676","0.0865750571350027"
"4","2019","Not Employed","(Married) couple without C. ","375","0.0997813138759063","0.0901541094507523","0.10940851830106"
"4","2019","Not Employed","Single parent ","66","0.0984004951384035","0.078412048294572","0.118388941982235"
"4","2019","Not Employed","Couple + C. LE 16 ","140","0.115807517261865","0.101437993141953","0.130177041381776"
"4","2019","Not Employed","Couple + C. GT 16 ","74","0.0725100841298856","0.0545397190467652","0.0904804492130059"
"4","2019","Not Employed","Couple + C. LE and GT 16","75","0.0916049151059422","0.074198127213149","0.109011702998735"
"4","2019","Employed","1-pers.-HH","249","0.106044683932681","0.0945266256095102","0.117562742255852"
"4","2019","Employed","(Married) couple without C. ","469","0.0971793287378274","0.0889269897660737","0.105431667709581"
"4","2019","Employed","Single parent ","123","0.0879395687817179","0.0735884331990345","0.102290704364401"
"4","2019","Employed","Couple + C. LE 16 ","430","0.105050469760383","0.0964609276223583","0.113640011898407"
"4","2019","Employed","Couple + C. GT 16 ","209","0.0865172884918596","0.0749981049794735","0.0980364720042458"
"4","2019","Employed","Couple + C. LE and GT 16","154","0.0792602418345276","0.0666214466651608","0.0918990370038944"
"5","2019","Not Employed","1-pers.-HH","432","0.203113416605984","0.186286695894485","0.219940137317484"
"5","2019","Not Employed","(Married) couple without C. ","747","0.196541533815737","0.183776838320337","0.209306229311137"
"5","2019","Not Employed","Single parent ","155","0.193707208794015","0.167186028036071","0.22022838955196"
"5","2019","Not Employed","Couple + C. LE 16 ","261","0.156798967759304","0.140470788282496","0.173127147236112"
"5","2019","Not Employed","Couple + C. GT 16 ","144","0.178028580976527","0.151520620093669","0.204536541859384"
"5","2019","Not Employed","Couple + C. LE and GT 16","175","0.215470884899519","0.19066123181129","0.240280537987749"
"5","2019","Employed","1-pers.-HH","479","0.187946344449053","0.173331768416165","0.202560920481941"
"5","2019","Employed","(Married) couple without C. ","837","0.180842613123963","0.170119437300423","0.191565788947503"
"5","2019","Employed","Single parent ","308","0.184537699375645","0.164880267045547","0.204195131705743"
"5","2019","Employed","Couple + C. LE 16 ","784","0.166557392800028","0.156120011504429","0.176994774095626"
"5","2019","Employed","Couple + C. GT 16 ","411","0.176344960729069","0.160728799373507","0.191961122084631"
"5","2019","Employed","Couple + C. LE and GT 16","303","0.174107531686329","0.156366451341086","0.191848612031572"
"6","2019","Not Employed","1-pers.-HH","189","0.0906596245179097","0.0786507552104965","0.102668493825323"
"6","2019","Not Employed","(Married) couple without C. ","428","0.110574177517819","0.100500610066402","0.120647744969236"
"6","2019","Not Employed","Single parent ","75","0.0822500764549566","0.0638124968209664","0.100687656088947"
"6","2019","Not Employed","Couple + C. LE 16 ","127","0.109952099481339","0.0959042755851986","0.12399992337748"
"6","2019","Not Employed","Couple + C. GT 16 ","84","0.129401976431927","0.106143439573459","0.152660513290394"
"6","2019","Not Employed","Couple + C. LE and GT 16","87","0.11594122921036","0.0966223743365711","0.135260084084149"
"6","2019","Employed","1-pers.-HH","370","0.151197862881852","0.137796376322697","0.164599349441006"
"6","2019","Employed","(Married) couple without C. ","647","0.131752029846301","0.122329014250541","0.141175045442061"
"6","2019","Employed","Single parent ","172","0.118447103583977","0.102072578787148","0.134821628380806"
"6","2019","Employed","Couple + C. LE 16 ","657","0.140524246546768","0.130788613631449","0.150259879462087"
"6","2019","Employed","Couple + C. GT 16 ","285","0.126123600247072","0.112520331877941","0.139726868616202"
"6","2019","Employed","Couple + C. LE and GT 16","214","0.136944705381574","0.120860431329595","0.153028979433554"
"7","2019","Not Employed","1-pers.-HH","244","0.113568224552278","0.100297855553733","0.126838593550823"
"7","2019","Not Employed","(Married) couple without C. ","429","0.123168531719725","0.112612285318111","0.133724778121339"
"7","2019","Not Employed","Single parent ","89","0.0913914187069964","0.0720532786153747","0.110729558798618"
"7","2019","Not Employed","Couple + C. LE 16 ","170","0.105326544402177","0.09154170232397","0.119111386480385"
"7","2019","Not Employed","Couple + C. GT 16 ","102","0.155289104211079","0.130191767462618","0.180386440959539"
"7","2019","Not Employed","Couple + C. LE and GT 16","104","0.107782404081178","0.089069931098034","0.126494877064323"
"7","2019","Employed","1-pers.-HH","391","0.131471941690438","0.11883082670628","0.144113056674596"
"7","2019","Employed","(Married) couple without C. ","785","0.157107490264552","0.146968985563417","0.167245994965687"
"7","2019","Employed","Single parent ","203","0.146568168778234","0.128646165859633","0.164490171696835"
"7","2019","Employed","Couple + C. LE 16 ","741","0.154157967314482","0.144042187632811","0.164273746996153"
"7","2019","Employed","Couple + C. GT 16 ","359","0.151608199253008","0.136912858631917","0.166303539874099"
"7","2019","Employed","Couple + C. LE and GT 16","281","0.155084003583265","0.138148434338867","0.172019572827664"
"8","2019","Not Employed","1-pers.-HH","175","0.067804529292008","0.0572893962954215","0.0783196622885944"
"8","2019","Not Employed","(Married) couple without C. ","350","0.0884884884251601","0.0793657328286814","0.0976112440216387"
"8","2019","Not Employed","Single parent ","89","0.130161700918244","0.107581154557815","0.152742247278674"
"8","2019","Not Employed","Couple + C. LE 16 ","157","0.0787582293789117","0.066662407478125","0.0908540512796983"
"8","2019","Not Employed","Couple + C. GT 16 ","82","0.0850445251882523","0.0657147742600891","0.104374276116415"
"8","2019","Not Employed","Couple + C. LE and GT 16","109","0.130798486024248","0.110452279110205","0.15114469293829"
"8","2019","Employed","1-pers.-HH","321","0.120775240769764","0.108584900526824","0.132965581012704"
"8","2019","Employed","(Married) couple without C. ","689","0.121644284906483","0.112537387696902","0.130751182116063"
"8","2019","Employed","Single parent ","176","0.118946924789239","0.102542540324756","0.135351309253722"
"8","2019","Employed","Couple + C. LE 16 ","538","0.0948794029544652","0.0866700120005683","0.103088793908362"
"8","2019","Employed","Couple + C. GT 16 ","278","0.121474592263147","0.108088926731646","0.134860257794647"
"8","2019","Employed","Couple + C. LE and GT 16","214","0.117973052541425","0.10288122388083","0.133064881202021"
"9","2019","Not Employed","1-pers.-HH","62","0.0200776984630528","0.0142111223753998","0.0259442745507059"
"9","2019","Not Employed","(Married) couple without C. ","88","0.0190985546122724","0.0147019793640545","0.0234951298604903"
"9","2019","Not Employed","Single parent ","39","0.0455739681372805","0.0315779938580858","0.0595699424164752"
"9","2019","Not Employed","Couple + C. LE 16 ","105","0.0325200406475322","0.0245548324921308","0.0404852488029337"
"9","2019","Not Employed","Couple + C. GT 16 ","28","","",""
"9","2019","Not Employed","Couple + C. LE and GT 16","55","0.0484838168683198","0.0355231200423839","0.0614445136942557"
"9","2019","Employed","1-pers.-HH","152","0.0394841157117477","0.0321989338060068","0.0467692976174886"
"9","2019","Employed","(Married) couple without C. ","231","0.0431095556399074","0.0374509784300139","0.0487681328498009"
"9","2019","Employed","Single parent ","77","0.0403390585055736","0.0303688536269274","0.0503092633842199"
"9","2019","Employed","Couple + C. LE 16 ","206","0.0308150326131769","0.025973795059342","0.0356562701670118"
"9","2019","Employed","Couple + C. GT 16 ","103","0.0397150877201716","0.0317130997024075","0.0477170757379356"
"9","2019","Employed","Couple + C. LE and GT 16","94","0.0492395192714923","0.0391166881053426","0.059362350437642"
"10 Very willing to take risks","2019","Not Employed","1-pers.-HH","58","0.0173341268019803","0.011875469314748","0.0227927842892125"
