"plh0204_h","year","e11102","education","n","percent","lower_confidence","upper_confidence"
"0 Not at all Willing to take risks","2019","Not Employed","lower secondary degree","192","0.0711648319716261","0.0615010855242219","0.0808285784190303"
"0 Not at all Willing to take risks","2019","Not Employed","secondary school degree","80","0.0513537037127421","0.0417593120124116","0.0609480954130726"
"0 Not at all Willing to take risks","2019","Not Employed","college entrance qualification","45","0.0332207559016513","0.0251046516607614","0.0413368601425412"
"0 Not at all Willing to take risks","2019","Not Employed","Other degree","424","0.114327308232994","0.100691563350982","0.127963053115007"
"0 Not at all Willing to take risks","2019","Not Employed","no degree/no degree yet","405","0.114807189679086","0.0994206399360697","0.130193739422102"
"0 Not at all Willing to take risks","2019","Employed","lower secondary degree","75","0.0356460131577355","0.028609454621603","0.042682571693868"
"0 Not at all Willing to take risks","2019","Employed","secondary school degree","113","0.0197570247985778","0.0160596245667783","0.0234544250303773"
"0 Not at all Willing to take risks","2019","Employed","college entrance qualification","74","0.0099131283506209","0.00754268900846757","0.0122835676927742"
"0 Not at all Willing to take risks","2019","Employed","Other degree","198","0.0588987906188081","0.0493268194103417","0.0684707618272745"
"0 Not at all Willing to take risks","2019","Employed","no degree/no degree yet","84","0.0812645587676084","0.0586135257593331","0.103915591775884"
"1","2019","Not Employed","lower secondary degree","175","0.0723465475624375","0.0626090967843881","0.0820839983404868"
"1","2019","Not Employed","secondary school degree","95","0.0513255026249241","0.0417336031158284","0.0609174021340198"
"1","2019","Not Employed","college entrance qualification","73","0.0402659593561467","0.0313632196219616","0.0491686990903318"
"1","2019","Not Employed","Other degree","167","0.0929301421452349","0.0804888376497234","0.105371446640746"
"1","2019","Not Employed","no degree/no degree yet","137","0.0412226664926966","0.0316272311640845","0.0508181018213087"
"1","2019","Employed","lower secondary degree","80","0.0281076312562169","0.0218348839455237","0.03438037856691"
"1","2019","Employed","secondary school degree","162","0.0300806380389068","0.0255424743277881","0.0346188017500254"
"1","2019","Employed","college entrance qualification","161","0.023590028640542","0.0199586865130546","0.0272213707680295"
"1","2019","Employed","Other degree","136","0.0531034841526544","0.0439866764055011","0.0622202918998077"
"1","2019","Employed","no degree/no degree yet","29","","",""
"2","2019","Not Employed","lower secondary degree","296","0.122910747380848","0.110569464370105","0.13525203039159"
"2","2019","Not Employed","secondary school degree","202","0.101767715709731","0.0886251927281362","0.114910238691326"
"2","2019","Not Employed","college entrance qualification","157","0.0916966275397911","0.0786267551488719","0.10476649993071"
"2","2019","Not Employed","Other degree","212","0.111992964869202","0.0984793721662881","0.125506557572116"
"2","2019","Not Employed","no degree/no degree yet","122","0.0850387503625081","0.0715755735746342","0.0985019271503821"
"2","2019","Employed","lower secondary degree","199","0.0820937582851065","0.0716756033013345","0.0925119132688785"
"2","2019","Employed","secondary school degree","482","0.0855863481109196","0.078153719703881","0.0930189765179583"
"2","2019","Employed","college entrance qualification","491","0.0822921433997252","0.0757168029678511","0.0888674838315992"
"2","2019","Employed","Other degree","233","0.0985688457570919","0.0864498635890764","0.110687827925107"
"2","2019","Employed","no degree/no degree yet","35","0.0713948413463696","0.0500500875631526","0.0927395951295865"
"3","2019","Not Employed","lower secondary degree","344","0.140166756188714","0.127117879870375","0.153215632507053"
"3","2019","Not Employed","secondary school degree","261","0.128744969177709","0.114186450602279","0.143303487753139"
"3","2019","Not Employed","college entrance qualification","224","0.123818845638985","0.108902256366853","0.138735434911116"
"3","2019","Not Employed","Other degree","171","0.142755093113959","0.127764614004751","0.157745572223167"
"3","2019","Not Employed","no degree/no degree yet","121","0.09135493083534","0.0774489733633547","0.105260888307325"
"3","2019","Employed","lower secondary degree","239","0.095741318064923","0.0845744180448127","0.106908218085033"
"3","2019","Employed","secondary school degree","603","0.117659811967479","0.109099276566725","0.126220347368234"
"3","2019","Employed","college entrance qualification","913","0.144632398392549","0.136216586430983","0.153048210354115"
"3","2019","Employed","Other degree","226","0.101779814621467","0.08948697368156","0.114072655561374"
"3","2019","Employed","no degree/no degree yet","35","0.0790556664925877","0.0566877578996726","0.101423575085503"
"4","2019","Not Employed","lower secondary degree","259","0.0912367404869144","0.0804135887242923","0.102059892249536"
"4","2019","Not Employed","secondary school degree","197","0.105080518094702","0.0917504463869182","0.118410589802486"
"4","2019","Not Employed","college entrance qualification","183","0.0965297235164489","0.0831555587885339","0.109903888244364"
"4","2019","Not Employed","Other degree","128","0.0528445826984826","0.0432576846021661","0.0624314807947991"
"4","2019","Not Employed","no degree/no degree yet","110","0.0657644240719722","0.0538008353564239","0.0777280127875204"
"4","2019","Employed","lower secondary degree","207","0.0789472329743262","0.0687131886057694","0.089181277342883"
"4","2019","Employed","secondary school degree","459","0.0903332794853575","0.0827171579760571","0.097949400994658"
"4","2019","Employed","college entrance qualification","718","0.113285431415674","0.105701999633969","0.120868863197379"
"4","2019","Employed","Other degree","151","0.0809240647369832","0.0698362854830992","0.0920118439908672"
"4","2019","Employed","no degree/no degree yet","37","0.0789206705633875","0.0565702299864479","0.101271111140327"
"5","2019","Not Employed","lower secondary degree","559","0.202866418325086","0.18775121057119","0.217981626078982"
"5","2019","Not Employed","secondary school degree","411","0.205249612045727","0.187693192588282","0.222806031503172"
"5","2019","Not Employed","college entrance qualification","381","0.203647280565362","0.185409531178296","0.221885029952428"
"5","2019","Not Employed","Other degree","319","0.163537541906775","0.147688638787011","0.179386445026539"
"5","2019","Not Employed","no degree/no degree yet","220","0.138954010136632","0.122259007967443","0.155649012305822"
"5","2019","Employed","lower secondary degree","515","0.203254673773803","0.187981945822364","0.218527401725241"
"5","2019","Employed","secondary school degree","1062","0.1966179282576","0.1860584746122","0.207177381903"
"5","2019","Employed","college entrance qualification","1042","0.16720866994904","0.15828005026118","0.1761372896369"
"5","2019","Employed","Other degree","363","0.145623392205681","0.131282694689055","0.159964089722307"
"5","2019","Employed","no degree/no degree yet","88","0.227474232687397","0.192723434965494","0.262225030409299"
"6","2019","Not Employed","lower secondary degree","281","0.0949467690837719","0.0839283155585071","0.105965222609037"
"6","2019","Not Employed","secondary school degree","227","0.114595429886035","0.1007491237191","0.12844173605297"
"6","2019","Not Employed","college entrance qualification","235","0.122794750904755","0.107931297895379","0.137658203914132"
"6","2019","Not Employed","Other degree","127","0.0841512673494332","0.0722550345108537","0.0960475001880127"
"6","2019","Not Employed","no degree/no degree yet","113","0.114751124670697","0.099367845186343","0.13013440415505"
"6","2019","Employed","lower secondary degree","290","0.111168108960249","0.0992382171128185","0.12309800080768"
"6","2019","Employed","secondary school degree","724","0.13354524946115","0.124507589695342","0.142582909226958"
"6","2019","Employed","college entrance qualification","1020","0.159183184451721","0.150429596100955","0.167936772802486"
"6","2019","Employed","Other degree","207","0.116829112780894","0.103769570951971","0.129888654609816"
"6","2019","Employed","no degree/no degree yet","40","0.0664079915424047","0.0457669825715382","0.0870490005132713"
"7","2019","Not Employed","lower secondary degree","258","0.0917769833360004","0.0809250622136739","0.102628904458327"
"7","2019","Not Employed","secondary school degree","259","0.129490026219881","0.11489568698861","0.144084365451153"
"7","2019","Not Employed","college entrance qualification","287","0.163464802861272","0.14671794095572","0.180211664766824"
"7","2019","Not Employed","Other degree","176","0.111404108777672","0.097921621919301","0.124886595636043"
"7","2019","Not Employed","no degree/no degree yet","139","0.135879340486526","0.119340628945097","0.152418052027955"
"7","2019","Employed","lower secondary degree","401","0.150710082851141","0.137132085440004","0.164288080262278"
"7","2019","Employed","secondary school degree","790","0.144339659128208","0.135002551571264","0.153676766685151"
"7","2019","Employed","college entrance qualification","1115","0.158937813495717","0.150189698124259","0.167685928867174"
"7","2019","Employed","Other degree","334","0.134901731367839","0.121012714275625","0.148790748460053"
"7","2019","Employed","no degree/no degree yet","50","0.0799354599095565","0.0574541779479582","0.102416741871155"
"8","2019","Not Employed","lower secondary degree","230","0.0781309441800087","0.0680433026206089","0.0882185857394085"
"8","2019","Not Employed","secondary school degree","197","0.0795151209687468","0.067754978229834","0.0912752637076595"
"8","2019","Not Employed","college entrance qualification","195","0.090593657394691","0.0775947428617928","0.103592571927589"
"8","2019","Not Employed","Other degree","174","0.0707618491630501","0.0597735530673979","0.0817501452587023"
"8","2019","Not Employed","no degree/no degree yet","140","0.123817670697819","0.107920262597327","0.139715078798311"
"8","2019","Employed","lower secondary degree","405","0.13287752174218","0.119994950132168","0.145760093352193"
"8","2019","Employed","secondary school degree","663","0.115535988600225","0.107042862977301","0.12402911422315"
