"m11125","year","hgtyp1hh","n","percent","lower_confidence","upper_confidence"
"8 on Scale 1 to 10","2014","1-pers.-HH","744","0.207669335623212","0.19452956919246","0.220809102053964"
"8 on Scale 1 to 10","2014","Couple + C. GT 16 ","737","0.248191296273999","0.232938509814063","0.263444082733935"
"8 on Scale 1 to 10","2014","Couple + C. LE 16 ","1950","0.269092340521552","0.258604568037889","0.279580113005215"
"8 on Scale 1 to 10","2014","Couple + C. LE and GT 16","601","0.273715738533599","0.255272247885479","0.292159229181719"
"8 on Scale 1 to 10","2014","Single parent ","581","0.240250106726244","0.22336031593028","0.257139897522207"
"9 on Scale 1 to 10","2014","(Married) couple without C. ","785","0.102984053398852","0.0963238396081218","0.109644267189582"
"9 on Scale 1 to 10","2014","1-pers.-HH","353","0.0938746406132458","0.0844271490496814","0.10332213217681"
"9 on Scale 1 to 10","2014","Couple + C. GT 16 ","432","0.128870570738612","0.117039597808513","0.140701543668712"
"9 on Scale 1 to 10","2014","Couple + C. LE 16 ","1078","0.159310341428116","0.150655857622668","0.167964825233565"
"9 on Scale 1 to 10","2014","Couple + C. LE and GT 16","330","0.143188767786676","0.128699815914918","0.157677719658434"
"9 on Scale 1 to 10","2014","Single parent ","328","0.11475068206524","0.102150767801662","0.127350596328818"
"0 Completely dissatisfied","2015","(Married) couple without C. ","93","0.0142347513594493","0.011552429422566","0.0169170732963325"
"0 Completely dissatisfied","2015","1-pers.-HH","57","0.0209039051743041","0.0161724229818161","0.0256353873667921"
"0 Completely dissatisfied","2015","Couple + C. GT 16 ","19","","",""
"0 Completely dissatisfied","2015","Couple + C. LE 16 ","23","","",""
"0 Completely dissatisfied","2015","Couple + C. LE and GT 16","13","","",""
"0 Completely dissatisfied","2015","Single parent ","24","","",""
"1 on Scale 1 to 10","2015","(Married) couple without C. ","99","0.0132505266145854","0.0106613049768978","0.015839748252273"
"1 on Scale 1 to 10","2015","1-pers.-HH","49","0.0153454693290127","0.0112800732221344","0.0194108654358911"
"1 on Scale 1 to 10","2015","Couple + C. GT 16 ","24","","",""
"1 on Scale 1 to 10","2015","Couple + C. LE 16 ","31","0.0026202579598564","0.00133516567795625","0.00390535024175656"
"1 on Scale 1 to 10","2015","Couple + C. LE and GT 16","13","","",""
"1 on Scale 1 to 10","2015","Single parent ","29","","",""
"10 Completely satisfied","2015","(Married) couple without C. ","313","0.0452310650878068","0.0405254461614098","0.0499366840142038"
"10 Completely satisfied","2015","1-pers.-HH","200","0.0524283428829887","0.0450567739009865","0.0597999118649909"
"10 Completely satisfied","2015","Couple + C. GT 16 ","273","0.0904734423304506","0.0800294354286399","0.100917449232261"
"10 Completely satisfied","2015","Couple + C. LE 16 ","507","0.0823000300589582","0.0753915521215989","0.0892085079963175"
"10 Completely satisfied","2015","Couple + C. LE and GT 16","257","0.124919104000531","0.110953342929347","0.138884865071714"
"10 Completely satisfied","2015","Single parent ","200","0.0994887679372816","0.0873300384439567","0.111647497430607"
"2 on Scale 1 to 10","2015","(Married) couple without C. ","280","0.0401369897149764","0.0356924557115631","0.0445815237183896"
"2 on Scale 1 to 10","2015","1-pers.-HH","151","0.0454108054123273","0.0385249373547611","0.0522966734698934"
"2 on Scale 1 to 10","2015","Couple + C. GT 16 ","78","0.0274069689410966","0.0214627474854895","0.0333511903967037"
"2 on Scale 1 to 10","2015","Couple + C. LE 16 ","87","0.0170213689191018","0.0137697375840511","0.0202730002541525"
"2 on Scale 1 to 10","2015","Couple + C. LE and GT 16","35","0.0178972136404366","0.0122970945990753","0.023497332681798"
"2 on Scale 1 to 10","2015","Single parent ","89","0.0319548853094763","0.0248103656863003","0.0390994049326523"
"3 on Scale 1 to 10","2015","(Married) couple without C. ","423","0.059934473688023","0.0545596203536348","0.0653093270224112"
"3 on Scale 1 to 10","2015","1-pers.-HH","244","0.0676589879056487","0.0593524322331815","0.0759655435781158"
"3 on Scale 1 to 10","2015","Couple + C. GT 16 ","122","0.0421535446616244","0.0348377097165006","0.0494693796067481"
"3 on Scale 1 to 10","2015","Couple + C. LE 16 ","195","0.0294078292891055","0.0251608328629419","0.0336548257152691"
"3 on Scale 1 to 10","2015","Couple + C. LE and GT 16","81","0.0427873916697959","0.0342389256907537","0.051335857648838"
"3 on Scale 1 to 10","2015","Single parent ","122","0.0439246531013735","0.0356001784909149","0.052249127711832"
"4 on Scale 1 to 10","2015","(Married) couple without C. ","449","0.0605069962966598","0.0551081771567413","0.0659058154365783"
"4 on Scale 1 to 10","2015","1-pers.-HH","228","0.0655985920289698","0.0574104599678999","0.0737867240900396"
"4 on Scale 1 to 10","2015","Couple + C. GT 16 ","148","0.0507819798286934","0.042788484933367","0.0587754747240197"
"4 on Scale 1 to 10","2015","Couple + C. LE 16 ","253","0.0423046616519151","0.0372447862913005","0.0473645370125297"
"4 on Scale 1 to 10","2015","Couple + C. LE and GT 16","83","0.0357105573882335","0.027872145215372","0.043548969561095"
"4 on Scale 1 to 10","2015","Single parent ","152","0.0560691343899069","0.0467239339146886","0.0654143348651252"
"5 on Scale 1 to 10","2015","(Married) couple without C. ","1079","0.140155205628442","0.132294457946868","0.148015953310016"
"5 on Scale 1 to 10","2015","1-pers.-HH","543","0.154029128355546","0.142090622654397","0.165967634056695"
"5 on Scale 1 to 10","2015","Couple + C. GT 16 ","321","0.113336011085454","0.101794507327755","0.124877514843153"
"5 on Scale 1 to 10","2015","Couple + C. LE 16 ","547","0.0899586095605912","0.0827660418490224","0.09715117727216"
"5 on Scale 1 to 10","2015","Couple + C. LE and GT 16","197","0.0840704689612633","0.0723490863656322","0.0957918515568944"
"5 on Scale 1 to 10","2015","Single parent ","265","0.125722330439362","0.11225481421702","0.139189846661703"
"6 on Scale 1 to 10","2015","(Married) couple without C. ","898","0.115498952458347","0.108261471983131","0.122736432933562"
"6 on Scale 1 to 10","2015","1-pers.-HH","379","0.106614396844033","0.0964073939164842","0.116821399771582"
"6 on Scale 1 to 10","2015","Couple + C. GT 16 ","254","0.0844978193990373","0.0743715065018966","0.094624132296178"
"6 on Scale 1 to 10","2015","Couple + C. LE 16 ","573","0.100722462523225","0.0931568854547195","0.10828803959173"
"6 on Scale 1 to 10","2015","Couple + C. LE and GT 16","167","0.0720561783361635","0.0611336663321942","0.0829786903401327"
"6 on Scale 1 to 10","2015","Single parent ","202","0.0843110885781851","0.0730242340159735","0.0955979431403967"
"7 on Scale 1 to 10","2015","(Married) couple without C. ","1418","0.182034301647805","0.173296677316343","0.190771925979267"
"7 on Scale 1 to 10","2015","1-pers.-HH","586","0.170803759212201","0.158357231452089","0.183250286972314"
"7 on Scale 1 to 10","2015","Couple + C. GT 16 ","528","0.185408338580377","0.171259085598222","0.199557591562532"
"7 on Scale 1 to 10","2015","Couple + C. LE 16 ","1146","0.203886323498911","0.193758558651997","0.214014088345824"
"7 on Scale 1 to 10","2015","Couple + C. LE and GT 16","392","0.184268092275969","0.16789144968107","0.200644734870868"
"7 on Scale 1 to 10","2015","Single parent ","401","0.16769660597766","0.152520527197639","0.182872684757681"
"8 on Scale 1 to 10","2015","(Married) couple without C. ","1709","0.22528783585455","0.215827898383286","0.234747773325814"
"8 on Scale 1 to 10","2015","1-pers.-HH","718","0.199598209106176","0.186379069675678","0.212817348536674"
"8 on Scale 1 to 10","2015","Couple + C. GT 16 ","705","0.249467570460312","0.233713576292577","0.265221564628047"
"8 on Scale 1 to 10","2015","Couple + C. LE 16 ","1749","0.281728231714764","0.270420080627564","0.293036382801963"
"8 on Scale 1 to 10","2015","Couple + C. LE and GT 16","541","0.251194643894689","0.232875054531337","0.269514233258041"
"8 on Scale 1 to 10","2015","Single parent ","518","0.234054980717028","0.216855539208753","0.251254422225302"
"9 on Scale 1 to 10","2015","(Married) couple without C. ","731","0.103728901649356","0.0968246153424072","0.110633187956304"
"9 on Scale 1 to 10","2015","1-pers.-HH","357","0.101608403748792","0.0916160340863392","0.111600773411245"
"9 on Scale 1 to 10","2015","Couple + C. GT 16 ","426","0.139723179283394","0.127100479861089","0.152345878705698"
"9 on Scale 1 to 10","2015","Couple + C. LE 16 ","968","0.146525030503865","0.137635407901546","0.155414653106184"
"9 on Scale 1 to 10","2015","Couple + C. LE and GT 16","374","0.17285211810922","0.156880275939328","0.188823960279111"
"9 on Scale 1 to 10","2015","Single parent ","326","0.132911225320737","0.119121068153403","0.146701382488072"
"0 Completely dissatisfied","2016","(Married) couple without C. ","88","0.0120022536699006","0.0095376006212604","0.0144669067185407"
"0 Completely dissatisfied","2016","1-pers.-HH","83","0.0193905815084834","0.0153612449775586","0.0234199180394082"
"0 Completely dissatisfied","2016","Couple + C. GT 16 ","26","","",""
"0 Completely dissatisfied","2016","Couple + C. LE 16 ","77","0.00560558137801578","0.00393580946766607","0.00727535328836548"
"0 Completely dissatisfied","2016","Couple + C. LE and GT 16","30","0.00955619125393546","0.00574335124278694","0.013369031265084"
"0 Completely dissatisfied","2016","Single parent ","45","0.0125089171125649","0.00815920239913904","0.0168586318259908"
"1 on Scale 1 to 10","2016","(Married) couple without C. ","99","0.0125795685521016","0.0100570733902344","0.0151020637139689"
"1 on Scale 1 to 10","2016","1-pers.-HH","71","0.0161806915839933","0.012493919373236","0.0198674637947505"
"1 on Scale 1 to 10","2016","Couple + C. GT 16 ","29","","",""
"1 on Scale 1 to 10","2016","Couple + C. LE 16 ","42","0.0048471581700537","0.00329385592269728","0.00640046041741011"
"1 on Scale 1 to 10","2016","Couple + C. LE and GT 16","18","","",""
"1 on Scale 1 to 10","2016","Single parent ","38","0.0111644603469313","0.00705234558834943","0.0152765751055133"
"10 Completely satisfied","2016","(Married) couple without C. ","372","0.0464795364435098","0.0417147623236028","0.0512443105634168"
"10 Completely satisfied","2016","1-pers.-HH","657","0.0607514244878323","0.0537713734239774","0.0677314755516872"
"10 Completely satisfied","2016","Couple + C. GT 16 ","255","0.0851780393015665","0.0748752303399519","0.095480848263181"
"10 Completely satisfied","2016","Couple + C. LE 16 ","1223","0.081191837511522","0.0750833162682505","0.0873003587547934"
"10 Completely satisfied","2016","Couple + C. LE and GT 16","372","0.110134406831087","0.0978652431260814","0.122403570536092"
"10 Completely satisfied","2016","Single parent ","284","0.0796990579490313","0.0690997904635787","0.0902983254344839"
"2 on Scale 1 to 10","2016","(Married) couple without C. ","221","0.0317417506571937","0.0277738804731575","0.0357096208412298"
"2 on Scale 1 to 10","2016","1-pers.-HH","155","0.0411181412638853","0.035315985512936","0.0469202970148346"
"2 on Scale 1 to 10","2016","Couple + C. GT 16 ","62","0.0218747139547385","0.0164759794406677","0.0272734484688092"
"2 on Scale 1 to 10","2016","Couple + C. LE 16 ","107","0.0125731551218328","0.010081189292139","0.0150651209515267"
"2 on Scale 1 to 10","2016","Couple + C. LE and GT 16","46","0.0160136152251625","0.0110940073923364","0.0209332230579887"
"2 on Scale 1 to 10","2016","Single parent ","91","0.0298082173033023","0.0231527106380727","0.0364637239685318"
"3 on Scale 1 to 10","2016","(Married) couple without C. ","433","0.0638265956063344","0.0582940448857016","0.0693591463269672"
"3 on Scale 1 to 10","2016","1-pers.-HH","256","0.0669830393947246","0.0596780887045304","0.0742879900849187"
"3 on Scale 1 to 10","2016","Couple + C. GT 16 ","108","0.0404906379027595","0.0332157642582538","0.0477655115472652"
"3 on Scale 1 to 10","2016","Couple + C. LE 16 ","216","0.0369085395820378","0.0326919175115582","0.0411251616525174"
"3 on Scale 1 to 10","2016","Couple + C. LE and GT 16","99","0.0289250576186668","0.022356731077463","0.0354933841598706"
"3 on Scale 1 to 10","2016","Single parent ","152","0.0636952490629489","0.0541377017071456","0.0732527964187522"
"4 on Scale 1 to 10","2016","(Married) couple without C. ","486","0.0628122594200318","0.0573208740603538","0.0683036447797097"
"4 on Scale 1 to 10","2016","1-pers.-HH","263","0.0632454074526194","0.056132985605195","0.0703578293000437"
"4 on Scale 1 to 10","2016","Couple + C. GT 16 ","140","0.0482707455606422","0.0403599119565021","0.0561815791647823"
"4 on Scale 1 to 10","2016","Couple + C. LE 16 ","283","0.0407358212617956","0.0363147773067202","0.0451568652168711"
"4 on Scale 1 to 10","2016","Couple + C. LE and GT 16","110","0.0459146970367509","0.0377119237275943","0.0541174703459074"
"4 on Scale 1 to 10","2016","Single parent ","140","0.0571173907467526","0.0480350599117753","0.06619972158173"
"5 on Scale 1 to 10","2016","(Married) couple without C. ","1067","0.141657684526906","0.133765508825487","0.149549860228325"
"5 on Scale 1 to 10","2016","1-pers.-HH","613","0.149524671927554","0.139104440050283","0.159944903804825"
"5 on Scale 1 to 10","2016","Couple + C. GT 16 ","323","0.116334266727476","0.104500544459141","0.128167988995812"
"5 on Scale 1 to 10","2016","Couple + C. LE 16 ","659","0.0757224802710935","0.0698057592618621","0.0816392012803249"
"5 on Scale 1 to 10","2016","Couple + C. LE and GT 16","223","0.0645127097265135","0.0548847817486488","0.0741406377043782"
"5 on Scale 1 to 10","2016","Single parent ","276","0.114495593719401","0.102033986027066","0.126957201411735"
"6 on Scale 1 to 10","2016","(Married) couple without C. ","889","0.111920366931781","0.104784825503018","0.119055908360543"
"6 on Scale 1 to 10","2016","1-pers.-HH","432","0.107621539404683","0.0985660018930884","0.116677076916277"
"6 on Scale 1 to 10","2016","Couple + C. GT 16 ","257","0.0946304217630639","0.0838272352658261","0.105433608260302"
"6 on Scale 1 to 10","2016","Couple + C. LE 16 ","659","0.0988601564999755","0.0921848036946603","0.105535509305291"
"6 on Scale 1 to 10","2016","Couple + C. LE and GT 16","212","0.101194417444986","0.0893748276864192","0.113014007203554"
"6 on Scale 1 to 10","2016","Single parent ","222","0.0981577503951084","0.086513489917327","0.10980201087289"
"7 on Scale 1 to 10","2016","(Married) couple without C. ","1458","0.191634358901536","0.182726219055846","0.200542498747225"
"7 on Scale 1 to 10","2016","1-pers.-HH","638","0.177875101754621","0.166700898268189","0.189049305241052"
"7 on Scale 1 to 10","2016","Couple + C. GT 16 ","568","0.2070117463049","0.192057848494843","0.221965644114957"
"7 on Scale 1 to 10","2016","Couple + C. LE 16 ","1279","0.201818397821396","0.192842069798519","0.210794725844272"
"7 on Scale 1 to 10","2016","Couple + C. LE and GT 16","380","0.163784016747545","0.14928006867475","0.17828796482034"
"7 on Scale 1 to 10","2016","Single parent ","394","0.176059616002515","0.161153582436024","0.190965649569005"
"8 on Scale 1 to 10","2016","(Married) couple without C. ","1693","0.228260850003551","0.218761423313896","0.237760276693206"
"8 on Scale 1 to 10","2016","1-pers.-HH","887","0.210490264606275","0.198578260175414","0.222402269037136"
"8 on Scale 1 to 10","2016","Couple + C. GT 16 ","664","0.231551878545236","0.215983084703908","0.247120672386564"
"8 on Scale 1 to 10","2016","Couple + C. LE 16 ","1933","0.280967501524645","0.270915100963916","0.291019902085374"
"8 on Scale 1 to 10","2016","Couple + C. LE and GT 16","612","0.292098688930538","0.274277264748193","0.309920113112883"
"8 on Scale 1 to 10","2016","Single parent ","537","0.21631626256346","0.200202412153806","0.232430112973114"
"9 on Scale 1 to 10","2016","(Married) couple without C. ","693","0.0970847752871547","0.0903836850360555","0.103785865538254"
"9 on Scale 1 to 10","2016","1-pers.-HH","444","0.0868191366153297","0.0785914786979368","0.0950467945327227"
