"party","year","age_gr","pgcasmin","n","percent","lower_confidence","upper_confidence"
"CDU/CSU","2019","35-65 y.","(1a) inadequately completed","","","",""
"CDU/CSU","2019","35-65 y.","(1b) general elementary school","43","0.204161845402648","0.144269249569178","0.264054441236119"
"CDU/CSU","2019","35-65 y.","(1c) basic vocational qualification","282","0.345440058276123","0.312530506465828","0.378349610086419"
"CDU/CSU","2019","35-65 y.","(2b) intermediate general qualification","","","",""
"CDU/CSU","2019","35-65 y.","(2a) intermediate vocational","592","0.333459435264119","0.310915576866812","0.356003293661425"
"CDU/CSU","2019","35-65 y.","(2c_gen) general maturity certificate","62","0.267407659188422","0.205285163669622","0.329530154707222"
"CDU/CSU","2019","35-65 y.","(2c_voc) vocational maturity certificate","286","0.279617756716262","0.250214160740956","0.309021352691568"
"CDU/CSU","2019","35-65 y.","(3a) lower tertiary education","269","0.278598147213626","0.247434931541636","0.309761362885615"
"CDU/CSU","2019","35-65 y.","(3b) higher tertiary education","504","0.253829704637929","0.233634843734481","0.274024565541376"
"CDU/CSU","2019","66 and older","(0) in school","","","",""
"CDU/CSU","2019","66 and older","(1a) inadequately completed","","","",""
"CDU/CSU","2019","66 and older","(1b) general elementary school","104","0.502800052588996","0.435653845812062","0.56994625936593"
"CDU/CSU","2019","66 and older","(1c) basic vocational qualification","472","0.470821767822819","0.439164337649859","0.502479197995779"
"CDU/CSU","2019","66 and older","(2b) intermediate general qualification","","","",""
"CDU/CSU","2019","66 and older","(2a) intermediate vocational","267","0.443720488986614","0.403287544659701","0.484153433313528"
"CDU/CSU","2019","66 and older","(2c_gen) general maturity certificate","","","",""
"CDU/CSU","2019","66 and older","(2c_voc) vocational maturity certificate","80","0.505020204377644","0.426310124234897","0.58373028452039"
"CDU/CSU","2019","66 and older","(3a) lower tertiary education","135","0.407380071742885","0.354998592719871","0.459761550765898"
"CDU/CSU","2019","66 and older","(3b) higher tertiary education","232","0.364854353923288","0.327500606236661","0.402208101609916"
"SPD","2019","16-34 y.","(0) in school","","","",""
"SPD","2019","16-34 y.","(1a) inadequately completed","","","",""
"SPD","2019","16-34 y.","(1b) general elementary school","","","",""
"SPD","2019","16-34 y.","(1c) basic vocational qualification","","","",""
"SPD","2019","16-34 y.","(2b) intermediate general qualification","","","",""
"SPD","2019","16-34 y.","(2a) intermediate vocational","","","",""
"SPD","2019","16-34 y.","(2c_gen) general maturity certificate","36","0.101430494556755","0.0696200197770697","0.13324096933644"
"SPD","2019","16-34 y.","(2c_voc) vocational maturity certificate","33","0.151741033289895","0.100042529427264","0.203439537152526"
"SPD","2019","16-34 y.","(3a) lower tertiary education","","","",""
"SPD","2019","16-34 y.","(3b) higher tertiary education","52","0.0818271919455567","0.054121742111557","0.109532641779556"
"SPD","2019","35-65 y.","(0) in school","","","",""
"SPD","2019","35-65 y.","(1a) inadequately completed","","","",""
"SPD","2019","35-65 y.","(1b) general elementary school","69","0.455548999940775","0.381550926041401","0.52954707384015"
"SPD","2019","35-65 y.","(1c) basic vocational qualification","216","0.301190019870745","0.269438775914397","0.332941263827093"
"SPD","2019","35-65 y.","(2b) intermediate general qualification","","","",""
"SPD","2019","35-65 y.","(2a) intermediate vocational","309","0.215705042109249","0.196036901243935","0.235373182974562"
"SPD","2019","35-65 y.","(2c_gen) general maturity certificate","","","",""
"SPD","2019","35-65 y.","(2c_voc) vocational maturity certificate","157","0.217328817109384","0.190308844564711","0.244348789654057"
"SPD","2019","35-65 y.","(3a) lower tertiary education","87","0.1239857437236","0.101076751257937","0.146894736189263"
"SPD","2019","35-65 y.","(3b) higher tertiary education","220","0.123989081473947","0.108695924476471","0.139282238471423"
"SPD","2019","66 and older","(0) in school","","","",""
"SPD","2019","66 and older","(1a) inadequately completed","","","",""
"SPD","2019","66 and older","(1b) general elementary school","80","0.340270880044812","0.276642112916146","0.403899647173478"
"SPD","2019","66 and older","(1c) basic vocational qualification","292","0.319188768579691","0.289623382015332","0.34875415514405"
"SPD","2019","66 and older","(2b) intermediate general qualification","","","",""
"SPD","2019","66 and older","(2a) intermediate vocational","122","0.241918122463434","0.20706623097416","0.276770013952709"
"SPD","2019","66 and older","(2c_gen) general maturity certificate","","","",""
"SPD","2019","66 and older","(2c_voc) vocational maturity certificate","38","0.289352775333984","0.217965122950144","0.360740427717824"
"SPD","2019","66 and older","(3a) lower tertiary education","85","0.269076515701341","0.221798025805867","0.316355005596814"
"SPD","2019","66 and older","(3b) higher tertiary education","113","0.208076766862931","0.176578178614094","0.239575355111769"
"FDP","2019","16-34 y.","(0) in school","","","",""
"FDP","2019","16-34 y.","(1a) inadequately completed","","","",""
"FDP","2019","16-34 y.","(1b) general elementary school","","","",""
"FDP","2019","16-34 y.","(1c) basic vocational qualification","","","",""
"FDP","2019","16-34 y.","(2b) intermediate general qualification","","","",""
"FDP","2019","16-34 y.","(2a) intermediate vocational","","","",""
"FDP","2019","16-34 y.","(2c_gen) general maturity certificate","","","",""
"FDP","2019","16-34 y.","(2c_voc) vocational maturity certificate","","","",""
"FDP","2019","16-34 y.","(3a) lower tertiary education","","","",""
"FDP","2019","16-34 y.","(3b) higher tertiary education","30","0.0473394118709864","0.0258742238508922","0.0688045998910806"
"FDP","2019","35-65 y.","(0) in school","","","",""
"FDP","2019","35-65 y.","(1a) inadequately completed","","","",""
"FDP","2019","35-65 y.","(1b) general elementary school","","","",""
"FDP","2019","35-65 y.","(1c) basic vocational qualification","31","0.0256642982272999","0.0147202017807344","0.0366083946738655"
"FDP","2019","35-65 y.","(2b) intermediate general qualification","","","",""
"FDP","2019","35-65 y.","(2a) intermediate vocational","83","0.0359078658210927","0.0270107853882041","0.0448049462539813"
"FDP","2019","35-65 y.","(2c_gen) general maturity certificate","","","",""
"FDP","2019","35-65 y.","(2c_voc) vocational maturity certificate","44","0.0313655044116907","0.0199461204152421","0.0427848884081393"
"FDP","2019","35-65 y.","(3a) lower tertiary education","60","0.062408225766894","0.0455934012634382","0.0792230502703497"
"FDP","2019","35-65 y.","(3b) higher tertiary education","146","0.079849005561269","0.0672709076285184","0.0924271034940196"
"FDP","2019","66 and older","(0) in school","","","",""
"FDP","2019","66 and older","(1a) inadequately completed","","","",""
"FDP","2019","66 and older","(1b) general elementary school","","","",""
"FDP","2019","66 and older","(1c) basic vocational qualification","34","0.0392488181639519","0.0269329463239657","0.051564690003938"
"FDP","2019","66 and older","(2b) intermediate general qualification","","","",""
"FDP","2019","66 and older","(2a) intermediate vocational","38","0.062368262872402","0.0426879468617969","0.0820485788830071"
"FDP","2019","66 and older","(2c_gen) general maturity certificate","","","",""
"FDP","2019","66 and older","(2c_voc) vocational maturity certificate","","","",""
"FDP","2019","66 and older","(3a) lower tertiary education","","","",""
"FDP","2019","66 and older","(3b) higher tertiary education","55","0.0773219473984956","0.0565960073038846","0.0980478874931067"
"Grüne","2019","16-34 y.","(0) in school","54","0.408200919982286","0.321691902244521","0.494709937720052"
"Grüne","2019","16-34 y.","(1a) inadequately completed","","","",""
"Grüne","2019","16-34 y.","(1b) general elementary school","","","",""
"Grüne","2019","16-34 y.","(1c) basic vocational qualification","","","",""
"Grüne","2019","16-34 y.","(2b) intermediate general qualification","40","0.402597686845393","0.308793433905959","0.496401939784827"
"Grüne","2019","16-34 y.","(2a) intermediate vocational","","","",""
"Grüne","2019","16-34 y.","(2c_gen) general maturity certificate","167","0.40196945449848","0.350307807053866","0.453631101943095"
"Grüne","2019","16-34 y.","(2c_voc) vocational maturity certificate","55","0.366190438390777","0.296768758247161","0.435612118534392"
"Grüne","2019","16-34 y.","(3a) lower tertiary education","37","0.291527124602644","0.207360448197512","0.375693801007776"
"Grüne","2019","16-34 y.","(3b) higher tertiary education","165","0.451902667666524","0.401598326523228","0.50220700880982"
"Grüne","2019","35-65 y.","(0) in school","","","",""
"Grüne","2019","35-65 y.","(1a) inadequately completed","","","",""
"Grüne","2019","35-65 y.","(1b) general elementary school","","","",""
"Grüne","2019","35-65 y.","(1c) basic vocational qualification","83","0.0858844090346237","0.0664925863755099","0.105276231693737"
"Grüne","2019","35-65 y.","(2b) intermediate general qualification","","","",""
"Grüne","2019","35-65 y.","(2a) intermediate vocational","308","0.169258593281818","0.151327707567784","0.187189478995853"
"Grüne","2019","35-65 y.","(2c_gen) general maturity certificate","57","0.376414234305322","0.308413766408409","0.444414702202236"
"Grüne","2019","35-65 y.","(2c_voc) vocational maturity certificate","281","0.301676994165495","0.271606826863844","0.331747161467147"
"Grüne","2019","35-65 y.","(3a) lower tertiary education","283","0.40838269565806","0.374214768969607","0.442550622346514"
"Grüne","2019","35-65 y.","(3b) higher tertiary education","706","0.415909212486301","0.39303795125663","0.438780473715972"
"Grüne","2019","66 and older","(0) in school","","","",""
"Grüne","2019","66 and older","(1a) inadequately completed","","","",""
"Grüne","2019","66 and older","(1b) general elementary school","","","",""
"Grüne","2019","66 and older","(1c) basic vocational qualification","65","0.0815148034215524","0.0641607580507299","0.098868848792375"
"Grüne","2019","66 and older","(2b) intermediate general qualification","","","",""
"Grüne","2019","66 and older","(2a) intermediate vocational","66","0.128105554564422","0.100906736617765","0.155304372511078"
"Grüne","2019","66 and older","(2c_gen) general maturity certificate","","","",""
"Grüne","2019","66 and older","(2c_voc) vocational maturity certificate","","","",""
"Grüne","2019","66 and older","(3a) lower tertiary education","44","0.12112257968389","0.0863396266534208","0.155905532714359"
"Grüne","2019","66 and older","(3b) higher tertiary education","132","0.178201447928911","0.148506945549809","0.207895950308012"
"PDS/Linke","2019","16-34 y.","(0) in school","","","",""
"PDS/Linke","2019","16-34 y.","(1a) inadequately completed","","","",""
"PDS/Linke","2019","16-34 y.","(1b) general elementary school","","","",""
"PDS/Linke","2019","16-34 y.","(1c) basic vocational qualification","","","",""
"PDS/Linke","2019","16-34 y.","(2b) intermediate general qualification","","","",""
"PDS/Linke","2019","16-34 y.","(2a) intermediate vocational","","","",""
"PDS/Linke","2019","16-34 y.","(2c_gen) general maturity certificate","44","0.173055542763186","0.133195205516687","0.212915880009685"
"PDS/Linke","2019","16-34 y.","(2c_voc) vocational maturity certificate","","","",""
"PDS/Linke","2019","16-34 y.","(3a) lower tertiary education","","","",""
"PDS/Linke","2019","16-34 y.","(3b) higher tertiary education","43","0.140546929957929","0.105417109196788","0.17567675071907"
"PDS/Linke","2019","35-65 y.","(0) in school","","","",""
"PDS/Linke","2019","35-65 y.","(1a) inadequately completed","","","",""
"PDS/Linke","2019","35-65 y.","(1b) general elementary school","","","",""
"PDS/Linke","2019","35-65 y.","(1c) basic vocational qualification","38","0.0398639296212191","0.0263239704933797","0.0534038887490585"
"PDS/Linke","2019","35-65 y.","(2b) intermediate general qualification","","","",""
"PDS/Linke","2019","35-65 y.","(2a) intermediate vocational","146","0.0861616412749351","0.0727437235792059","0.0995795589706644"
"PDS/Linke","2019","35-65 y.","(2c_gen) general maturity certificate","","","",""
"PDS/Linke","2019","35-65 y.","(2c_voc) vocational maturity certificate","60","0.0835217158166564","0.0653959081818697","0.101647523451443"
"PDS/Linke","2019","35-65 y.","(3a) lower tertiary education","48","0.0576664096959505","0.0414621826621866","0.0738706367297144"
"PDS/Linke","2019","35-65 y.","(3b) higher tertiary education","139","0.0863049574803144","0.0732742147119756","0.0993357002486532"
"PDS/Linke","2019","66 and older","(0) in school","","","",""
"PDS/Linke","2019","66 and older","(1a) inadequately completed","","","",""
"PDS/Linke","2019","66 and older","(1b) general elementary school","","","",""
"PDS/Linke","2019","66 and older","(1c) basic vocational qualification","43","0.047553523550056","0.034055877169279","0.061051169930833"
