"party","year","education","pgisced97","n","percent","lower_confidence","upper_confidence"
"Grüne","2015","college entrance qualification","vocational + Abi","148","0.215621386776749","0.184481324341636","0.246761449211862"
"Grüne","2015","college entrance qualification","higher vocational","29","","",""
"Grüne","2015","college entrance qualification","higher education","713","0.268401547891946","0.251315928271128","0.285487167512765"
"Grüne","2015","Other degree","in school","","","",""
"Grüne","2015","Other degree","inadequately","5","","",""
"Grüne","2015","Other degree","general elemantary","5","","",""
"Grüne","2015","Other degree","middle vocational","21","","",""
"Grüne","2015","Other degree","vocational + Abi","7","","",""
"Grüne","2015","Other degree","higher vocational","","","",""
"Grüne","2015","Other degree","higher education","46","0.242159244613387","0.193439009934915","0.290879479291859"
"Grüne","2015","no degree/no degree yet","in school","26","","",""
"Grüne","2015","no degree/no degree yet","inadequately","2","","",""
"Grüne","2015","no degree/no degree yet","general elemantary","","","",""
"Grüne","2015","no degree/no degree yet","middle vocational","3","","",""
"Grüne","2015","no degree/no degree yet","vocational + Abi","","","",""
"Grüne","2015","no degree/no degree yet","higher vocational","","","",""
"Grüne","2015","no degree/no degree yet","higher education","","","",""
"PDS/Linke","2015","lower secondary degree","in school","","","",""
"PDS/Linke","2015","lower secondary degree","inadequately","","","",""
"PDS/Linke","2015","lower secondary degree","general elemantary","20","","",""
"PDS/Linke","2015","lower secondary degree","middle vocational","97","0.0486852307397185","0.0387570374475999","0.0586134240318371"
"PDS/Linke","2015","lower secondary degree","vocational + Abi","","","",""
"PDS/Linke","2015","lower secondary degree","higher vocational","8","","",""
"PDS/Linke","2015","lower secondary degree","higher education","21","","",""
"PDS/Linke","2015","secondary school degree","in school","","","",""
"PDS/Linke","2015","secondary school degree","inadequately","","","",""
"PDS/Linke","2015","secondary school degree","general elemantary","29","","",""
"PDS/Linke","2015","secondary school degree","middle vocational","164","0.0795155692920353","0.0671270424474477","0.0919040961366229"
"PDS/Linke","2015","secondary school degree","vocational + Abi","","","",""
"PDS/Linke","2015","secondary school degree","higher vocational","25","","",""
"PDS/Linke","2015","secondary school degree","higher education","49","0.154447483108401","0.113554558234307","0.195340407982496"
"PDS/Linke","2015","college entrance qualification","in school","","","",""
"PDS/Linke","2015","college entrance qualification","inadequately","","","",""
"PDS/Linke","2015","college entrance qualification","general elemantary","","","",""
"PDS/Linke","2015","college entrance qualification","middle vocational","42","0.0797579243987269","0.0536296318474177","0.105886216950036"
"PDS/Linke","2015","college entrance qualification","vocational + Abi","53","0.0883105503313617","0.0668252984345435","0.10979580222818"
"PDS/Linke","2015","college entrance qualification","higher vocational","9","","",""
"PDS/Linke","2015","college entrance qualification","higher education","184","0.0665579435166301","0.0569474549608266","0.0761684320724336"
"PDS/Linke","2015","Other degree","in school","","","",""
"PDS/Linke","2015","Other degree","inadequately","","","",""
"PDS/Linke","2015","Other degree","general elemantary","15","","",""
"PDS/Linke","2015","Other degree","middle vocational","29","","",""
"PDS/Linke","2015","Other degree","vocational + Abi","17","","",""
"PDS/Linke","2015","Other degree","higher vocational","3","","",""
"PDS/Linke","2015","Other degree","higher education","36","0.0545495112339315","0.0287218730659895","0.0803771494018735"
"PDS/Linke","2015","no degree/no degree yet","in school","11","","",""
"PDS/Linke","2015","no degree/no degree yet","inadequately","8","","",""
"PDS/Linke","2015","no degree/no degree yet","general elemantary","","","",""
"PDS/Linke","2015","no degree/no degree yet","middle vocational","1","","",""
"PDS/Linke","2015","no degree/no degree yet","vocational + Abi","","","",""
"PDS/Linke","2015","no degree/no degree yet","higher vocational","","","",""
"PDS/Linke","2015","no degree/no degree yet","higher education","","","",""
"NPD Combination","2015","lower secondary degree","in school","","","",""
"NPD Combination","2015","lower secondary degree","inadequately","","","",""
"NPD Combination","2015","lower secondary degree","general elemantary","10","","",""
"NPD Combination","2015","lower secondary degree","middle vocational","25","","",""
"NPD Combination","2015","lower secondary degree","vocational + Abi","","","",""
"NPD Combination","2015","lower secondary degree","higher vocational","1","","",""
"NPD Combination","2015","lower secondary degree","higher education","","","",""
"NPD Combination","2015","secondary school degree","in school","","","",""
"NPD Combination","2015","secondary school degree","inadequately","","","",""
"NPD Combination","2015","secondary school degree","general elemantary","3","","",""
"NPD Combination","2015","secondary school degree","middle vocational","34","0.034502595367958","0.0261448950578389","0.042860295678077"
"NPD Combination","2015","secondary school degree","vocational + Abi","","","",""
"NPD Combination","2015","secondary school degree","higher vocational","2","","",""
"NPD Combination","2015","secondary school degree","higher education","1","","",""
"NPD Combination","2015","college entrance qualification","in school","","","",""
"NPD Combination","2015","college entrance qualification","inadequately","","","",""
"NPD Combination","2015","college entrance qualification","general elemantary","","","",""
"NPD Combination","2015","college entrance qualification","middle vocational","5","","",""
"NPD Combination","2015","college entrance qualification","vocational + Abi","2","","",""
"NPD Combination","2015","college entrance qualification","higher vocational","1","","",""
"NPD Combination","2015","college entrance qualification","higher education","2","","",""
"NPD Combination","2015","Other degree","in school","","","",""
"NPD Combination","2015","Other degree","inadequately","","","",""
"NPD Combination","2015","Other degree","general elemantary","","","",""
"NPD Combination","2015","Other degree","middle vocational","3","","",""
"NPD Combination","2015","Other degree","vocational + Abi","","","",""
"NPD Combination","2015","Other degree","higher vocational","","","",""
"NPD Combination","2015","Other degree","higher education","1","","",""
"NPD Combination","2015","no degree/no degree yet","in school","","","",""
"NPD Combination","2015","no degree/no degree yet","inadequately","3","","",""
"NPD Combination","2015","no degree/no degree yet","general elemantary","","","",""
"NPD Combination","2015","no degree/no degree yet","middle vocational","2","","",""
"NPD Combination","2015","no degree/no degree yet","vocational + Abi","","","",""
"NPD Combination","2015","no degree/no degree yet","higher vocational","","","",""
"NPD Combination","2015","no degree/no degree yet","higher education","","","",""
"AfD","2015","lower secondary degree","in school","","","",""
"AfD","2015","lower secondary degree","inadequately","","","",""
"AfD","2015","lower secondary degree","general elemantary","10","","",""
"AfD","2015","lower secondary degree","middle vocational","54","0.032739118353223","0.0245296545947152","0.0409485821117308"
"AfD","2015","lower secondary degree","vocational + Abi","","","",""
"AfD","2015","lower secondary degree","higher vocational","3","","",""
"AfD","2015","lower secondary degree","higher education","1","","",""
"AfD","2015","secondary school degree","in school","","","",""
"AfD","2015","secondary school degree","inadequately","","","",""
"AfD","2015","secondary school degree","general elemantary","8","","",""
"AfD","2015","secondary school degree","middle vocational","72","0.0375126010791793","0.0288115549349071","0.0462136472234515"
"AfD","2015","secondary school degree","vocational + Abi","","","",""
"AfD","2015","secondary school degree","higher vocational","16","","",""
"AfD","2015","secondary school degree","higher education","8","","",""
"AfD","2015","college entrance qualification","in school","","","",""
"AfD","2015","college entrance qualification","inadequately","","","",""
"AfD","2015","college entrance qualification","general elemantary","","","",""
"AfD","2015","college entrance qualification","middle vocational","12","","",""
"AfD","2015","college entrance qualification","vocational + Abi","17","","",""
"AfD","2015","college entrance qualification","higher vocational","8","","",""
"AfD","2015","college entrance qualification","higher education","39","0.0157312953239918","0.0109335088383651","0.0205290818096185"
"AfD","2015","Other degree","in school","","","",""
"AfD","2015","Other degree","inadequately","","","",""
"AfD","2015","Other degree","general elemantary","","","",""
"AfD","2015","Other degree","middle vocational","6","","",""
"AfD","2015","Other degree","vocational + Abi","2","","",""
"AfD","2015","Other degree","higher vocational","","","",""
"AfD","2015","Other degree","higher education","2","","",""
"AfD","2015","no degree/no degree yet","in school","5","","",""
"AfD","2015","no degree/no degree yet","inadequately","2","","",""
